DesignPt#,crn_across_solns,eta_1,eta_2,gamma_1,gamma_2,lambda_min,easy_solve,reuse_points,ps_sufficient_reduction,initial_solution,budget,salvage_price,order_cost,material_cost,num_product,sales_price,poi_mean,recourse_cost,total_budget,process_cost,mat_to_prod,num_material,purchase_yield,MacroRep#,Final Relative Optimality Gap,Area Under Progress Curve,0.05-Solve Time,0.05-Solved? (Y/N),0.1-Solve Time,0.1-Solved? (Y/N),0.2-Solve Time,0.2-Solved? (Y/N),0.5-Solve Time,0.5-Solved? (Y/N)
9,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.5913, 0.5913, 0.6689, 0.7567]",20,"[1.1, 1.1, 1.2444, 1.4078]",3,"[12.0, 12.0, 12.0]","[15.0, 15.0, 15.0]","[1.9594, 1.9594, 2.2166, 2.5077]",600,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[0.9, 0.9, 0.9, 0.9]",3,-0.0,0.1362970374356928,0.264,1,0.2,1,0.2,1,0.168,1
9,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.5913, 0.5913, 0.6689, 0.7567]",20,"[1.1, 1.1, 1.2444, 1.4078]",3,"[12.0, 12.0, 12.0]","[15.0, 15.0, 15.0]","[1.9594, 1.9594, 2.2166, 2.5077]",600,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[0.9, 0.9, 0.9, 0.9]",4,-0.010184912513395587,0.13878503564306904,0.264,1,0.2,1,0.2,1,0.168,1
9,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.5913, 0.5913, 0.6689, 0.7567]",20,"[1.1, 1.1, 1.2444, 1.4078]",3,"[12.0, 12.0, 12.0]","[15.0, 15.0, 15.0]","[1.9594, 1.9594, 2.2166, 2.5077]",600,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[0.9, 0.9, 0.9, 0.9]",5,-0.015822854302164843,0.14462848280480334,0.264,1,0.232,1,0.232,1,0.168,1
9,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.5913, 0.5913, 0.6689, 0.7567]",20,"[1.1, 1.1, 1.2444, 1.4078]",3,"[12.0, 12.0, 12.0]","[15.0, 15.0, 15.0]","[1.9594, 1.9594, 2.2166, 2.5077]",600,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[0.9, 0.9, 0.9, 0.9]",6,-0.03532320991727502,0.12930813497285384,0.264,1,0.232,1,0.232,1,0.168,1
9,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.5913, 0.5913, 0.6689, 0.7567]",20,"[1.1, 1.1, 1.2444, 1.4078]",3,"[12.0, 12.0, 12.0]","[15.0, 15.0, 15.0]","[1.9594, 1.9594, 2.2166, 2.5077]",600,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[0.9, 0.9, 0.9, 0.9]",7,0.013455956343889785,0.17575152025883717,0.383,1,0.342,1,0.2,1,0.168,1
9,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.5913, 0.5913, 0.6689, 0.7567]",20,"[1.1, 1.1, 1.2444, 1.4078]",3,"[12.0, 12.0, 12.0]","[15.0, 15.0, 15.0]","[1.9594, 1.9594, 2.2166, 2.5077]",600,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[0.9, 0.9, 0.9, 0.9]",8,-0.010000397777070435,0.15458381392925005,0.236,1,0.236,1,0.236,1,0.172,1
9,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.5913, 0.5913, 0.6689, 0.7567]",20,"[1.1, 1.1, 1.2444, 1.4078]",3,"[12.0, 12.0, 12.0]","[15.0, 15.0, 15.0]","[1.9594, 1.9594, 2.2166, 2.5077]",600,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[0.9, 0.9, 0.9, 0.9]",9,-0.034061988390152176,0.1225832700891974,0.268,1,0.2,1,0.2,1,0.136,1
10,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.6458, 0.6458, 0.674, 0.7036]",20,"[1.0875, 1.0875, 1.1351, 1.1849]",3,"[12.0, 12.0, 12.0]","[15.0, 15.0, 15.0]","[2.4469, 2.4469, 2.554, 2.6659]",600,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[0.9, 0.9, 0.9, 0.9]",0,-0.011910349897781556,0.14353188152762697,0.232,1,0.232,1,0.2,1,0.168,1
10,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.6458, 0.6458, 0.674, 0.7036]",20,"[1.0875, 1.0875, 1.1351, 1.1849]",3,"[12.0, 12.0, 12.0]","[15.0, 15.0, 15.0]","[2.4469, 2.4469, 2.554, 2.6659]",600,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[0.9, 0.9, 0.9, 0.9]",1,-0.02560666543860119,0.13942217825417308,0.232,1,0.2,1,0.2,1,0.168,1
10,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.6458, 0.6458, 0.674, 0.7036]",20,"[1.0875, 1.0875, 1.1351, 1.1849]",3,"[12.0, 12.0, 12.0]","[15.0, 15.0, 15.0]","[2.4469, 2.4469, 2.554, 2.6659]",600,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[0.9, 0.9, 0.9, 0.9]",2,-0.032877390773427245,0.1684286819333298,0.296,1,0.296,1,0.264,1,0.2,1
10,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.6458, 0.6458, 0.674, 0.7036]",20,"[1.0875, 1.0875, 1.1351, 1.1849]",3,"[12.0, 12.0, 12.0]","[15.0, 15.0, 15.0]","[2.4469, 2.4469, 2.554, 2.6659]",600,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[0.9, 0.9, 0.9, 0.9]",3,-0.045610785013888225,0.15062300193297293,0.296,1,0.296,1,0.264,1,0.168,1
10,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.6458, 0.6458, 0.674, 0.7036]",20,"[1.0875, 1.0875, 1.1351, 1.1849]",3,"[12.0, 12.0, 12.0]","[15.0, 15.0, 15.0]","[2.4469, 2.4469, 2.554, 2.6659]",600,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[0.9, 0.9, 0.9, 0.9]",4,-0.011457959543027394,0.162338805528833,0.232,1,0.232,1,0.232,1,0.168,1
10,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.6458, 0.6458, 0.674, 0.7036]",20,"[1.0875, 1.0875, 1.1351, 1.1849]",3,"[12.0, 12.0, 12.0]","[15.0, 15.0, 15.0]","[2.4469, 2.4469, 2.554, 2.6659]",600,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[0.9, 0.9, 0.9, 0.9]",5,-0.011448130326534574,0.25090148208433233,0.338,1,0.338,1,0.296,1,0.2,1
10,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.6458, 0.6458, 0.674, 0.7036]",20,"[1.0875, 1.0875, 1.1351, 1.1849]",3,"[12.0, 12.0, 12.0]","[15.0, 15.0, 15.0]","[2.4469, 2.4469, 2.554, 2.6659]",600,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[0.9, 0.9, 0.9, 0.9]",6,-0.03149133349277143,0.23591112920514076,0.498,1,0.458,1,0.378,1,0.232,1
10,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.6458, 0.6458, 0.674, 0.7036]",20,"[1.0875, 1.0875, 1.1351, 1.1849]",3,"[12.0, 12.0, 12.0]","[15.0, 15.0, 15.0]","[2.4469, 2.4469, 2.554, 2.6659]",600,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[0.9, 0.9, 0.9, 0.9]",7,0.012838032618026466,0.1974213581119057,0.296,1,0.296,1,0.264,1,0.168,1
10,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.6458, 0.6458, 0.674, 0.7036]",20,"[1.0875, 1.0875, 1.1351, 1.1849]",3,"[12.0, 12.0, 12.0]","[15.0, 15.0, 15.0]","[2.4469, 2.4469, 2.554, 2.6659]",600,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[0.9, 0.9, 0.9, 0.9]",8,0.00023454890932074056,0.17997421559283375,0.3,1,0.268,1,0.268,1,0.168,1
10,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.6458, 0.6458, 0.674, 0.7036]",20,"[1.0875, 1.0875, 1.1351, 1.1849]",3,"[12.0, 12.0, 12.0]","[15.0, 15.0, 15.0]","[2.4469, 2.4469, 2.554, 2.6659]",600,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[0.9, 0.9, 0.9, 0.9]",9,-0.025384990911460535,0.15789517924135582,0.232,1,0.232,1,0.232,1,0.168,1
11,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.6536, 0.6536, 0.7476, 0.8551]",20,"[1.1125, 1.1125, 1.2725, 1.4555]",3,"[12.0, 12.0, 12.0]","[15.0, 15.0, 15.0]","[2.3988, 2.3988, 2.7438, 3.1383]",600,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[0.9, 0.9, 0.9, 0.9]",0,-0.009062627127217211,0.15256830737273752,0.232,1,0.2,1,0.2,1,0.168,1
11,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.6536, 0.6536, 0.7476, 0.8551]",20,"[1.1125, 1.1125, 1.2725, 1.4555]",3,"[12.0, 12.0, 12.0]","[15.0, 15.0, 15.0]","[2.3988, 2.3988, 2.7438, 3.1383]",600,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[0.9, 0.9, 0.9, 0.9]",1,-0.017601107231275642,0.18832816848559358,0.338,1,0.338,1,0.296,1,0.232,1
11,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.6536, 0.6536, 0.7476, 0.8551]",20,"[1.1125, 1.1125, 1.2725, 1.4555]",3,"[12.0, 12.0, 12.0]","[15.0, 15.0, 15.0]","[2.3988, 2.3988, 2.7438, 3.1383]",600,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[0.9, 0.9, 0.9, 0.9]",2,-0.02744737161591271,0.15609438651533922,0.264,1,0.264,1,0.232,1,0.168,1
11,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.6536, 0.6536, 0.7476, 0.8551]",20,"[1.1125, 1.1125, 1.2725, 1.4555]",3,"[12.0, 12.0, 12.0]","[15.0, 15.0, 15.0]","[2.3988, 2.3988, 2.7438, 3.1383]",600,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[0.9, 0.9, 0.9, 0.9]",3,-0.0,0.2237898855014494,0.379,1,0.379,1,0.338,1,0.2,1
11,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.6536, 0.6536, 0.7476, 0.8551]",20,"[1.1125, 1.1125, 1.2725, 1.4555]",3,"[12.0, 12.0, 12.0]","[15.0, 15.0, 15.0]","[2.3988, 2.3988, 2.7438, 3.1383]",600,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[0.9, 0.9, 0.9, 0.9]",4,-0.002968877452289087,0.17824639069385378,0.296,1,0.232,1,0.232,1,0.2,1
11,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.6536, 0.6536, 0.7476, 0.8551]",20,"[1.1125, 1.1125, 1.2725, 1.4555]",3,"[12.0, 12.0, 12.0]","[15.0, 15.0, 15.0]","[2.3988, 2.3988, 2.7438, 3.1383]",600,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[0.9, 0.9, 0.9, 0.9]",5,-0.0008009709937532735,0.16529636195745132,0.264,1,0.232,1,0.232,1,0.168,1
11,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.6536, 0.6536, 0.7476, 0.8551]",20,"[1.1125, 1.1125, 1.2725, 1.4555]",3,"[12.0, 12.0, 12.0]","[15.0, 15.0, 15.0]","[2.3988, 2.3988, 2.7438, 3.1383]",600,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[0.9, 0.9, 0.9, 0.9]",6,-0.027951492804898746,0.1477842150371055,0.296,1,0.232,1,0.232,1,0.168,1
11,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.6536, 0.6536, 0.7476, 0.8551]",20,"[1.1125, 1.1125, 1.2725, 1.4555]",3,"[12.0, 12.0, 12.0]","[15.0, 15.0, 15.0]","[2.3988, 2.3988, 2.7438, 3.1383]",600,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[0.9, 0.9, 0.9, 0.9]",7,0.029541892974535827,0.17637801415534338,0.264,1,0.2,1,0.2,1,0.168,1
11,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.6536, 0.6536, 0.7476, 0.8551]",20,"[1.1125, 1.1125, 1.2725, 1.4555]",3,"[12.0, 12.0, 12.0]","[15.0, 15.0, 15.0]","[2.3988, 2.3988, 2.7438, 3.1383]",600,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[0.9, 0.9, 0.9, 0.9]",8,-0.0020422725948253625,0.15689152971780135,0.264,1,0.2,1,0.2,1,0.168,1
11,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.6536, 0.6536, 0.7476, 0.8551]",20,"[1.1125, 1.1125, 1.2725, 1.4555]",3,"[12.0, 12.0, 12.0]","[15.0, 15.0, 15.0]","[2.3988, 2.3988, 2.7438, 3.1383]",600,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[0.9, 0.9, 0.9, 0.9]",9,-0.020282724069833512,0.20792346543979337,0.379,1,0.379,1,0.338,1,0.2,1
12,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.5317, 0.5317, 0.5484, 0.5655]",20,"[1.0375, 1.0375, 1.07, 1.1035]",3,"[12.0, 12.0, 12.0]","[15.0, 15.0, 15.0]","[1.7508, 1.7508, 1.8056, 1.8621]",600,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[0.9, 0.9, 0.9, 0.9]",0,-0.012663835434861636,0.15004045275612393,0.296,1,0.264,1,0.232,1,0.136,1
12,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.5317, 0.5317, 0.5484, 0.5655]",20,"[1.0375, 1.0375, 1.07, 1.1035]",3,"[12.0, 12.0, 12.0]","[15.0, 15.0, 15.0]","[1.7508, 1.7508, 1.8056, 1.8621]",600,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[0.9, 0.9, 0.9, 0.9]",1,-0.033567923523059894,0.11365216389675858,0.232,1,0.232,1,0.2,1,0.136,1
12,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.5317, 0.5317, 0.5484, 0.5655]",20,"[1.0375, 1.0375, 1.07, 1.1035]",3,"[12.0, 12.0, 12.0]","[15.0, 15.0, 15.0]","[1.7508, 1.7508, 1.8056, 1.8621]",600,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[0.9, 0.9, 0.9, 0.9]",2,-0.030220515892590435,0.1259301833852063,0.296,1,0.264,1,0.232,1,0.136,1
12,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.5317, 0.5317, 0.5484, 0.5655]",20,"[1.0375, 1.0375, 1.07, 1.1035]",3,"[12.0, 12.0, 12.0]","[15.0, 15.0, 15.0]","[1.7508, 1.7508, 1.8056, 1.8621]",600,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[0.9, 0.9, 0.9, 0.9]",3,-0.0,0.13046143966462645,0.232,1,0.232,1,0.2,1,0.136,1
12,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.5317, 0.5317, 0.5484, 0.5655]",20,"[1.0375, 1.0375, 1.07, 1.1035]",3,"[12.0, 12.0, 12.0]","[15.0, 15.0, 15.0]","[1.7508, 1.7508, 1.8056, 1.8621]",600,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[0.9, 0.9, 0.9, 0.9]",4,-0.011470597201034336,0.14091140485009238,0.232,1,0.232,1,0.2,1,0.136,1
12,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.5317, 0.5317, 0.5484, 0.5655]",20,"[1.0375, 1.0375, 1.07, 1.1035]",3,"[12.0, 12.0, 12.0]","[15.0, 15.0, 15.0]","[1.7508, 1.7508, 1.8056, 1.8621]",600,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[0.9, 0.9, 0.9, 0.9]",5,-0.010121568995680454,0.13453222854676758,0.296,1,0.232,1,0.2,1,0.136,1
12,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.5317, 0.5317, 0.5484, 0.5655]",20,"[1.0375, 1.0375, 1.07, 1.1035]",3,"[12.0, 12.0, 12.0]","[15.0, 15.0, 15.0]","[1.7508, 1.7508, 1.8056, 1.8621]",600,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[0.9, 0.9, 0.9, 0.9]",6,-0.02316125987589296,0.12969118310810226,0.296,1,0.296,1,0.2,1,0.136,1
12,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.5317, 0.5317, 0.5484, 0.5655]",20,"[1.0375, 1.0375, 1.07, 1.1035]",3,"[12.0, 12.0, 12.0]","[15.0, 15.0, 15.0]","[1.7508, 1.7508, 1.8056, 1.8621]",600,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[0.9, 0.9, 0.9, 0.9]",7,0.005318158429004087,0.14893262841542254,0.232,1,0.232,1,0.2,1,0.136,1
12,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.5317, 0.5317, 0.5484, 0.5655]",20,"[1.0375, 1.0375, 1.07, 1.1035]",3,"[12.0, 12.0, 12.0]","[15.0, 15.0, 15.0]","[1.7508, 1.7508, 1.8056, 1.8621]",600,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[0.9, 0.9, 0.9, 0.9]",8,-0.0020072077861632014,0.16195041937783478,0.296,1,0.296,1,0.264,1,0.136,1
12,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.5317, 0.5317, 0.5484, 0.5655]",20,"[1.0375, 1.0375, 1.07, 1.1035]",3,"[12.0, 12.0, 12.0]","[15.0, 15.0, 15.0]","[1.7508, 1.7508, 1.8056, 1.8621]",600,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[0.9, 0.9, 0.9, 0.9]",9,-0.02487400024630009,0.11485166180001463,0.232,1,0.232,1,0.2,1,0.136,1
13,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.6541, 0.6541, 0.7318, 0.8187]",20,"[1.1375, 1.1375, 1.2726, 1.4238]",3,"[12.0, 12.0, 12.0]","[15.0, 15.0, 15.0]","[2.1328, 2.1328, 2.3862, 2.6697]",600,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[0.9, 0.9, 0.9, 0.9]",0,-0.013064059976098948,0.20225553336794877,0.423,1,0.383,1,0.268,1,0.168,1
13,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.6541, 0.6541, 0.7318, 0.8187]",20,"[1.1375, 1.1375, 1.2726, 1.4238]",3,"[12.0, 12.0, 12.0]","[15.0, 15.0, 15.0]","[2.1328, 2.1328, 2.3862, 2.6697]",600,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[0.9, 0.9, 0.9, 0.9]",1,-0.015944204855913042,0.16342907929624764,0.268,1,0.268,1,0.236,1,0.204,1
13,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.6541, 0.6541, 0.7318, 0.8187]",20,"[1.1375, 1.1375, 1.2726, 1.4238]",3,"[12.0, 12.0, 12.0]","[15.0, 15.0, 15.0]","[2.1328, 2.1328, 2.3862, 2.6697]",600,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[0.9, 0.9, 0.9, 0.9]",2,-0.027976395320250556,0.18893823990189093,0.378,1,0.378,1,0.264,1,0.232,1
13,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.6541, 0.6541, 0.7318, 0.8187]",20,"[1.1375, 1.1375, 1.2726, 1.4238]",3,"[12.0, 12.0, 12.0]","[15.0, 15.0, 15.0]","[2.1328, 2.1328, 2.3862, 2.6697]",600,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[0.9, 0.9, 0.9, 0.9]",3,-0.0,0.1472206374088119,0.232,1,0.232,1,0.2,1,0.168,1
13,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.6541, 0.6541, 0.7318, 0.8187]",20,"[1.1375, 1.1375, 1.2726, 1.4238]",3,"[12.0, 12.0, 12.0]","[15.0, 15.0, 15.0]","[2.1328, 2.1328, 2.3862, 2.6697]",600,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[0.9, 0.9, 0.9, 0.9]",4,-0.0012702339507016274,0.16213924621680315,0.232,1,0.232,1,0.232,1,0.168,1
13,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.6541, 0.6541, 0.7318, 0.8187]",20,"[1.1375, 1.1375, 1.2726, 1.4238]",3,"[12.0, 12.0, 12.0]","[15.0, 15.0, 15.0]","[2.1328, 2.1328, 2.3862, 2.6697]",600,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[0.9, 0.9, 0.9, 0.9]",5,-0.004442956283034646,0.15456195775520015,0.232,1,0.232,1,0.232,1,0.168,1
13,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.6541, 0.6541, 0.7318, 0.8187]",20,"[1.1375, 1.1375, 1.2726, 1.4238]",3,"[12.0, 12.0, 12.0]","[15.0, 15.0, 15.0]","[2.1328, 2.1328, 2.3862, 2.6697]",600,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[0.9, 0.9, 0.9, 0.9]",6,-0.03296049071925138,0.13006632527040238,0.2,1,0.2,1,0.2,1,0.168,1
13,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.6541, 0.6541, 0.7318, 0.8187]",20,"[1.1375, 1.1375, 1.2726, 1.4238]",3,"[12.0, 12.0, 12.0]","[15.0, 15.0, 15.0]","[2.1328, 2.1328, 2.3862, 2.6697]",600,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[0.9, 0.9, 0.9, 0.9]",7,0.01201638638718961,0.19115881191294357,0.296,1,0.296,1,0.232,1,0.168,1
13,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.6541, 0.6541, 0.7318, 0.8187]",20,"[1.1375, 1.1375, 1.2726, 1.4238]",3,"[12.0, 12.0, 12.0]","[15.0, 15.0, 15.0]","[2.1328, 2.1328, 2.3862, 2.6697]",600,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[0.9, 0.9, 0.9, 0.9]",8,-0.00408394182918796,0.18165983658442575,0.338,1,0.296,1,0.296,1,0.2,1
13,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.6541, 0.6541, 0.7318, 0.8187]",20,"[1.1375, 1.1375, 1.2726, 1.4238]",3,"[12.0, 12.0, 12.0]","[15.0, 15.0, 15.0]","[2.1328, 2.1328, 2.3862, 2.6697]",600,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[0.9, 0.9, 0.9, 0.9]",9,-0.02834807095420355,0.17185324728864687,0.296,1,0.296,1,0.264,1,0.2,1
