DesignPt#,crn_across_solns,eta_1,eta_2,gamma_1,gamma_2,lambda_min,easy_solve,reuse_points,ps_sufficient_reduction,initial_solution,budget,poi_mean,num_product,process_cost,mat_to_prod,order_cost,material_cost,purchase_yield,num_material,total_budget,salvage_price,sales_price,recourse_cost,MacroRep#,Final Relative Optimality Gap,Area Under Progress Curve,0.05-Solve Time,0.05-Solved? (Y/N),0.1-Solve Time,0.1-Solved? (Y/N),0.2-Solve Time,0.2-Solved? (Y/N),0.5-Solve Time,0.5-Solved? (Y/N)
9,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[15.0, 15.0, 15.0]",3,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",20,"[1.1, 1.1, 1.2444, 1.4078]","[0.9, 0.9, 0.9, 0.9]",4,600,"[0.5913, 0.5913, 0.6689, 0.7567]","[12.0, 12.0, 12.0]","[1.9594, 1.9594, 2.2166, 2.5077]",4,0.013136734413329236,0.15083704544000467,0.264,1,0.2,1,0.2,1,0.168,1
9,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[15.0, 15.0, 15.0]",3,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",20,"[1.1, 1.1, 1.2444, 1.4078]","[0.9, 0.9, 0.9, 0.9]",4,600,"[0.5913, 0.5913, 0.6689, 0.7567]","[12.0, 12.0, 12.0]","[1.9594, 1.9594, 2.2166, 2.5077]",5,-0.017880008371844523,0.14627099785647557,0.264,1,0.232,1,0.232,1,0.168,1
9,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[15.0, 15.0, 15.0]",3,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",20,"[1.1, 1.1, 1.2444, 1.4078]","[0.9, 0.9, 0.9, 0.9]",4,600,"[0.5913, 0.5913, 0.6689, 0.7567]","[12.0, 12.0, 12.0]","[1.9594, 1.9594, 2.2166, 2.5077]",6,-0.0005155052279310639,0.16070402743418793,0.296,1,0.264,1,0.232,1,0.168,1
9,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[15.0, 15.0, 15.0]",3,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",20,"[1.1, 1.1, 1.2444, 1.4078]","[0.9, 0.9, 0.9, 0.9]",4,600,"[0.5913, 0.5913, 0.6689, 0.7567]","[12.0, 12.0, 12.0]","[1.9594, 1.9594, 2.2166, 2.5077]",7,-0.006622830627782363,0.16117226895501396,0.379,1,0.338,1,0.2,1,0.168,1
9,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[15.0, 15.0, 15.0]",3,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",20,"[1.1, 1.1, 1.2444, 1.4078]","[0.9, 0.9, 0.9, 0.9]",4,600,"[0.5913, 0.5913, 0.6689, 0.7567]","[12.0, 12.0, 12.0]","[1.9594, 1.9594, 2.2166, 2.5077]",8,-0.01949475424001784,0.14393742107412094,0.232,1,0.232,1,0.232,1,0.168,1
9,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[15.0, 15.0, 15.0]",3,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",20,"[1.1, 1.1, 1.2444, 1.4078]","[0.9, 0.9, 0.9, 0.9]",4,600,"[0.5913, 0.5913, 0.6689, 0.7567]","[12.0, 12.0, 12.0]","[1.9594, 1.9594, 2.2166, 2.5077]",9,0.0035984494884385527,0.15090730350313827,0.268,1,0.2,1,0.2,1,0.168,1
10,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[15.0, 15.0, 15.0]",3,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",20,"[1.0875, 1.0875, 1.1351, 1.1849]","[0.9, 0.9, 0.9, 0.9]",4,600,"[0.6458, 0.6458, 0.674, 0.7036]","[12.0, 12.0, 12.0]","[2.4469, 2.4469, 2.554, 2.6659]",0,-4.918219451713431e-05,0.15323865078160948,0.232,1,0.232,1,0.2,1,0.168,1
10,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[15.0, 15.0, 15.0]",3,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",20,"[1.0875, 1.0875, 1.1351, 1.1849]","[0.9, 0.9, 0.9, 0.9]",4,600,"[0.6458, 0.6458, 0.674, 0.7036]","[12.0, 12.0, 12.0]","[2.4469, 2.4469, 2.554, 2.6659]",1,-0.021012558941383843,0.13769631967286802,0.264,1,0.2,1,0.2,1,0.168,1
10,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[15.0, 15.0, 15.0]",3,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",20,"[1.0875, 1.0875, 1.1351, 1.1849]","[0.9, 0.9, 0.9, 0.9]",4,600,"[0.6458, 0.6458, 0.674, 0.7036]","[12.0, 12.0, 12.0]","[2.4469, 2.4469, 2.554, 2.6659]",2,-0.04303293146658896,0.15336423402908886,0.264,1,0.264,1,0.264,1,0.168,1
10,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[15.0, 15.0, 15.0]",3,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",20,"[1.0875, 1.0875, 1.1351, 1.1849]","[0.9, 0.9, 0.9, 0.9]",4,600,"[0.6458, 0.6458, 0.674, 0.7036]","[12.0, 12.0, 12.0]","[2.4469, 2.4469, 2.554, 2.6659]",3,-0.02010866646617749,0.16401993223213127,0.296,1,0.296,1,0.264,1,0.168,1
10,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[15.0, 15.0, 15.0]",3,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",20,"[1.0875, 1.0875, 1.1351, 1.1849]","[0.9, 0.9, 0.9, 0.9]",4,600,"[0.6458, 0.6458, 0.674, 0.7036]","[12.0, 12.0, 12.0]","[2.4469, 2.4469, 2.554, 2.6659]",4,-0.0033728964292218757,0.1865025759746037,0.342,1,0.232,1,0.232,1,0.2,1
10,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[15.0, 15.0, 15.0]",3,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",20,"[1.0875, 1.0875, 1.1351, 1.1849]","[0.9, 0.9, 0.9, 0.9]",4,600,"[0.6458, 0.6458, 0.674, 0.7036]","[12.0, 12.0, 12.0]","[2.4469, 2.4469, 2.554, 2.6659]",5,-0.02342479334900904,0.1743094088696992,0.338,1,0.296,1,0.296,1,0.2,1
10,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[15.0, 15.0, 15.0]",3,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",20,"[1.0875, 1.0875, 1.1351, 1.1849]","[0.9, 0.9, 0.9, 0.9]",4,600,"[0.6458, 0.6458, 0.674, 0.7036]","[12.0, 12.0, 12.0]","[2.4469, 2.4469, 2.554, 2.6659]",6,-0.003981873976197077,0.24836252804949305,0.508,1,0.387,1,0.387,1,0.236,1
10,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[15.0, 15.0, 15.0]",3,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",20,"[1.0875, 1.0875, 1.1351, 1.1849]","[0.9, 0.9, 0.9, 0.9]",4,600,"[0.6458, 0.6458, 0.674, 0.7036]","[12.0, 12.0, 12.0]","[2.4469, 2.4469, 2.554, 2.6659]",7,-0.011198548201081165,0.17939453095168287,0.296,1,0.296,1,0.264,1,0.168,1
10,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[15.0, 15.0, 15.0]",3,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",20,"[1.0875, 1.0875, 1.1351, 1.1849]","[0.9, 0.9, 0.9, 0.9]",4,600,"[0.6458, 0.6458, 0.674, 0.7036]","[12.0, 12.0, 12.0]","[2.4469, 2.4469, 2.554, 2.6659]",8,-0.019265837615259195,0.16840807472895947,0.3,1,0.268,1,0.268,1,0.168,1
10,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[15.0, 15.0, 15.0]",3,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",20,"[1.0875, 1.0875, 1.1351, 1.1849]","[0.9, 0.9, 0.9, 0.9]",4,600,"[0.6458, 0.6458, 0.674, 0.7036]","[12.0, 12.0, 12.0]","[2.4469, 2.4469, 2.554, 2.6659]",9,-0.00808472144005712,0.17158000753704356,0.232,1,0.232,1,0.232,1,0.2,1
11,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[15.0, 15.0, 15.0]",3,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",20,"[1.1125, 1.1125, 1.2725, 1.4555]","[0.9, 0.9, 0.9, 0.9]",4,600,"[0.6536, 0.6536, 0.7476, 0.8551]","[12.0, 12.0, 12.0]","[2.3988, 2.3988, 2.7438, 3.1383]",0,0.000515349757547433,0.16175347155150094,0.264,1,0.2,1,0.2,1,0.168,1
11,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[15.0, 15.0, 15.0]",3,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",20,"[1.1125, 1.1125, 1.2725, 1.4555]","[0.9, 0.9, 0.9, 0.9]",4,600,"[0.6536, 0.6536, 0.7476, 0.8551]","[12.0, 12.0, 12.0]","[2.3988, 2.3988, 2.7438, 3.1383]",1,-0.012732974450401674,0.19055623174759068,0.296,1,0.296,1,0.296,1,0.2,1
11,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[15.0, 15.0, 15.0]",3,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",20,"[1.1125, 1.1125, 1.2725, 1.4555]","[0.9, 0.9, 0.9, 0.9]",4,600,"[0.6536, 0.6536, 0.7476, 0.8551]","[12.0, 12.0, 12.0]","[2.3988, 2.3988, 2.7438, 3.1383]",2,-0.0355802431025272,0.14569305467361796,0.264,1,0.264,1,0.232,1,0.168,1
11,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[15.0, 15.0, 15.0]",3,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",20,"[1.1125, 1.1125, 1.2725, 1.4555]","[0.9, 0.9, 0.9, 0.9]",4,600,"[0.6536, 0.6536, 0.7476, 0.8551]","[12.0, 12.0, 12.0]","[2.3988, 2.3988, 2.7438, 3.1383]",3,-0.015444717870859121,0.20311409807155908,0.296,1,0.296,1,0.264,1,0.2,1
11,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[15.0, 15.0, 15.0]",3,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",20,"[1.1125, 1.1125, 1.2725, 1.4555]","[0.9, 0.9, 0.9, 0.9]",4,600,"[0.6536, 0.6536, 0.7476, 0.8551]","[12.0, 12.0, 12.0]","[2.3988, 2.3988, 2.7438, 3.1383]",4,-0.005844862840595018,0.23716745366938832,0.498,1,0.458,1,0.378,1,0.232,1
11,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[15.0, 15.0, 15.0]",3,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",20,"[1.1125, 1.1125, 1.2725, 1.4555]","[0.9, 0.9, 0.9, 0.9]",4,600,"[0.6536, 0.6536, 0.7476, 0.8551]","[12.0, 12.0, 12.0]","[2.3988, 2.3988, 2.7438, 3.1383]",5,-0.01809896694954447,0.15433040888040375,0.264,1,0.232,1,0.232,1,0.168,1
11,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[15.0, 15.0, 15.0]",3,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",20,"[1.1125, 1.1125, 1.2725, 1.4555]","[0.9, 0.9, 0.9, 0.9]",4,600,"[0.6536, 0.6536, 0.7476, 0.8551]","[12.0, 12.0, 12.0]","[2.3988, 2.3988, 2.7438, 3.1383]",6,0.004230380990480717,0.16124653301715952,0.232,1,0.232,1,0.2,1,0.168,1
11,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[15.0, 15.0, 15.0]",3,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",20,"[1.1125, 1.1125, 1.2725, 1.4555]","[0.9, 0.9, 0.9, 0.9]",4,600,"[0.6536, 0.6536, 0.7476, 0.8551]","[12.0, 12.0, 12.0]","[2.3988, 2.3988, 2.7438, 3.1383]",7,0.003457805825515765,0.15697007164416066,0.264,1,0.2,1,0.2,1,0.168,1
11,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[15.0, 15.0, 15.0]",3,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",20,"[1.1125, 1.1125, 1.2725, 1.4555]","[0.9, 0.9, 0.9, 0.9]",4,600,"[0.6536, 0.6536, 0.7476, 0.8551]","[12.0, 12.0, 12.0]","[2.3988, 2.3988, 2.7438, 3.1383]",8,-0.01579456974269932,0.1470723375816454,0.264,1,0.2,1,0.2,1,0.168,1
11,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[15.0, 15.0, 15.0]",3,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",20,"[1.1125, 1.1125, 1.2725, 1.4555]","[0.9, 0.9, 0.9, 0.9]",4,600,"[0.6536, 0.6536, 0.7476, 0.8551]","[12.0, 12.0, 12.0]","[2.3988, 2.3988, 2.7438, 3.1383]",9,-0.002166810336470911,0.23476314939263077,0.539,1,0.459,1,0.338,1,0.2,1
12,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[15.0, 15.0, 15.0]",3,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",20,"[1.0375, 1.0375, 1.07, 1.1035]","[0.9, 0.9, 0.9, 0.9]",4,600,"[0.5317, 0.5317, 0.5484, 0.5655]","[12.0, 12.0, 12.0]","[1.7508, 1.7508, 1.8056, 1.8621]",0,0.0004854498378681951,0.15980651905485765,0.379,1,0.264,1,0.232,1,0.136,1
12,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[15.0, 15.0, 15.0]",3,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",20,"[1.0375, 1.0375, 1.07, 1.1035]","[0.9, 0.9, 0.9, 0.9]",4,600,"[0.5317, 0.5317, 0.5484, 0.5655]","[12.0, 12.0, 12.0]","[1.7508, 1.7508, 1.8056, 1.8621]",1,-0.025351102521975515,0.1184373020461236,0.232,1,0.232,1,0.2,1,0.136,1
12,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[15.0, 15.0, 15.0]",3,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",20,"[1.0375, 1.0375, 1.07, 1.1035]","[0.9, 0.9, 0.9, 0.9]",4,600,"[0.5317, 0.5317, 0.5484, 0.5655]","[12.0, 12.0, 12.0]","[1.7508, 1.7508, 1.8056, 1.8621]",2,-0.04663156207296359,0.11988870327362894,0.264,1,0.264,1,0.232,1,0.136,1
12,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[15.0, 15.0, 15.0]",3,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",20,"[1.0375, 1.0375, 1.07, 1.1035]","[0.9, 0.9, 0.9, 0.9]",4,600,"[0.5317, 0.5317, 0.5484, 0.5655]","[12.0, 12.0, 12.0]","[1.7508, 1.7508, 1.8056, 1.8621]",3,-0.019809408580035007,0.12798594939794966,0.232,1,0.232,1,0.2,1,0.136,1
12,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[15.0, 15.0, 15.0]",3,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",20,"[1.0375, 1.0375, 1.07, 1.1035]","[0.9, 0.9, 0.9, 0.9]",4,600,"[0.5317, 0.5317, 0.5484, 0.5655]","[12.0, 12.0, 12.0]","[1.7508, 1.7508, 1.8056, 1.8621]",4,0.029134980310420333,0.1520674471309827,0.232,1,0.232,1,0.2,1,0.136,1
12,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[15.0, 15.0, 15.0]",3,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",20,"[1.0375, 1.0375, 1.07, 1.1035]","[0.9, 0.9, 0.9, 0.9]",4,600,"[0.5317, 0.5317, 0.5484, 0.5655]","[12.0, 12.0, 12.0]","[1.7508, 1.7508, 1.8056, 1.8621]",5,-0.01877868263386569,0.12836403975975857,0.296,1,0.232,1,0.2,1,0.136,1
12,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[15.0, 15.0, 15.0]",3,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",20,"[1.0375, 1.0375, 1.07, 1.1035]","[0.9, 0.9, 0.9, 0.9]",4,600,"[0.5317, 0.5317, 0.5484, 0.5655]","[12.0, 12.0, 12.0]","[1.7508, 1.7508, 1.8056, 1.8621]",6,0.001524252002868586,0.14739036868338806,0.296,1,0.264,1,0.2,1,0.136,1
12,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[15.0, 15.0, 15.0]",3,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",20,"[1.0375, 1.0375, 1.07, 1.1035]","[0.9, 0.9, 0.9, 0.9]",4,600,"[0.5317, 0.5317, 0.5484, 0.5655]","[12.0, 12.0, 12.0]","[1.7508, 1.7508, 1.8056, 1.8621]",7,-0.00364022331057767,0.13045540411866152,0.232,1,0.2,1,0.2,1,0.136,1
12,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[15.0, 15.0, 15.0]",3,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",20,"[1.0375, 1.0375, 1.07, 1.1035]","[0.9, 0.9, 0.9, 0.9]",4,600,"[0.5317, 0.5317, 0.5484, 0.5655]","[12.0, 12.0, 12.0]","[1.7508, 1.7508, 1.8056, 1.8621]",8,-0.012516745504887806,0.15797825742702004,0.296,1,0.296,1,0.264,1,0.136,1
12,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[15.0, 15.0, 15.0]",3,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",20,"[1.0375, 1.0375, 1.07, 1.1035]","[0.9, 0.9, 0.9, 0.9]",4,600,"[0.5317, 0.5317, 0.5484, 0.5655]","[12.0, 12.0, 12.0]","[1.7508, 1.7508, 1.8056, 1.8621]",9,0.0007404540013612375,0.13554061263566725,0.232,1,0.232,1,0.2,1,0.136,1
13,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[15.0, 15.0, 15.0]",3,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",20,"[1.1375, 1.1375, 1.2726, 1.4238]","[0.9, 0.9, 0.9, 0.9]",4,600,"[0.6541, 0.6541, 0.7318, 0.8187]","[12.0, 12.0, 12.0]","[2.1328, 2.1328, 2.3862, 2.6697]",0,-0.0001740051770706041,0.16762870788342893,0.264,1,0.232,1,0.232,1,0.168,1
13,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[15.0, 15.0, 15.0]",3,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",20,"[1.1375, 1.1375, 1.2726, 1.4238]","[0.9, 0.9, 0.9, 0.9]",4,600,"[0.6541, 0.6541, 0.7318, 0.8187]","[12.0, 12.0, 12.0]","[2.1328, 2.1328, 2.3862, 2.6697]",1,0.022092973924369486,0.2610978812269974,0.503,1,0.463,1,0.382,1,0.236,1
13,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[15.0, 15.0, 15.0]",3,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",20,"[1.1375, 1.1375, 1.2726, 1.4238]","[0.9, 0.9, 0.9, 0.9]",4,600,"[0.6541, 0.6541, 0.7318, 0.8187]","[12.0, 12.0, 12.0]","[2.1328, 2.1328, 2.3862, 2.6697]",2,-0.0356631580921417,0.1932047701778428,0.378,1,0.378,1,0.264,1,0.232,1
13,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[15.0, 15.0, 15.0]",3,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",20,"[1.1375, 1.1375, 1.2726, 1.4238]","[0.9, 0.9, 0.9, 0.9]",4,600,"[0.6541, 0.6541, 0.7318, 0.8187]","[12.0, 12.0, 12.0]","[2.1328, 2.1328, 2.3862, 2.6697]",3,-0.01842988380624662,0.20637246270659104,0.543,1,0.463,1,0.268,1,0.168,1
13,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[15.0, 15.0, 15.0]",3,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",20,"[1.1375, 1.1375, 1.2726, 1.4238]","[0.9, 0.9, 0.9, 0.9]",4,600,"[0.6541, 0.6541, 0.7318, 0.8187]","[12.0, 12.0, 12.0]","[2.1328, 2.1328, 2.3862, 2.6697]",4,0.002196877938957155,0.17371969160847645,0.232,1,0.232,1,0.232,1,0.168,1
13,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[15.0, 15.0, 15.0]",3,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",20,"[1.1375, 1.1375, 1.2726, 1.4238]","[0.9, 0.9, 0.9, 0.9]",4,600,"[0.6541, 0.6541, 0.7318, 0.8187]","[12.0, 12.0, 12.0]","[2.1328, 2.1328, 2.3862, 2.6697]",5,-0.024722066146529536,0.20230730731531185,0.378,1,0.378,1,0.338,1,0.2,1
13,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[15.0, 15.0, 15.0]",3,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",20,"[1.1375, 1.1375, 1.2726, 1.4238]","[0.9, 0.9, 0.9, 0.9]",4,600,"[0.6541, 0.6541, 0.7318, 0.8187]","[12.0, 12.0, 12.0]","[2.1328, 2.1328, 2.3862, 2.6697]",6,-0.003415620036338167,0.15292721674032222,0.272,1,0.2,1,0.2,1,0.168,1
13,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[15.0, 15.0, 15.0]",3,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",20,"[1.1375, 1.1375, 1.2726, 1.4238]","[0.9, 0.9, 0.9, 0.9]",4,600,"[0.6541, 0.6541, 0.7318, 0.8187]","[12.0, 12.0, 12.0]","[2.1328, 2.1328, 2.3862, 2.6697]",7,-0.005777201248403498,0.16691422535961936,0.296,1,0.296,1,0.232,1,0.168,1
13,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[15.0, 15.0, 15.0]",3,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",20,"[1.1375, 1.1375, 1.2726, 1.4238]","[0.9, 0.9, 0.9, 0.9]",4,600,"[0.6541, 0.6541, 0.7318, 0.8187]","[12.0, 12.0, 12.0]","[2.1328, 2.1328, 2.3862, 2.6697]",8,-0.007976243042629836,0.17733732965434287,0.338,1,0.296,1,0.296,1,0.2,1
13,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[15.0, 15.0, 15.0]",3,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",20,"[1.1375, 1.1375, 1.2726, 1.4238]","[0.9, 0.9, 0.9, 0.9]",4,600,"[0.6541, 0.6541, 0.7318, 0.8187]","[12.0, 12.0, 12.0]","[2.1328, 2.1328, 2.3862, 2.6697]",9,-0.013394391676158695,0.18410791017231803,0.296,1,0.296,1,0.264,1,0.2,1
14,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[15.0, 15.0, 15.0]",3,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",20,"[1.05, 1.05, 1.0894, 1.1302]","[0.9, 0.9, 0.9, 0.9]",4,600,"[0.6104, 0.6104, 0.6333, 0.657]","[12.0, 12.0, 12.0]","[2.4609, 2.4609, 2.5532, 2.649]",0,0.018590310728296575,0.1704683769264318,0.232,1,0.232,1,0.2,1,0.168,1
14,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[15.0, 15.0, 15.0]",3,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",20,"[1.05, 1.05, 1.0894, 1.1302]","[0.9, 0.9, 0.9, 0.9]",4,600,"[0.6104, 0.6104, 0.6333, 0.657]","[12.0, 12.0, 12.0]","[2.4609, 2.4609, 2.5532, 2.649]",1,-0.017106038335709124,0.14083845231059927,0.232,1,0.2,1,0.2,1,0.168,1
