DesignPt#,crn_across_solns,eta_1,eta_2,gamma_1,gamma_2,lambda_min,easy_solve,reuse_points,ps_sufficient_reduction,initial_solution,budget,order_cost,mat_to_prod,sales_price,num_material,salvage_price,purchase_yield,recourse_cost,process_cost,material_cost,num_product,poi_mean,total_budget,MacroRep#,Final Relative Optimality Gap,Area Under Progress Curve,0.05-Solve Time,0.05-Solved? (Y/N),0.1-Solve Time,0.1-Solved? (Y/N),0.2-Solve Time,0.2-Solved? (Y/N),0.5-Solve Time,0.5-Solved? (Y/N),Initial Solution,Initial Objective Function Value,Optimal Solution,Optimal Objective Function Value
8,True,0.225,0.9,2.625,0.65,10,True,True,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 20]",4,"[0.44, 0.4565, 0.4736, 0.4914]","[1, 1, 1, 1]","[1.7, 1.7638, 1.8299, 1.8985]","[0.1, 0.1, 0.1]","[0.8, 0.83, 0.8611, 0.8934]",3,"[20, 25, 15]",1200,3,0.004756075241023651,0.0864482332796589,0.2854,1,0.2426,1,0.068,1,0.052,1,"(20, 20, 20, 20)",383.3491,"(52.2716, 80.3574, 119.396, 48.2091)",568.3238567018459
8,True,0.225,0.9,2.625,0.65,10,True,True,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 20]",4,"[0.44, 0.4565, 0.4736, 0.4914]","[1, 1, 1, 1]","[1.7, 1.7638, 1.8299, 1.8985]","[0.1, 0.1, 0.1]","[0.8, 0.83, 0.8611, 0.8934]",3,"[20, 25, 15]",1200,4,0.008449111987955222,0.09334467131773197,0.2828,1,0.2424,1,0.15,1,0.052,1,"(20, 20, 20, 20)",383.97360000000003,"(51.0616, 79.48, 129.0126, 52.2729)",567.7225041997505
8,True,0.225,0.9,2.625,0.65,10,True,True,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 20]",4,"[0.44, 0.4565, 0.4736, 0.4914]","[1, 1, 1, 1]","[1.7, 1.7638, 1.8299, 1.8985]","[0.1, 0.1, 0.1]","[0.8, 0.83, 0.8611, 0.8934]",3,"[20, 25, 15]",1200,5,0.001377167525971029,0.23617590810335248,0.515,1,0.1,1,0.068,1,0.052,1,"(20, 20, 20, 20)",375.9451,"(49.7194, 77.5263, 125.5026, 49.6191)",568.8740582698332
8,True,0.225,0.9,2.625,0.65,10,True,True,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 20]",4,"[0.44, 0.4565, 0.4736, 0.4914]","[1, 1, 1, 1]","[1.7, 1.7638, 1.8299, 1.8985]","[0.1, 0.1, 0.1]","[0.8, 0.83, 0.8611, 0.8934]",3,"[20, 25, 15]",1200,6,0.004660111357351649,0.09806385475394458,0.2598,1,0.2214,1,0.068,1,0.052,1,"(20, 20, 20, 20)",392.21809999999994,"(46.8667, 74.2998, 123.7983, 55.0301)",568.339482899339
8,True,0.225,0.9,2.625,0.65,10,True,True,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 20]",4,"[0.44, 0.4565, 0.4736, 0.4914]","[1, 1, 1, 1]","[1.7, 1.7638, 1.8299, 1.8985]","[0.1, 0.1, 0.1]","[0.8, 0.83, 0.8611, 0.8934]",3,"[20, 25, 15]",1200,7,0.03284603043039903,0.07158899032574728,0.134,1,0.134,1,0.068,1,0.052,1,"(20, 20, 20, 20)",349.2625,"(58.4158, 71.2751, 129.6052, 59.6264)",563.7498527061059
8,True,0.225,0.9,2.625,0.65,10,True,True,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 20]",4,"[0.44, 0.4565, 0.4736, 0.4914]","[1, 1, 1, 1]","[1.7, 1.7638, 1.8299, 1.8985]","[0.1, 0.1, 0.1]","[0.8, 0.83, 0.8611, 0.8934]",3,"[20, 25, 15]",1200,8,0.004907536070218391,0.0786140642575996,0.1878,1,0.12,1,0.068,1,0.052,1,"(20, 20, 20, 20)",510.6742999999999,"(47.9247, 73.4028, 118.5337, 55.0124)",568.2991937063636
8,True,0.225,0.9,2.625,0.65,10,True,True,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 20]",4,"[0.44, 0.4565, 0.4736, 0.4914]","[1, 1, 1, 1]","[1.7, 1.7638, 1.8299, 1.8985]","[0.1, 0.1, 0.1]","[0.8, 0.83, 0.8611, 0.8934]",3,"[20, 25, 15]",1200,9,0.1272846585186244,0.4068708111443905,inf,0,inf,0,0.068,1,0.052,1,"(20, 20, 20, 20)",421.1691,"(52.8699, 107.0661, 148.2809, 36.4081)",548.3720189105173
9,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 10]",4,"[0.675, 0.7172, 0.762, 0.8096]","[1, 1, 1, 1]","[2.25, 2.3906, 2.54, 2.6988]","[0.1, 0.1, 0.1]","[1.2, 1.275, 1.3547, 1.4394]",3,"[20, 25, 15]",1200,0,0.009789524348440604,0.16456868942692596,0.388,1,0.3428,1,0.2592,1,0.132,1,"(20, 20, 20, 20)",156.32807439791117,"(47.5232, 75.3748, 125.7687, 52.9809)",355.9326270784856
9,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 10]",4,"[0.675, 0.7172, 0.762, 0.8096]","[1, 1, 1, 1]","[2.25, 2.3906, 2.54, 2.6988]","[0.1, 0.1, 0.1]","[1.2, 1.275, 1.3547, 1.4394]",3,"[20, 25, 15]",1200,1,0.004448125863151791,0.1613512750243932,0.388,1,0.3428,1,0.2804,1,0.132,1,"(20, 20, 20, 20)",156.32807439791117,"(49.3524, 77.4322, 122.6691, 49.3593)",357.01543717521673
9,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 10]",4,"[0.675, 0.7172, 0.762, 0.8096]","[1, 1, 1, 1]","[2.25, 2.3906, 2.54, 2.6988]","[0.1, 0.1, 0.1]","[1.2, 1.275, 1.3547, 1.4394]",3,"[20, 25, 15]",1200,2,0.006779762201557263,0.16821366422069348,0.4104,1,0.3428,1,0.2804,1,0.132,1,"(20, 20, 20, 20)",156.32807439791117,"(49.7529, 77.7988, 115.4429, 42.5956)",356.5427670727924
9,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 10]",4,"[0.675, 0.7172, 0.762, 0.8096]","[1, 1, 1, 1]","[2.25, 2.3906, 2.54, 2.6988]","[0.1, 0.1, 0.1]","[1.2, 1.275, 1.3547, 1.4394]",3,"[20, 25, 15]",1200,3,0.002563283024983339,0.16709740404942536,0.39,1,0.3448,1,0.2824,1,0.15,1,"(20, 20, 20, 20)",156.32807439791117,"(50.3555, 77.091, 117.2526, 47.6068)",357.39753314905977
9,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 10]",4,"[0.675, 0.7172, 0.762, 0.8096]","[1, 1, 1, 1]","[2.25, 2.3906, 2.54, 2.6988]","[0.1, 0.1, 0.1]","[1.2, 1.275, 1.3547, 1.4394]",3,"[20, 25, 15]",1200,4,0.004833425436789662,0.16094716192369737,0.3656,1,0.3428,1,0.2592,1,0.132,1,"(20, 20, 20, 20)",156.32807439791117,"(49.5582, 78.252, 123.3751, 47.8488)",356.93732911611005
9,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 10]",4,"[0.675, 0.7172, 0.762, 0.8096]","[1, 1, 1, 1]","[2.25, 2.3906, 2.54, 2.6988]","[0.1, 0.1, 0.1]","[1.2, 1.275, 1.3547, 1.4394]",3,"[20, 25, 15]",1200,5,0.0024893303770106095,0.16065322691589295,0.3656,1,0.3428,1,0.2804,1,0.148,1,"(20, 20, 20, 20)",156.32807439791117,"(50.053, 74.9656, 121.8928, 48.4401)",357.4125248547199
9,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 10]",4,"[0.675, 0.7172, 0.762, 0.8096]","[1, 1, 1, 1]","[2.25, 2.3906, 2.54, 2.6988]","[0.1, 0.1, 0.1]","[1.2, 1.275, 1.3547, 1.4394]",3,"[20, 25, 15]",1200,6,0.004606100048322963,0.16042877603786543,0.3656,1,0.322,1,0.2592,1,0.132,1,"(20, 20, 20, 20)",156.32807439791117,"(47.3539, 74.0105, 121.7128, 51.8621)",356.98341259528746
9,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 10]",4,"[0.675, 0.7172, 0.762, 0.8096]","[1, 1, 1, 1]","[2.25, 2.3906, 2.54, 2.6988]","[0.1, 0.1, 0.1]","[1.2, 1.275, 1.3547, 1.4394]",3,"[20, 25, 15]",1200,7,0.0029883848195857462,0.15775669010683652,0.3708,1,0.3246,1,0.2592,1,0.132,1,"(20, 20, 20, 20)",156.32807439791117,"(47.4398, 74.7848, 113.3757, 46.8769)",357.31135637033753
9,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 10]",4,"[0.675, 0.7172, 0.762, 0.8096]","[1, 1, 1, 1]","[2.25, 2.3906, 2.54, 2.6988]","[0.1, 0.1, 0.1]","[1.2, 1.275, 1.3547, 1.4394]",3,"[20, 25, 15]",1200,8,0.005672808768153873,0.16223467767956426,0.37,1,0.3264,1,0.2848,1,0.134,1,"(20, 20, 20, 20)",156.32807439791117,"(51.3625, 77.6715, 119.2341, 49.7648)",356.76716904497283
9,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 10]",4,"[0.675, 0.7172, 0.762, 0.8096]","[1, 1, 1, 1]","[2.25, 2.3906, 2.54, 2.6988]","[0.1, 0.1, 0.1]","[1.2, 1.275, 1.3547, 1.4394]",3,"[20, 25, 15]",1200,9,0.0026512400661067837,0.15636706823185256,0.3656,1,0.322,1,0.2592,1,0.132,1,"(20, 20, 20, 20)",156.32807439791117,"(46.2147, 70.2234, 119.7458, 47.9468)",357.3797024681118
10,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 10]",4,"[0.5644, 0.5644, 0.5644, 0.5644]","[1, 1, 1, 1]","[1.8141, 1.8141, 1.8141, 1.8141]","[0.1, 0.1, 0.1]","[1.075, 1.075, 1.075, 1.075]",3,"[20, 25, 15]",1200,0,0.021975449765683434,0.1847310575184748,0.4328,1,0.388,1,0.3012,1,0.132,1,"(20, 20, 20, 20)",245.71145217767116,"(47.1847, 73.8209, 124.0027, 58.8105)",380.57505509214735
10,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 10]",4,"[0.5644, 0.5644, 0.5644, 0.5644]","[1, 1, 1, 1]","[1.8141, 1.8141, 1.8141, 1.8141]","[0.1, 0.1, 0.1]","[1.075, 1.075, 1.075, 1.075]",3,"[20, 25, 15]",1200,1,0.0027217935517222327,0.1646894533734517,0.413,1,0.3452,1,0.2828,1,0.132,1,"(20, 20, 20, 20)",220.46221884433783,"(45.7103, 74.5862, 121.8758, 47.4334)",383.2120850362585
10,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 10]",4,"[0.5644, 0.5644, 0.5644, 0.5644]","[1, 1, 1, 1]","[1.8141, 1.8141, 1.8141, 1.8141]","[0.1, 0.1, 0.1]","[1.075, 1.075, 1.075, 1.075]",3,"[20, 25, 15]",1200,2,0.011966635363610877,0.16438437468639522,0.388,1,0.3428,1,0.2592,1,0.132,1,"(20, 20, 20, 20)",260.18745217767105,"(50.0306, 78.5009, 113.9009, 50.8412)",381.94588788307345
10,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 10]",4,"[0.5644, 0.5644, 0.5644, 0.5644]","[1, 1, 1, 1]","[1.8141, 1.8141, 1.8141, 1.8141]","[0.1, 0.1, 0.1]","[1.075, 1.075, 1.075, 1.075]",3,"[20, 25, 15]",1200,3,0.0019895248744652805,0.16618693346985947,0.3882,1,0.3658,1,0.2804,1,0.132,1,"(20, 20, 20, 20)",290.78398551100446,"(45.62, 72.2648, 113.8364, 48.1046)",383.31237842508824
10,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 10]",4,"[0.5644, 0.5644, 0.5644, 0.5644]","[1, 1, 1, 1]","[1.8141, 1.8141, 1.8141, 1.8141]","[0.1, 0.1, 0.1]","[1.075, 1.075, 1.075, 1.075]",3,"[20, 25, 15]",1200,4,0.00582433254195465,0.16643791087004095,0.4128,1,0.3452,1,0.2828,1,0.132,1,"(20, 20, 20, 20)",253.85548551100447,"(44.9197, 74.5138, 120.6387, 52.1804)",382.7871533698209
10,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 10]",4,"[0.5644, 0.5644, 0.5644, 0.5644]","[1, 1, 1, 1]","[1.8141, 1.8141, 1.8141, 1.8141]","[0.1, 0.1, 0.1]","[1.075, 1.075, 1.075, 1.075]",3,"[20, 25, 15]",1200,5,0.001988477152241943,0.15996935063397508,0.3906,1,0.3454,1,0.2804,1,0.132,1,"(20, 20, 20, 20)",234.27835217767114,"(44.6708, 71.2222, 121.4347, 48.1044)",383.31252192380066
10,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 10]",4,"[0.5644, 0.5644, 0.5644, 0.5644]","[1, 1, 1, 1]","[1.8141, 1.8141, 1.8141, 1.8141]","[0.1, 0.1, 0.1]","[1.075, 1.075, 1.075, 1.075]",3,"[20, 25, 15]",1200,6,0.009670463239780373,0.1716601781079824,0.433,1,0.3656,1,0.2804,1,0.132,1,"(20, 20, 20, 20)",226.7941855110044,"(43.7017, 70.3935, 122.7073, 53.3638)",382.2603774833907
10,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 10]",4,"[0.5644, 0.5644, 0.5644, 0.5644]","[1, 1, 1, 1]","[1.8141, 1.8141, 1.8141, 1.8141]","[0.1, 0.1, 0.1]","[1.075, 1.075, 1.075, 1.075]",3,"[20, 25, 15]",1200,7,0.023996308423440835,0.26005361461763515,0.6276,1,0.5316,1,0.4144,1,0.2052,1,"(20, 20, 20, 20)",229.0985855110044,"(46.3125, 67.185, 106.7039, 55.4358)",380.29827312751155
10,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 10]",4,"[0.5644, 0.5644, 0.5644, 0.5644]","[1, 1, 1, 1]","[1.8141, 1.8141, 1.8141, 1.8141]","[0.1, 0.1, 0.1]","[1.075, 1.075, 1.075, 1.075]",3,"[20, 25, 15]",1200,8,0.012051786762356933,0.16898387154777625,0.388,1,0.3428,1,0.2804,1,0.132,1,"(20, 20, 20, 20)",278.6123855110044,"(47.6413, 72.6302, 114.188, 57.0156)",381.93422532995726
10,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 10]",4,"[0.5644, 0.5644, 0.5644, 0.5644]","[1, 1, 1, 1]","[1.8141, 1.8141, 1.8141, 1.8141]","[0.1, 0.1, 0.1]","[1.075, 1.075, 1.075, 1.075]",3,"[20, 25, 15]",1200,9,0.002523381124422818,0.16183481224439267,0.388,1,0.3428,1,0.2804,1,0.132,1,"(20, 20, 20, 20)",231.64915217767106,"(44.306, 69.1577, 116.8546, 47.841)",383.2392601092035
11,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 10]",4,"[0.44, 0.4565, 0.4736, 0.4914]","[1, 1, 1, 1]","[1.7, 1.7638, 1.8299, 1.8985]","[0.1, 0.1, 0.1]","[0.8, 0.83, 0.8611, 0.8934]",3,"[20, 25, 15]",1200,0,0.005326917636229948,0.1744248370044523,0.4106,1,0.3656,1,0.2804,1,0.148,1,"(20, 20, 20, 20)",247.48693365962998,"(48.7564, 76.3278, 124.7762, 57.4287)",422.0360745942606
11,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 10]",4,"[0.44, 0.4565, 0.4736, 0.4914]","[1, 1, 1, 1]","[1.7, 1.7638, 1.8299, 1.8985]","[0.1, 0.1, 0.1]","[0.8, 0.83, 0.8611, 0.8934]",3,"[20, 25, 15]",1200,1,0.0007679208995056532,0.16713378234954582,0.388,1,0.3428,1,0.2804,1,0.148,1,"(20, 20, 20, 20)",224.52413365962997,"(47.1735, 76.6167, 123.9196, 52.5619)",422.829780143748
11,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 10]",4,"[0.44, 0.4565, 0.4736, 0.4914]","[1, 1, 1, 1]","[1.7, 1.7638, 1.8299, 1.8985]","[0.1, 0.1, 0.1]","[0.8, 0.83, 0.8611, 0.8934]",3,"[20, 25, 15]",1200,2,0.004787237979020482,0.17214331986085563,0.4124,1,0.3448,1,0.2824,1,0.134,1,"(20, 20, 20, 20)",261.18533365963,"(51.2334, 80.6445, 124.4844, 53.8665)",422.1300309543128
11,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 10]",4,"[0.44, 0.4565, 0.4736, 0.4914]","[1, 1, 1, 1]","[1.7, 1.7638, 1.8299, 1.8985]","[0.1, 0.1, 0.1]","[0.8, 0.83, 0.8611, 0.8934]",3,"[20, 25, 15]",1200,3,0.006575842628452889,0.1771764375656671,0.4104,1,0.3656,1,0.3012,1,0.148,1,"(20, 20, 20, 20)",289.85213365962994,"(49.5439, 83.4346, 119.3468, 51.5382)",421.81864107665444
11,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 10]",4,"[0.44, 0.4565, 0.4736, 0.4914]","[1, 1, 1, 1]","[1.7, 1.7638, 1.8299, 1.8985]","[0.1, 0.1, 0.1]","[0.8, 0.83, 0.8611, 0.8934]",3,"[20, 25, 15]",1200,4,0.004291132466723421,0.1689308151185979,0.388,1,0.3428,1,0.2804,1,0.148,1,"(20, 20, 20, 20)",255.98053365963,"(49.7921, 77.2546, 128.8894, 52.487)",422.21640120658117
11,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 10]",4,"[0.44, 0.4565, 0.4736, 0.4914]","[1, 1, 1, 1]","[1.7, 1.7638, 1.8299, 1.8985]","[0.1, 0.1, 0.1]","[0.8, 0.83, 0.8611, 0.8934]",3,"[20, 25, 15]",1200,5,0.0013822585241903282,0.1659586603057196,0.3882,1,0.343,1,0.2804,1,0.148,1,"(20, 20, 20, 20)",236.45333365963006,"(49.2647, 77.3216, 126.9132, 50.5787)",422.72282609000996
11,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 10]",4,"[0.44, 0.4565, 0.4736, 0.4914]","[1, 1, 1, 1]","[1.7, 1.7638, 1.8299, 1.8985]","[0.1, 0.1, 0.1]","[0.8, 0.83, 0.8611, 0.8934]",3,"[20, 25, 15]",1200,6,0.0026893926990962922,0.17234378193586203,0.388,1,0.3656,1,0.2804,1,0.148,1,"(20, 20, 20, 20)",229.72893365963006,"(48.137, 75.4915, 125.9991, 54.8239)",422.4952585552078
11,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 10]",4,"[0.44, 0.4565, 0.4736, 0.4914]","[1, 1, 1, 1]","[1.7, 1.7638, 1.8299, 1.8985]","[0.1, 0.1, 0.1]","[0.8, 0.83, 0.8611, 0.8934]",3,"[20, 25, 15]",1200,7,0.00983236976185964,0.17676590721695498,0.4328,1,0.3656,1,0.2804,1,0.148,1,"(20, 20, 20, 20)",232.76813365963005,"(46.3488, 73.3761, 115.3144, 57.0312)",421.2516909762035
11,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 10]",4,"[0.44, 0.4565, 0.4736, 0.4914]","[1, 1, 1, 1]","[1.7, 1.7638, 1.8299, 1.8985]","[0.1, 0.1, 0.1]","[0.8, 0.83, 0.8611, 0.8934]",3,"[20, 25, 15]",1200,8,0.009416687631624506,0.17633650355728217,0.4104,1,0.3656,1,0.2804,1,0.148,1,"(20, 20, 20, 20)",279.1929336596299,"(52.0447, 80.4631, 117.502, 56.147)",421.3240597960653
11,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 10]",4,"[0.44, 0.4565, 0.4736, 0.4914]","[1, 1, 1, 1]","[1.7, 1.7638, 1.8299, 1.8985]","[0.1, 0.1, 0.1]","[0.8, 0.83, 0.8611, 0.8934]",3,"[20, 25, 15]",1200,9,0.011200066215028608,0.17177336215031422,0.388,1,0.3428,1,0.2804,1,0.148,1,"(20, 20, 20, 20)",235.68253365962994,"(46.7135, 70.2906, 132.0126, 50.7046)",421.0135797584108
12,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 10]",4,"[0.675, 0.7172, 0.762, 0]","[1, 1, 1, 1]","[2.25, 2.3906, 2.54, 2.6988]","[0.1, 0.1, 0.1]","[1.2, 1.275, 1.3547, 1.4394]",3,"[20, 25, 15]",1200,0,0.0011812709334169886,0.14990048104108378,0.3656,1,0.3012,1,0.2592,1,0.132,1,"(20, 20, 20, 20)",135.93814847798228,"(47.8135, 75.0431, 117.5465, 41.3243)",322.0387089739484
12,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 10]",4,"[0.675, 0.7172, 0.762, 0]","[1, 1, 1, 1]","[2.25, 2.3906, 2.54, 2.6988]","[0.1, 0.1, 0.1]","[1.2, 1.275, 1.3547, 1.4394]",3,"[20, 25, 15]",1200,1,0.0008956306179797758,0.15264704183383324,0.3676,1,0.324,1,0.2612,1,0.134,1,"(20, 20, 20, 20)",135.93814847798228,"(48.5023, 74.1006, 116.9241, 42.0672)",322.0922092724071
12,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 10]",4,"[0.675, 0.7172, 0.762, 0]","[1, 1, 1, 1]","[2.25, 2.3906, 2.54, 2.6988]","[0.1, 0.1, 0.1]","[1.2, 1.275, 1.3547, 1.4394]",3,"[20, 25, 15]",1200,2,0.009834864982647254,0.15964382671376942,0.3678,1,0.3242,1,0.2614,1,0.134,1,"(20, 20, 20, 20)",135.93814847798228,"(51.2262, 79.2215, 116.1104, 36.2915)",320.4178948263884
12,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 10]",4,"[0.675, 0.7172, 0.762, 0]","[1, 1, 1, 1]","[2.25, 2.3906, 2.54, 2.6988]","[0.1, 0.1, 0.1]","[1.2, 1.275, 1.3547, 1.4394]",3,"[20, 25, 15]",1200,3,0.0030029912336972204,0.1630015670074809,0.4152,1,0.324,1,0.2612,1,0.134,1,"(20, 20, 20, 20)",135.93814847798228,"(51.5759, 75.597, 113.8408, 38.7818)",321.69750160753006
12,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 10]",4,"[0.675, 0.7172, 0.762, 0]","[1, 1, 1, 1]","[2.25, 2.3906, 2.54, 2.6988]","[0.1, 0.1, 0.1]","[1.2, 1.275, 1.3547, 1.4394]",3,"[20, 25, 15]",1200,4,0.016095664440501287,0.16363949446980547,0.388,1,0.322,1,0.2592,1,0.132,1,"(20, 20, 20, 20)",135.93814847798228,"(50.6042, 75.3806, 109.1044, 32.0946)",319.24524999481946
