DesignPt#,crn_across_solns,eta_1,eta_2,gamma_1,gamma_2,lambda_min,easy_solve,reuse_points,ps_sufficient_reduction,initial_solution,budget,salvage_price,material_cost,mat_to_prod,num_material,poi_mean,num_product,recourse_cost,process_cost,total_budget,purchase_yield,order_cost,sales_price,MacroRep#,Final Relative Optimality Gap,Area Under Progress Curve,0.05-Solve Time,0.05-Solved? (Y/N),0.1-Solve Time,0.1-Solved? (Y/N),0.2-Solve Time,0.2-Solved? (Y/N),0.5-Solve Time,0.5-Solved? (Y/N)
365,True,0.5,0.8,2.8,0.6,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.496, 0.496, 0.5394, 0.5866]","[1.15, 1.15, 1.2506, 1.3601]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[2.7672, 2.7672, 3.0093, 3.2726]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",4,0.028946260868571376,0.27560265373124754,0.541,1,0.5,1,0.296,1,0.168,1
365,True,0.5,0.8,2.8,0.6,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.496, 0.496, 0.5394, 0.5866]","[1.15, 1.15, 1.2506, 1.3601]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[2.7672, 2.7672, 3.0093, 3.2726]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",5,-0.019008274083670555,0.17288658680820726,0.378,1,0.378,1,0.232,1,0.2,1
365,True,0.5,0.8,2.8,0.6,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.496, 0.496, 0.5394, 0.5866]","[1.15, 1.15, 1.2506, 1.3601]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[2.7672, 2.7672, 3.0093, 3.2726]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",6,0.00503728685456807,0.2729359719987675,0.677,1,0.542,1,0.379,1,0.232,1
365,True,0.5,0.8,2.8,0.6,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.496, 0.496, 0.5394, 0.5866]","[1.15, 1.15, 1.2506, 1.3601]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[2.7672, 2.7672, 3.0093, 3.2726]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",7,0.02438559910767649,0.19616396010187911,0.296,1,0.296,1,0.232,1,0.2,1
365,True,0.5,0.8,2.8,0.6,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.496, 0.496, 0.5394, 0.5866]","[1.15, 1.15, 1.2506, 1.3601]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[2.7672, 2.7672, 3.0093, 3.2726]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",8,0.02485110040723927,0.3631737687590231,0.42,1,0.42,1,0.42,1,0.232,1
365,True,0.5,0.8,2.8,0.6,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.496, 0.496, 0.5394, 0.5866]","[1.15, 1.15, 1.2506, 1.3601]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[2.7672, 2.7672, 3.0093, 3.2726]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",9,0.0014377275808655507,0.21010536806202182,0.547,1,0.296,1,0.296,1,0.168,1
366,True,0.5,0.8,2.8,0.6,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.4933, 0.4933, 0.5797, 0.6811]","[1.025, 1.025, 1.2044, 1.4151]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[2.5625, 2.5625, 3.0109, 3.5379]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",0,0.004492453387464838,0.18175585686963733,0.379,1,0.379,1,0.232,1,0.2,1
366,True,0.5,0.8,2.8,0.6,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.4933, 0.4933, 0.5797, 0.6811]","[1.025, 1.025, 1.2044, 1.4151]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[2.5625, 2.5625, 3.0109, 3.5379]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",1,0.27644440073200754,0.653232678663052,0.232,1,0.232,1,0.232,1,0.168,1
366,True,0.5,0.8,2.8,0.6,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.4933, 0.4933, 0.5797, 0.6811]","[1.025, 1.025, 1.2044, 1.4151]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[2.5625, 2.5625, 3.0109, 3.5379]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",2,-0.040558117223321796,0.16468230213447924,0.338,1,0.338,1,0.338,1,0.2,1
366,True,0.5,0.8,2.8,0.6,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.4933, 0.4933, 0.5797, 0.6811]","[1.025, 1.025, 1.2044, 1.4151]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[2.5625, 2.5625, 3.0109, 3.5379]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",3,0.05395917272258918,0.3264951057905979,0.379,1,0.379,1,0.338,1,0.264,1
366,True,0.5,0.8,2.8,0.6,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.4933, 0.4933, 0.5797, 0.6811]","[1.025, 1.025, 1.2044, 1.4151]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[2.5625, 2.5625, 3.0109, 3.5379]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",4,0.018428950664415262,0.20102772378103842,0.338,1,0.338,1,0.264,1,0.2,1
366,True,0.5,0.8,2.8,0.6,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.4933, 0.4933, 0.5797, 0.6811]","[1.025, 1.025, 1.2044, 1.4151]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[2.5625, 2.5625, 3.0109, 3.5379]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",5,0.01737544957548227,0.20069895717688113,0.51,1,0.51,1,0.264,1,0.168,1
366,True,0.5,0.8,2.8,0.6,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.4933, 0.4933, 0.5797, 0.6811]","[1.025, 1.025, 1.2044, 1.4151]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[2.5625, 2.5625, 3.0109, 3.5379]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",6,0.0012248265810873497,0.25764972112526485,0.62,1,0.378,1,0.378,1,0.232,1
366,True,0.5,0.8,2.8,0.6,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.4933, 0.4933, 0.5797, 0.6811]","[1.025, 1.025, 1.2044, 1.4151]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[2.5625, 2.5625, 3.0109, 3.5379]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",7,-0.00843973018006137,0.18282173250786082,0.264,1,0.264,1,0.232,1,0.2,1
366,True,0.5,0.8,2.8,0.6,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.4933, 0.4933, 0.5797, 0.6811]","[1.025, 1.025, 1.2044, 1.4151]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[2.5625, 2.5625, 3.0109, 3.5379]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",8,-0.007073094986478991,0.2527791822891507,0.544,1,0.379,1,0.379,1,0.232,1
366,True,0.5,0.8,2.8,0.6,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.4933, 0.4933, 0.5797, 0.6811]","[1.025, 1.025, 1.2044, 1.4151]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[2.5625, 2.5625, 3.0109, 3.5379]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",9,0.17743531589839584,0.34995194616864916,inf,0,0.424,1,0.268,1,0.168,1
367,True,0.5,0.8,2.8,0.6,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.5215, 0.5215, 0.5248, 0.5281]","[1.175, 1.175, 1.1824, 1.1899]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[2.3133, 2.3133, 2.3279, 2.3425]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",0,0.011255229918803636,0.15571474310151437,0.383,1,0.383,1,0.2,1,0.136,1
367,True,0.5,0.8,2.8,0.6,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.5215, 0.5215, 0.5248, 0.5281]","[1.175, 1.175, 1.1824, 1.1899]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[2.3133, 2.3133, 2.3279, 2.3425]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",1,-0.00042453964915125736,0.13738326984272656,0.236,1,0.236,1,0.236,1,0.104,1
367,True,0.5,0.8,2.8,0.6,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.5215, 0.5215, 0.5248, 0.5281]","[1.175, 1.175, 1.1824, 1.1899]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[2.3133, 2.3133, 2.3279, 2.3425]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",2,-0.03621083208434306,0.13954029970402163,0.387,1,0.387,1,0.304,1,0.104,1
367,True,0.5,0.8,2.8,0.6,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.5215, 0.5215, 0.5248, 0.5281]","[1.175, 1.175, 1.1824, 1.1899]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[2.3133, 2.3133, 2.3279, 2.3425]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",3,0.058554871119661,0.4801072860070155,inf,0,0.972,1,0.204,1,0.104,1
367,True,0.5,0.8,2.8,0.6,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.5215, 0.5215, 0.5248, 0.5281]","[1.175, 1.175, 1.1824, 1.1899]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[2.3133, 2.3133, 2.3279, 2.3425]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",4,0.017011613585730098,0.19328078797068746,0.504,1,0.383,1,0.2,1,0.136,1
367,True,0.5,0.8,2.8,0.6,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.5215, 0.5215, 0.5248, 0.5281]","[1.175, 1.175, 1.1824, 1.1899]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[2.3133, 2.3133, 2.3279, 2.3425]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",5,1.5388258427540131,0.6510292516233581,0.627,1,0.627,1,0.204,1,0.104,1
367,True,0.5,0.8,2.8,0.6,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.5215, 0.5215, 0.5248, 0.5281]","[1.175, 1.175, 1.1824, 1.1899]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[2.3133, 2.3133, 2.3279, 2.3425]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",6,0.8675533468543588,0.6692925624710327,inf,0,0.3,1,0.268,1,0.104,1
367,True,0.5,0.8,2.8,0.6,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.5215, 0.5215, 0.5248, 0.5281]","[1.175, 1.175, 1.1824, 1.1899]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[2.3133, 2.3133, 2.3279, 2.3425]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",7,-0.011529708290433004,0.17875519013352242,0.383,1,0.383,1,0.3,1,0.104,1
367,True,0.5,0.8,2.8,0.6,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.5215, 0.5215, 0.5248, 0.5281]","[1.175, 1.175, 1.1824, 1.1899]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[2.3133, 2.3133, 2.3279, 2.3425]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",8,-0.014225401718758125,0.11642985471763075,0.168,1,0.168,1,0.168,1,0.104,1
367,True,0.5,0.8,2.8,0.6,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.5215, 0.5215, 0.5248, 0.5281]","[1.175, 1.175, 1.1824, 1.1899]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[2.3133, 2.3133, 2.3279, 2.3425]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",9,-0.002976592778151464,0.14178523839189272,0.3,1,0.268,1,0.268,1,0.104,1
368,True,0.5,0.8,2.8,0.6,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.5419, 0.5419, 0.6435, 0.7641]","[1.1875, 1.1875, 1.4102, 1.6746]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[2.1523, 2.1523, 2.5559, 3.0351]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",0,0.07901000310249474,0.2851934495974495,0.424,1,0.424,1,0.424,1,0.236,1
368,True,0.5,0.8,2.8,0.6,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.5419, 0.5419, 0.6435, 0.7641]","[1.1875, 1.1875, 1.4102, 1.6746]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[2.1523, 2.1523, 2.5559, 3.0351]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",1,-0.00809490216582216,0.20410509025209536,0.545,1,0.296,1,0.296,1,0.168,1
368,True,0.5,0.8,2.8,0.6,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.5419, 0.5419, 0.6435, 0.7641]","[1.1875, 1.1875, 1.4102, 1.6746]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[2.1523, 2.1523, 2.5559, 3.0351]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",2,-0.020184010159953445,0.17323568515638663,0.264,1,0.264,1,0.232,1,0.2,1
368,True,0.5,0.8,2.8,0.6,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.5419, 0.5419, 0.6435, 0.7641]","[1.1875, 1.1875, 1.4102, 1.6746]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[2.1523, 2.1523, 2.5559, 3.0351]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",3,-0.00853596273459551,0.36560961650271423,0.505,1,0.505,1,0.505,1,0.42,1
368,True,0.5,0.8,2.8,0.6,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.5419, 0.5419, 0.6435, 0.7641]","[1.1875, 1.1875, 1.4102, 1.6746]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[2.1523, 2.1523, 2.5559, 3.0351]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",4,0.008966766804937234,0.30194717622333467,0.46,1,0.46,1,0.46,1,0.264,1
368,True,0.5,0.8,2.8,0.6,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.5419, 0.5419, 0.6435, 0.7641]","[1.1875, 1.1875, 1.4102, 1.6746]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[2.1523, 2.1523, 2.5559, 3.0351]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",5,0.030468006951500967,0.4407902740983863,0.54,1,0.54,1,0.459,1,0.232,1
368,True,0.5,0.8,2.8,0.6,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.5419, 0.5419, 0.6435, 0.7641]","[1.1875, 1.1875, 1.4102, 1.6746]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[2.1523, 2.1523, 2.5559, 3.0351]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",6,0.7441262808944589,0.4648820681692619,0.542,1,0.264,1,0.264,1,0.232,1
368,True,0.5,0.8,2.8,0.6,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.5419, 0.5419, 0.6435, 0.7641]","[1.1875, 1.1875, 1.4102, 1.6746]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[2.1523, 2.1523, 2.5559, 3.0351]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",7,0.09190575977171846,0.3010511048224287,0.338,1,0.296,1,0.296,1,0.232,1
368,True,0.5,0.8,2.8,0.6,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.5419, 0.5419, 0.6435, 0.7641]","[1.1875, 1.1875, 1.4102, 1.6746]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[2.1523, 2.1523, 2.5559, 3.0351]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",8,0.31766877159365997,0.3339098390228629,0.3,1,0.3,1,0.3,1,0.168,1
368,True,0.5,0.8,2.8,0.6,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.5419, 0.5419, 0.6435, 0.7641]","[1.1875, 1.1875, 1.4102, 1.6746]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[2.1523, 2.1523, 2.5559, 3.0351]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",9,0.8634893658747049,1.0448673531423043,inf,0,inf,0,inf,0,0.232,1
369,True,0.5,0.8,2.8,0.6,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.4838, 0.4838, 0.5291, 0.5788]","[1.075, 1.075, 1.1758, 1.2861]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[2.6539, 2.6539, 2.9028, 3.1751]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",0,0.022334783796467677,0.2602980753094026,0.73,1,0.379,1,0.338,1,0.232,1
369,True,0.5,0.8,2.8,0.6,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.4838, 0.4838, 0.5291, 0.5788]","[1.075, 1.075, 1.1758, 1.2861]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[2.6539, 2.6539, 2.9028, 3.1751]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",1,0.08755014114441914,0.17164240450602497,0.232,1,0.232,1,0.232,1,0.2,1
369,True,0.5,0.8,2.8,0.6,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.4838, 0.4838, 0.5291, 0.5788]","[1.075, 1.075, 1.1758, 1.2861]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[2.6539, 2.6539, 2.9028, 3.1751]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",2,-0.0,0.11422844552154014,0.204,1,0.204,1,0.136,1,0.104,1
369,True,0.5,0.8,2.8,0.6,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.4838, 0.4838, 0.5291, 0.5788]","[1.075, 1.075, 1.1758, 1.2861]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[2.6539, 2.6539, 2.9028, 3.1751]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",3,0.06640096962308134,0.37882455144384486,0.579,1,0.539,1,0.459,1,0.338,1
369,True,0.5,0.8,2.8,0.6,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.4838, 0.4838, 0.5291, 0.5788]","[1.075, 1.075, 1.1758, 1.2861]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[2.6539, 2.6539, 2.9028, 3.1751]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",4,0.027499385172687806,0.2641448020712017,0.42,1,0.42,1,0.42,1,0.232,1
369,True,0.5,0.8,2.8,0.6,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.4838, 0.4838, 0.5291, 0.5788]","[1.075, 1.075, 1.1758, 1.2861]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[2.6539, 2.6539, 2.9028, 3.1751]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",5,-0.03057352581933018,0.09857003914204102,0.204,1,0.204,1,0.136,1,0.104,1
369,True,0.5,0.8,2.8,0.6,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.4838, 0.4838, 0.5291, 0.5788]","[1.075, 1.075, 1.1758, 1.2861]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[2.6539, 2.6539, 2.9028, 3.1751]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",6,0.1867283856470541,0.2201935178599966,0.204,1,0.204,1,0.136,1,0.104,1
369,True,0.5,0.8,2.8,0.6,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.4838, 0.4838, 0.5291, 0.5788]","[1.075, 1.075, 1.1758, 1.2861]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[2.6539, 2.6539, 2.9028, 3.1751]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",7,0.056108617517602814,0.21309535377862077,0.546,1,0.505,1,0.3,1,0.168,1
369,True,0.5,0.8,2.8,0.6,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.4838, 0.4838, 0.5291, 0.5788]","[1.075, 1.075, 1.1758, 1.2861]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[2.6539, 2.6539, 2.9028, 3.1751]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",8,0.031851498110960635,0.1412425017594417,0.264,1,0.264,1,0.168,1,0.136,1
369,True,0.5,0.8,2.8,0.6,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.4838, 0.4838, 0.5291, 0.5788]","[1.075, 1.075, 1.1758, 1.2861]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[2.6539, 2.6539, 2.9028, 3.1751]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",9,1.806265606657577,0.35798477357813485,0.338,1,0.338,1,0.338,1,0.2,1
370,True,0.5,0.8,2.8,0.6,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.4747, 0.4747, 0.5399, 0.6142]","[1.0125, 1.0125, 1.1517, 1.3101]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[2.468, 2.468, 2.8073, 3.1933]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",0,0.016914214028873945,0.2041345592165029,0.296,1,0.296,1,0.232,1,0.2,1
370,True,0.5,0.8,2.8,0.6,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.4747, 0.4747, 0.5399, 0.6142]","[1.0125, 1.0125, 1.1517, 1.3101]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[15.0, 15.0, 15.0]",3,"[2.468, 2.468, 2.8073, 3.1933]","[0.1, 0.1, 0.1]",600,"[0.9, 0.9, 0.9, 0.9]",20,"[12.0, 12.0, 12.0]",1,0.7067137063905967,0.37992933275018126,0.54,1,0.46,1,0.46,1,0.2,1
