DesignPt#,crn_across_solns,eta_1,eta_2,gamma_1,gamma_2,lambda_min,easy_solve,reuse_points,ps_sufficient_reduction,initial_solution,budget,mat_to_prod,salvage_price,recourse_cost,total_budget,sales_price,process_cost,order_cost,poi_mean,purchase_yield,num_material,material_cost,num_product,MacroRep#,Final Relative Optimality Gap,Area Under Progress Curve,0.05-Solve Time,0.05-Solved? (Y/N),0.1-Solve Time,0.1-Solved? (Y/N),0.2-Solve Time,0.2-Solved? (Y/N),0.5-Solve Time,0.5-Solved? (Y/N),Initial Solution,Initial Objective Function Value,Optimal Solution,Optimal Objective Function Value
8,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",500,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[0.44, 0.4565, 0.4736, 0.4914]","[1.7, 1.7638, 1.8299, 1.8985]",1200,"[6, 12, 10]","[0.1, 0.1, 0.1]",0,"[20, 25, 15]","[1, 1, 1, 1]",4,"[0.8, 0.83, 0.8611, 0.8934]",3,4,0.5992839254177805,0.8125602372972762,inf,0,inf,0,inf,0,inf,0,"(20, 20, 20, 20)",255.98053365963,"(35.0593, 35.7458, 36.2597, 39.9359)",317.61336205970764
8,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",500,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[0.44, 0.4565, 0.4736, 0.4914]","[1.7, 1.7638, 1.8299, 1.8985]",1200,"[6, 12, 10]","[0.1, 0.1, 0.1]",0,"[20, 25, 15]","[1, 1, 1, 1]",4,"[0.8, 0.83, 0.8611, 0.8934]",3,5,0.6029588818272756,0.8133787459562878,inf,0,inf,0,inf,0,inf,0,"(20, 20, 20, 20)",236.45333365963006,"(34.6659, 35.1544, 35.755, 40.915)",316.98289040841644
8,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",500,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[0.44, 0.4565, 0.4736, 0.4914]","[1.7, 1.7638, 1.8299, 1.8985]",1200,"[6, 12, 10]","[0.1, 0.1, 0.1]",0,"[20, 25, 15]","[1, 1, 1, 1]",4,"[0.8, 0.83, 0.8611, 0.8934]",3,6,0.6037834089841575,0.8134022155023988,inf,0,inf,0,inf,0,inf,0,"(20, 20, 20, 20)",229.72893365963006,"(34.3899, 35.0167, 35.5637, 41.4497)",316.84143539774186
8,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",500,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[0.44, 0.4565, 0.4736, 0.4914]","[1.7, 1.7638, 1.8299, 1.8985]",1200,"[6, 12, 10]","[0.1, 0.1, 0.1]",0,"[20, 25, 15]","[1, 1, 1, 1]",4,"[0.8, 0.83, 0.8611, 0.8934]",3,7,0.6075307025142761,0.8163080724686336,inf,0,inf,0,inf,0,inf,0,"(20, 20, 20, 20)",232.76813365963005,"(33.2378, 36.3787, 37.013, 38.4339)",316.19855366621914
8,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",500,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[0.44, 0.4565, 0.4736, 0.4914]","[1.7, 1.7638, 1.8299, 1.8985]",1200,"[6, 12, 10]","[0.1, 0.1, 0.1]",0,"[20, 25, 15]","[1, 1, 1, 1]",4,"[0.8, 0.83, 0.8611, 0.8934]",3,8,0.6059073809313983,0.8133575014533494,inf,0,inf,0,inf,0,inf,0,"(20, 20, 20, 20)",279.1929336596299,"(33.6066, 35.1469, 35.6104, 41.6185)",316.47704900735823
8,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",500,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[0.44, 0.4565, 0.4736, 0.4914]","[1.7, 1.7638, 1.8299, 1.8985]",1200,"[6, 12, 10]","[0.1, 0.1, 0.1]",0,"[20, 25, 15]","[1, 1, 1, 1]",4,"[0.8, 0.83, 0.8611, 0.8934]",3,9,0.6028757661861192,0.8133285246750303,inf,0,inf,0,inf,0,inf,0,"(20, 20, 20, 20)",235.68253365962994,"(34.4781, 35.512, 35.5909, 40.9087)",316.9971496402791
9,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",500,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[0.675, 0.7172, 0.762, 0]","[2.25, 2.3906, 2.54, 2.6988]",1200,"[6, 12, 10]","[0.1, 0.1, 0.1]",0,"[20, 25, 15]","[1, 1, 1, 1]",4,"[1.2, 1.275, 1.3547, 1.4394]",3,0,0.558515184488382,0.7738907505388681,inf,0,inf,0,inf,0,inf,0,"(20, 20, 20, 20)",135.93814847798228,"(42.7888, 35.8064, 36.7691, 21.1461)",214.7285346357806
9,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",500,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[0.675, 0.7172, 0.762, 0]","[2.25, 2.3906, 2.54, 2.6988]",1200,"[6, 12, 10]","[0.1, 0.1, 0.1]",0,"[20, 25, 15]","[1, 1, 1, 1]",4,"[1.2, 1.275, 1.3547, 1.4394]",3,1,0.6103449063935978,0.7760042383520375,inf,0,inf,0,inf,0,inf,0,"(20, 20, 20, 20)",135.93814847798228,"(40.4605, 32.5549, 33.3683, 21.1359)",205.36386612185635
9,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",500,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[0.675, 0.7172, 0.762, 0]","[2.25, 2.3906, 2.54, 2.6988]",1200,"[6, 12, 10]","[0.1, 0.1, 0.1]",0,"[20, 25, 15]","[1, 1, 1, 1]",4,"[1.2, 1.275, 1.3547, 1.4394]",3,2,0.6159901823198016,0.7786305525515594,inf,0,inf,0,inf,0,inf,0,"(20, 20, 20, 20)",135.93814847798228,"(41.0125, 32.051, 32.6117, 20.778)",204.3438695682338
9,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",500,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[0.675, 0.7172, 0.762, 0]","[2.25, 2.3906, 2.54, 2.6988]",1200,"[6, 12, 10]","[0.1, 0.1, 0.1]",0,"[20, 25, 15]","[1, 1, 1, 1]",4,"[1.2, 1.275, 1.3547, 1.4394]",3,3,0.6227258279441307,0.7807284723774331,inf,0,inf,0,inf,0,inf,0,"(20, 20, 20, 20)",135.93814847798228,"(42.4163, 31.0234, 31.6925, 20.9965)",203.12686345320083
9,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",500,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[0.675, 0.7172, 0.762, 0]","[2.25, 2.3906, 2.54, 2.6988]",1200,"[6, 12, 10]","[0.1, 0.1, 0.1]",0,"[20, 25, 15]","[1, 1, 1, 1]",4,"[1.2, 1.275, 1.3547, 1.4394]",3,4,0.5606136489121847,0.7749169678468534,inf,0,inf,0,inf,0,inf,0,"(20, 20, 20, 20)",135.93814847798228,"(43.2008, 35.6894, 36.4033, 20.2359)",214.3493810730215
9,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",500,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[0.675, 0.7172, 0.762, 0]","[2.25, 2.3906, 2.54, 2.6988]",1200,"[6, 12, 10]","[0.1, 0.1, 0.1]",0,"[20, 25, 15]","[1, 1, 1, 1]",4,"[1.2, 1.275, 1.3547, 1.4394]",3,5,0.5633748637300146,0.7744517635922449,inf,0,inf,0,inf,0,inf,0,"(20, 20, 20, 20)",135.93814847798228,"(44.3734, 34.9773, 36.1204, 21.0571)",213.85048081822177
9,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",500,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[0.675, 0.7172, 0.762, 0]","[2.25, 2.3906, 2.54, 2.6988]",1200,"[6, 12, 10]","[0.1, 0.1, 0.1]",0,"[20, 25, 15]","[1, 1, 1, 1]",4,"[1.2, 1.275, 1.3547, 1.4394]",3,6,0.5543142241227071,0.7718124992316241,inf,0,inf,0,inf,0,inf,0,"(20, 20, 20, 20)",135.93814847798228,"(42.7623, 36.1144, 37.1498, 20.8262)",215.48757018176758
9,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",500,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[0.675, 0.7172, 0.762, 0]","[2.25, 2.3906, 2.54, 2.6988]",1200,"[6, 12, 10]","[0.1, 0.1, 0.1]",0,"[20, 25, 15]","[1, 1, 1, 1]",4,"[1.2, 1.275, 1.3547, 1.4394]",3,7,0.5479066568364243,0.769658605878485,inf,0,inf,0,inf,0,inf,0,"(20, 20, 20, 20)",135.93814847798228,"(41.0833, 37.2135, 38.0841, 20.8211)",216.64529863198845
9,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",500,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[0.675, 0.7172, 0.762, 0]","[2.25, 2.3906, 2.54, 2.6988]",1200,"[6, 12, 10]","[0.1, 0.1, 0.1]",0,"[20, 25, 15]","[1, 1, 1, 1]",4,"[1.2, 1.275, 1.3547, 1.4394]",3,8,0.6082389539333275,0.771530028681372,inf,0,inf,0,inf,0,inf,0,"(20, 20, 20, 20)",135.93814847798228,"(39.3719, 33.177, 33.9145, 21.1553)",205.7443726337875
9,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",500,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[0.675, 0.7172, 0.762, 0]","[2.25, 2.3906, 2.54, 2.6988]",1200,"[6, 12, 10]","[0.1, 0.1, 0.1]",0,"[20, 25, 15]","[1, 1, 1, 1]",4,"[1.2, 1.275, 1.3547, 1.4394]",3,9,0.5529180689505535,0.7712953906503489,inf,0,inf,0,inf,0,inf,0,"(20, 20, 20, 20)",135.93814847798228,"(41.741, 36.5491, 37.523, 20.9918)",215.7398295013358
10,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",500,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[0.5644, 0.5644, 0.5644, 0]","[1.8141, 1.8141, 1.8141, 1.8141]",1200,"[6, 12, 10]","[0.1, 0.1, 0.1]",0,"[20, 25, 15]","[1, 1, 1, 1]",4,"[1.075, 1.075, 1.075, 1.075]",3,0,0.5598018413323038,0.7946131991788572,inf,0,inf,0,inf,0,inf,0,"(20, 20, 20, 20)",233.00200033,"(35.8724, 36.3191, 36.3191, 38.6143)",284.5719435551002
10,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",500,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[0.5644, 0.5644, 0.5644, 0]","[1.8141, 1.8141, 1.8141, 1.8141]",1200,"[6, 12, 10]","[0.1, 0.1, 0.1]",0,"[20, 25, 15]","[1, 1, 1, 1]",4,"[1.075, 1.075, 1.075, 1.075]",3,1,0.5649364725240577,0.7952316240254949,inf,0,inf,0,inf,0,inf,0,"(20, 20, 20, 20)",210.19850033,"(35.6659, 36.7512, 35.0519, 39.3086)",283.99691207946023
10,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",500,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[0.5644, 0.5644, 0.5644, 0]","[1.8141, 1.8141, 1.8141, 1.8141]",1200,"[6, 12, 10]","[0.1, 0.1, 0.1]",0,"[20, 25, 15]","[1, 1, 1, 1]",4,"[1.075, 1.075, 1.075, 1.075]",3,2,0.5582837983704219,0.7941533861189581,inf,0,inf,0,inf,0,inf,0,"(20, 20, 20, 20)",247.47800033,"(36.3931, 36.6329, 36.6329, 36.6973)",284.74195040697646
10,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",500,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[0.5644, 0.5644, 0.5644, 0]","[1.8141, 1.8141, 1.8141, 1.8141]",1200,"[6, 12, 10]","[0.1, 0.1, 0.1]",0,"[20, 25, 15]","[1, 1, 1, 1]",4,"[1.075, 1.075, 1.075, 1.075]",3,3,0.5544999250302146,0.7936446634705165,inf,0,inf,0,inf,0,inf,0,"(20, 20, 20, 20)",277.32200033,"(36.6869, 36.6425, 36.7326, 37.2179)",285.16570942475136
10,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",500,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[0.5644, 0.5644, 0.5644, 0]","[1.8141, 1.8141, 1.8141, 1.8141]",1200,"[6, 12, 10]","[0.1, 0.1, 0.1]",0,"[20, 25, 15]","[1, 1, 1, 1]",4,"[1.075, 1.075, 1.075, 1.075]",3,4,0.5495595283916179,0.7933945037872104,inf,0,inf,0,inf,0,inf,0,"(20, 20, 20, 20)",243.21550033,"(36.9028, 37.4471, 37.4471, 35.4403)",285.7189884166099
10,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",500,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[0.5644, 0.5644, 0.5644, 0]","[1.8141, 1.8141, 1.8141, 1.8141]",1200,"[6, 12, 10]","[0.1, 0.1, 0.1]",0,"[20, 25, 15]","[1, 1, 1, 1]",4,"[1.075, 1.075, 1.075, 1.075]",3,5,0.557108518945564,0.7942044261884741,inf,0,inf,0,inf,0,inf,0,"(20, 20, 20, 20)",221.0045003300001,"(36.361, 36.5809, 36.4831, 37.6374)",284.87357089474403
10,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",500,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[0.5644, 0.5644, 0.5644, 0]","[1.8141, 1.8141, 1.8141, 1.8141]",1200,"[6, 12, 10]","[0.1, 0.1, 0.1]",0,"[20, 25, 15]","[1, 1, 1, 1]",4,"[1.075, 1.075, 1.075, 1.075]",3,6,0.5566623527800999,0.7939803496429265,inf,0,inf,0,inf,0,inf,0,"(20, 20, 20, 20)",214.46100033,"(36.0332, 36.6511, 36.5998, 37.9791)",284.9235374023521
10,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",500,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[0.5644, 0.5644, 0.5644, 0]","[1.8141, 1.8141, 1.8141, 1.8141]",1200,"[6, 12, 10]","[0.1, 0.1, 0.1]",0,"[20, 25, 15]","[1, 1, 1, 1]",4,"[1.075, 1.075, 1.075, 1.075]",3,7,0.5634160374512258,0.7964837152964389,inf,0,inf,0,inf,0,inf,0,"(20, 20, 20, 20)",219.02300033,"(36.9276, 38.2575, 35.7027, 33.8612)",284.16718682576516
10,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",500,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[0.5644, 0.5644, 0.5644, 0]","[1.8141, 1.8141, 1.8141, 1.8141]",1200,"[6, 12, 10]","[0.1, 0.1, 0.1]",0,"[20, 25, 15]","[1, 1, 1, 1]",4,"[1.075, 1.075, 1.075, 1.075]",3,8,0.5576856255031338,0.7940778640682324,inf,0,inf,0,inf,0,inf,0,"(20, 20, 20, 20)",267.40800032999994,"(35.6158, 36.6903, 36.6903, 38.1515)",284.80894026734205
10,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",500,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[0.5644, 0.5644, 0.5644, 0]","[1.8141, 1.8141, 1.8141, 1.8141]",1200,"[6, 12, 10]","[0.1, 0.1, 0.1]",0,"[20, 25, 15]","[1, 1, 1, 1]",4,"[1.075, 1.075, 1.075, 1.075]",3,9,0.5695878761222574,0.7953691621191764,inf,0,inf,0,inf,0,inf,0,"(20, 20, 20, 20)",222.89050032999995,"(35.4954, 35.4954, 35.4954, 40.4474)",283.47599765055924
11,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",500,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[0.44, 0.4565, 0.4736, 0]","[1.7, 1.7638, 1.8299, 1.8985]",1200,"[6, 12, 10]","[0.1, 0.1, 0.1]",0,"[20, 25, 15]","[1, 1, 1, 1]",4,"[0.8, 0.83, 0.8611, 0.8934]",3,0,0.5947382497707077,0.8121799508950572,inf,0,inf,0,inf,0,inf,0,"(20, 20, 20, 20)",236.42133366327,"(35.9124, 36.6014, 37.161, 37.7148)",300.1047858880004
11,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",500,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[0.44, 0.4565, 0.4736, 0]","[1.7, 1.7638, 1.8299, 1.8985]",1200,"[6, 12, 10]","[0.1, 0.1, 0.1]",0,"[20, 25, 15]","[1, 1, 1, 1]",4,"[0.8, 0.83, 0.8611, 0.8934]",3,1,0.5961349662324535,0.8122568385309568,inf,0,inf,0,inf,0,inf,0,"(20, 20, 20, 20)",215.58793366327,"(35.7923, 36.4283, 37.0214, 38.1405)",299.894143576774
11,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",500,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[0.44, 0.4565, 0.4736, 0]","[1.7, 1.7638, 1.8299, 1.8985]",1200,"[6, 12, 10]","[0.1, 0.1, 0.1]",0,"[20, 25, 15]","[1, 1, 1, 1]",4,"[0.8, 0.83, 0.8611, 0.8934]",3,2,0.59092904609696,0.8117464393223114,inf,0,inf,0,inf,0,inf,0,"(20, 20, 20, 20)",250.11973366326998,"(36.4559, 37.5043, 37.9466, 34.905)",300.6792614438818
11,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",500,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[0.44, 0.4565, 0.4736, 0]","[1.7, 1.7638, 1.8299, 1.8985]",1200,"[6, 12, 10]","[0.1, 0.1, 0.1]",0,"[20, 25, 15]","[1, 1, 1, 1]",4,"[0.8, 0.83, 0.8611, 0.8934]",3,3,0.5896338460585087,0.8115831016301387,inf,0,inf,0,inf,0,inf,0,"(20, 20, 20, 20)",278.13133366327,"(36.4451, 37.3139, 37.7827, 35.7343)",300.8745938088049
11,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",500,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[0.44, 0.4565, 0.4736, 0]","[1.7, 1.7638, 1.8299, 1.8985]",1200,"[6, 12, 10]","[0.1, 0.1, 0.1]",0,"[20, 25, 15]","[1, 1, 1, 1]",4,"[0.8, 0.83, 0.8611, 0.8934]",3,4,0.5882342026093225,0.8115618072652294,inf,0,inf,0,inf,0,inf,0,"(20, 20, 20, 20)",246.71673366326996,"(36.7733, 37.6863, 38.3694, 34.2682)",301.0856775463452
11,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",500,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[0.44, 0.4565, 0.4736, 0]","[1.7, 1.7638, 1.8299, 1.8985]",1200,"[6, 12, 10]","[0.1, 0.1, 0.1]",0,"[20, 25, 15]","[1, 1, 1, 1]",4,"[0.8, 0.83, 0.8611, 0.8934]",3,5,0.592258639381047,0.8120012781482396,inf,0,inf,0,inf,0,inf,0,"(20, 20, 20, 20)",224.89633366327007,"(36.2658, 36.8328, 37.4868, 36.7094)",300.47874214735896
11,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",500,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[0.44, 0.4565, 0.4736, 0]","[1.7, 1.7638, 1.8299, 1.8985]",1200,"[6, 12, 10]","[0.1, 0.1, 0.1]",0,"[20, 25, 15]","[1, 1, 1, 1]",4,"[0.8, 0.83, 0.8611, 0.8934]",3,6,0.5923199463875626,0.8118754270862161,inf,0,inf,0,inf,0,inf,0,"(20, 20, 20, 20)",218.99093366327003,"(36.2558, 36.7038, 37.5187, 36.915)",300.46949628400694
11,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",500,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[0.44, 0.4565, 0.4736, 0]","[1.7, 1.7638, 1.8299, 1.8985]",1200,"[6, 12, 10]","[0.1, 0.1, 0.1]",0,"[20, 25, 15]","[1, 1, 1, 1]",4,"[0.8, 0.83, 0.8611, 0.8934]",3,7,0.5922458752270943,0.8118105532426286,inf,0,inf,0,inf,0,inf,0,"(20, 20, 20, 20)",223.99573366327002,"(36.4775, 37.8042, 38.3115, 33.6021)",300.48066714141686
11,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",500,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[0.44, 0.4565, 0.4736, 0]","[1.7, 1.7638, 1.8299, 1.8985]",1200,"[6, 12, 10]","[0.1, 0.1, 0.1]",0,"[20, 25, 15]","[1, 1, 1, 1]",4,"[0.8, 0.83, 0.8611, 0.8934]",3,8,0.5935068154565756,0.8119302285832835,inf,0,inf,0,inf,0,inf,0,"(20, 20, 20, 20)",269.43773366326997,"(36.4354, 36.9177, 36.8475, 37.2299)",300.2905015841754
11,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",500,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[0.44, 0.4565, 0.4736, 0]","[1.7, 1.7638, 1.8299, 1.8985]",1200,"[6, 12, 10]","[0.1, 0.1, 0.1]",0,"[20, 25, 15]","[1, 1, 1, 1]",4,"[0.8, 0.83, 0.8611, 0.8934]",3,9,0.5923552087383158,0.8120121935785495,inf,0,inf,0,inf,0,inf,0,"(20, 20, 20, 20)",228.05673366326994,"(36.0196, 37.0183, 37.434, 36.8281)",300.46417828048556
