DesignPt#,crn_across_solns,eta_1,eta_2,gamma_1,gamma_2,lambda_min,easy_solve,reuse_points,ps_sufficient_reduction,initial_solution,budget,mat_to_prod,salvage_price,recourse_cost,total_budget,sales_price,process_cost,order_cost,poi_mean,purchase_yield,num_material,material_cost,num_product,MacroRep#,Final Relative Optimality Gap,Area Under Progress Curve,0.05-Solve Time,0.05-Solved? (Y/N),0.1-Solve Time,0.1-Solved? (Y/N),0.2-Solve Time,0.2-Solved? (Y/N),0.5-Solve Time,0.5-Solved? (Y/N),Initial Solution,Initial Objective Function Value,Optimal Solution,Optimal Objective Function Value,problem_dp,solver_dp
8,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",500,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[0.44, 0.4565, 0.4736, 0.4914]","[1.7, 1.7638, 1.8299, 1.8985]",1200,"[6, 12, 10]","[0.1, 0.1, 0.1]",0,"[20, 25, 15]","[1, 1, 1, 1]",4,"[0.8, 0.83, 0.8611, 0.8934]",3,4,0.599283925,0.812560237,inf,0,inf,0,inf,0,inf,0,"(20, 20, 20, 20)",255.9805337,"(35.0593, 35.7458, 36.2597, 39.9359)",317.6133621,25a,28
8,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",500,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[0.44, 0.4565, 0.4736, 0.4914]","[1.7, 1.7638, 1.8299, 1.8985]",1200,"[6, 12, 10]","[0.1, 0.1, 0.1]",0,"[20, 25, 15]","[1, 1, 1, 1]",4,"[0.8, 0.83, 0.8611, 0.8934]",3,5,0.602958882,0.813378746,inf,0,inf,0,inf,0,inf,0,"(20, 20, 20, 20)",236.4533337,"(34.6659, 35.1544, 35.755, 40.915)",316.9828904,25a,28
8,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",500,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[0.44, 0.4565, 0.4736, 0.4914]","[1.7, 1.7638, 1.8299, 1.8985]",1200,"[6, 12, 10]","[0.1, 0.1, 0.1]",0,"[20, 25, 15]","[1, 1, 1, 1]",4,"[0.8, 0.83, 0.8611, 0.8934]",3,6,0.603783409,0.813402216,inf,0,inf,0,inf,0,inf,0,"(20, 20, 20, 20)",229.7289337,"(34.3899, 35.0167, 35.5637, 41.4497)",316.8414354,25a,28
8,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",500,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[0.44, 0.4565, 0.4736, 0.4914]","[1.7, 1.7638, 1.8299, 1.8985]",1200,"[6, 12, 10]","[0.1, 0.1, 0.1]",0,"[20, 25, 15]","[1, 1, 1, 1]",4,"[0.8, 0.83, 0.8611, 0.8934]",3,7,0.607530703,0.816308072,inf,0,inf,0,inf,0,inf,0,"(20, 20, 20, 20)",232.7681337,"(33.2378, 36.3787, 37.013, 38.4339)",316.1985537,25a,28
8,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",500,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[0.44, 0.4565, 0.4736, 0.4914]","[1.7, 1.7638, 1.8299, 1.8985]",1200,"[6, 12, 10]","[0.1, 0.1, 0.1]",0,"[20, 25, 15]","[1, 1, 1, 1]",4,"[0.8, 0.83, 0.8611, 0.8934]",3,8,0.605907381,0.813357501,inf,0,inf,0,inf,0,inf,0,"(20, 20, 20, 20)",279.1929337,"(33.6066, 35.1469, 35.6104, 41.6185)",316.477049,25a,28
8,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",500,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[0.44, 0.4565, 0.4736, 0.4914]","[1.7, 1.7638, 1.8299, 1.8985]",1200,"[6, 12, 10]","[0.1, 0.1, 0.1]",0,"[20, 25, 15]","[1, 1, 1, 1]",4,"[0.8, 0.83, 0.8611, 0.8934]",3,9,0.602875766,0.813328525,inf,0,inf,0,inf,0,inf,0,"(20, 20, 20, 20)",235.6825337,"(34.4781, 35.512, 35.5909, 40.9087)",316.9971496,25a,28
9,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",500,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[0.675, 0.7172, 0.762, 0]","[2.25, 2.3906, 2.54, 2.6988]",1200,"[6, 12, 10]","[0.1, 0.1, 0.1]",0,"[20, 25, 15]","[1, 1, 1, 1]",4,"[1.2, 1.275, 1.3547, 1.4394]",3,0,0.558515184,0.773890751,inf,0,inf,0,inf,0,inf,0,"(20, 20, 20, 20)",135.9381485,"(42.7888, 35.8064, 36.7691, 21.1461)",214.7285346,5b,28
9,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",500,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[0.675, 0.7172, 0.762, 0]","[2.25, 2.3906, 2.54, 2.6988]",1200,"[6, 12, 10]","[0.1, 0.1, 0.1]",0,"[20, 25, 15]","[1, 1, 1, 1]",4,"[1.2, 1.275, 1.3547, 1.4394]",3,1,0.610344906,0.776004238,inf,0,inf,0,inf,0,inf,0,"(20, 20, 20, 20)",135.9381485,"(40.4605, 32.5549, 33.3683, 21.1359)",205.3638661,5b,28
9,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",500,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[0.675, 0.7172, 0.762, 0]","[2.25, 2.3906, 2.54, 2.6988]",1200,"[6, 12, 10]","[0.1, 0.1, 0.1]",0,"[20, 25, 15]","[1, 1, 1, 1]",4,"[1.2, 1.275, 1.3547, 1.4394]",3,2,0.615990182,0.778630553,inf,0,inf,0,inf,0,inf,0,"(20, 20, 20, 20)",135.9381485,"(41.0125, 32.051, 32.6117, 20.778)",204.3438696,5b,28
9,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",500,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[0.675, 0.7172, 0.762, 0]","[2.25, 2.3906, 2.54, 2.6988]",1200,"[6, 12, 10]","[0.1, 0.1, 0.1]",0,"[20, 25, 15]","[1, 1, 1, 1]",4,"[1.2, 1.275, 1.3547, 1.4394]",3,3,0.622725828,0.780728472,inf,0,inf,0,inf,0,inf,0,"(20, 20, 20, 20)",135.9381485,"(42.4163, 31.0234, 31.6925, 20.9965)",203.1268635,5b,28
9,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",500,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[0.675, 0.7172, 0.762, 0]","[2.25, 2.3906, 2.54, 2.6988]",1200,"[6, 12, 10]","[0.1, 0.1, 0.1]",0,"[20, 25, 15]","[1, 1, 1, 1]",4,"[1.2, 1.275, 1.3547, 1.4394]",3,4,0.560613649,0.774916968,inf,0,inf,0,inf,0,inf,0,"(20, 20, 20, 20)",135.9381485,"(43.2008, 35.6894, 36.4033, 20.2359)",214.3493811,5b,28
9,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",500,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[0.675, 0.7172, 0.762, 0]","[2.25, 2.3906, 2.54, 2.6988]",1200,"[6, 12, 10]","[0.1, 0.1, 0.1]",0,"[20, 25, 15]","[1, 1, 1, 1]",4,"[1.2, 1.275, 1.3547, 1.4394]",3,5,0.563374864,0.774451764,inf,0,inf,0,inf,0,inf,0,"(20, 20, 20, 20)",135.9381485,"(44.3734, 34.9773, 36.1204, 21.0571)",213.8504808,5b,28
9,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",500,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[0.675, 0.7172, 0.762, 0]","[2.25, 2.3906, 2.54, 2.6988]",1200,"[6, 12, 10]","[0.1, 0.1, 0.1]",0,"[20, 25, 15]","[1, 1, 1, 1]",4,"[1.2, 1.275, 1.3547, 1.4394]",3,6,0.554314224,0.771812499,inf,0,inf,0,inf,0,inf,0,"(20, 20, 20, 20)",135.9381485,"(42.7623, 36.1144, 37.1498, 20.8262)",215.4875702,5b,28
9,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",500,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[0.675, 0.7172, 0.762, 0]","[2.25, 2.3906, 2.54, 2.6988]",1200,"[6, 12, 10]","[0.1, 0.1, 0.1]",0,"[20, 25, 15]","[1, 1, 1, 1]",4,"[1.2, 1.275, 1.3547, 1.4394]",3,7,0.547906657,0.769658606,inf,0,inf,0,inf,0,inf,0,"(20, 20, 20, 20)",135.9381485,"(41.0833, 37.2135, 38.0841, 20.8211)",216.6452986,5b,28
9,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",500,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[0.675, 0.7172, 0.762, 0]","[2.25, 2.3906, 2.54, 2.6988]",1200,"[6, 12, 10]","[0.1, 0.1, 0.1]",0,"[20, 25, 15]","[1, 1, 1, 1]",4,"[1.2, 1.275, 1.3547, 1.4394]",3,8,0.608238954,0.771530029,inf,0,inf,0,inf,0,inf,0,"(20, 20, 20, 20)",135.9381485,"(39.3719, 33.177, 33.9145, 21.1553)",205.7443726,5b,28
9,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",500,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[0.675, 0.7172, 0.762, 0]","[2.25, 2.3906, 2.54, 2.6988]",1200,"[6, 12, 10]","[0.1, 0.1, 0.1]",0,"[20, 25, 15]","[1, 1, 1, 1]",4,"[1.2, 1.275, 1.3547, 1.4394]",3,9,0.552918069,0.771295391,inf,0,inf,0,inf,0,inf,0,"(20, 20, 20, 20)",135.9381485,"(41.741, 36.5491, 37.523, 20.9918)",215.7398295,5b,28
10,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",500,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[0.5644, 0.5644, 0.5644, 0]","[1.8141, 1.8141, 1.8141, 1.8141]",1200,"[6, 12, 10]","[0.1, 0.1, 0.1]",0,"[20, 25, 15]","[1, 1, 1, 1]",4,"[1.075, 1.075, 1.075, 1.075]",3,0,0.559801841,0.794613199,inf,0,inf,0,inf,0,inf,0,"(20, 20, 20, 20)",233.0020003,"(35.8724, 36.3191, 36.3191, 38.6143)",284.5719436,9b,28
10,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",500,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[0.5644, 0.5644, 0.5644, 0]","[1.8141, 1.8141, 1.8141, 1.8141]",1200,"[6, 12, 10]","[0.1, 0.1, 0.1]",0,"[20, 25, 15]","[1, 1, 1, 1]",4,"[1.075, 1.075, 1.075, 1.075]",3,1,0.564936473,0.795231624,inf,0,inf,0,inf,0,inf,0,"(20, 20, 20, 20)",210.1985003,"(35.6659, 36.7512, 35.0519, 39.3086)",283.9969121,9b,28
10,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",500,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[0.5644, 0.5644, 0.5644, 0]","[1.8141, 1.8141, 1.8141, 1.8141]",1200,"[6, 12, 10]","[0.1, 0.1, 0.1]",0,"[20, 25, 15]","[1, 1, 1, 1]",4,"[1.075, 1.075, 1.075, 1.075]",3,2,0.558283798,0.794153386,inf,0,inf,0,inf,0,inf,0,"(20, 20, 20, 20)",247.4780003,"(36.3931, 36.6329, 36.6329, 36.6973)",284.7419504,9b,28
10,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",500,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[0.5644, 0.5644, 0.5644, 0]","[1.8141, 1.8141, 1.8141, 1.8141]",1200,"[6, 12, 10]","[0.1, 0.1, 0.1]",0,"[20, 25, 15]","[1, 1, 1, 1]",4,"[1.075, 1.075, 1.075, 1.075]",3,3,0.554499925,0.793644663,inf,0,inf,0,inf,0,inf,0,"(20, 20, 20, 20)",277.3220003,"(36.6869, 36.6425, 36.7326, 37.2179)",285.1657094,9b,28
10,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",500,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[0.5644, 0.5644, 0.5644, 0]","[1.8141, 1.8141, 1.8141, 1.8141]",1200,"[6, 12, 10]","[0.1, 0.1, 0.1]",0,"[20, 25, 15]","[1, 1, 1, 1]",4,"[1.075, 1.075, 1.075, 1.075]",3,4,0.549559528,0.793394504,inf,0,inf,0,inf,0,inf,0,"(20, 20, 20, 20)",243.2155003,"(36.9028, 37.4471, 37.4471, 35.4403)",285.7189884,9b,28
10,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",500,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[0.5644, 0.5644, 0.5644, 0]","[1.8141, 1.8141, 1.8141, 1.8141]",1200,"[6, 12, 10]","[0.1, 0.1, 0.1]",0,"[20, 25, 15]","[1, 1, 1, 1]",4,"[1.075, 1.075, 1.075, 1.075]",3,5,0.557108519,0.794204426,inf,0,inf,0,inf,0,inf,0,"(20, 20, 20, 20)",221.0045003,"(36.361, 36.5809, 36.4831, 37.6374)",284.8735709,9b,28
10,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",500,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[0.5644, 0.5644, 0.5644, 0]","[1.8141, 1.8141, 1.8141, 1.8141]",1200,"[6, 12, 10]","[0.1, 0.1, 0.1]",0,"[20, 25, 15]","[1, 1, 1, 1]",4,"[1.075, 1.075, 1.075, 1.075]",3,6,0.556662353,0.79398035,inf,0,inf,0,inf,0,inf,0,"(20, 20, 20, 20)",214.4610003,"(36.0332, 36.6511, 36.5998, 37.9791)",284.9235374,9b,28
10,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",500,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[0.5644, 0.5644, 0.5644, 0]","[1.8141, 1.8141, 1.8141, 1.8141]",1200,"[6, 12, 10]","[0.1, 0.1, 0.1]",0,"[20, 25, 15]","[1, 1, 1, 1]",4,"[1.075, 1.075, 1.075, 1.075]",3,7,0.563416037,0.796483715,inf,0,inf,0,inf,0,inf,0,"(20, 20, 20, 20)",219.0230003,"(36.9276, 38.2575, 35.7027, 33.8612)",284.1671868,9b,28
10,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",500,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[0.5644, 0.5644, 0.5644, 0]","[1.8141, 1.8141, 1.8141, 1.8141]",1200,"[6, 12, 10]","[0.1, 0.1, 0.1]",0,"[20, 25, 15]","[1, 1, 1, 1]",4,"[1.075, 1.075, 1.075, 1.075]",3,8,0.557685626,0.794077864,inf,0,inf,0,inf,0,inf,0,"(20, 20, 20, 20)",267.4080003,"(35.6158, 36.6903, 36.6903, 38.1515)",284.8089403,9b,28
10,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",500,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[0.5644, 0.5644, 0.5644, 0]","[1.8141, 1.8141, 1.8141, 1.8141]",1200,"[6, 12, 10]","[0.1, 0.1, 0.1]",0,"[20, 25, 15]","[1, 1, 1, 1]",4,"[1.075, 1.075, 1.075, 1.075]",3,9,0.569587876,0.795369162,inf,0,inf,0,inf,0,inf,0,"(20, 20, 20, 20)",222.8905003,"(35.4954, 35.4954, 35.4954, 40.4474)",283.4759977,9b,28
11,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",500,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[0.44, 0.4565, 0.4736, 0]","[1.7, 1.7638, 1.8299, 1.8985]",1200,"[6, 12, 10]","[0.1, 0.1, 0.1]",0,"[20, 25, 15]","[1, 1, 1, 1]",4,"[0.8, 0.83, 0.8611, 0.8934]",3,0,0.59473825,0.812179951,inf,0,inf,0,inf,0,inf,0,"(20, 20, 20, 20)",236.4213337,"(35.9124, 36.6014, 37.161, 37.7148)",300.1047859,25b,28
11,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",500,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[0.44, 0.4565, 0.4736, 0]","[1.7, 1.7638, 1.8299, 1.8985]",1200,"[6, 12, 10]","[0.1, 0.1, 0.1]",0,"[20, 25, 15]","[1, 1, 1, 1]",4,"[0.8, 0.83, 0.8611, 0.8934]",3,1,0.596134966,0.812256839,inf,0,inf,0,inf,0,inf,0,"(20, 20, 20, 20)",215.5879337,"(35.7923, 36.4283, 37.0214, 38.1405)",299.8941436,25b,28
11,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",500,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[0.44, 0.4565, 0.4736, 0]","[1.7, 1.7638, 1.8299, 1.8985]",1200,"[6, 12, 10]","[0.1, 0.1, 0.1]",0,"[20, 25, 15]","[1, 1, 1, 1]",4,"[0.8, 0.83, 0.8611, 0.8934]",3,2,0.590929046,0.811746439,inf,0,inf,0,inf,0,inf,0,"(20, 20, 20, 20)",250.1197337,"(36.4559, 37.5043, 37.9466, 34.905)",300.6792614,25b,28
11,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",500,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[0.44, 0.4565, 0.4736, 0]","[1.7, 1.7638, 1.8299, 1.8985]",1200,"[6, 12, 10]","[0.1, 0.1, 0.1]",0,"[20, 25, 15]","[1, 1, 1, 1]",4,"[0.8, 0.83, 0.8611, 0.8934]",3,3,0.589633846,0.811583102,inf,0,inf,0,inf,0,inf,0,"(20, 20, 20, 20)",278.1313337,"(36.4451, 37.3139, 37.7827, 35.7343)",300.8745938,25b,28
11,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",500,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[0.44, 0.4565, 0.4736, 0]","[1.7, 1.7638, 1.8299, 1.8985]",1200,"[6, 12, 10]","[0.1, 0.1, 0.1]",0,"[20, 25, 15]","[1, 1, 1, 1]",4,"[0.8, 0.83, 0.8611, 0.8934]",3,4,0.588234203,0.811561807,inf,0,inf,0,inf,0,inf,0,"(20, 20, 20, 20)",246.7167337,"(36.7733, 37.6863, 38.3694, 34.2682)",301.0856775,25b,28
11,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",500,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[0.44, 0.4565, 0.4736, 0]","[1.7, 1.7638, 1.8299, 1.8985]",1200,"[6, 12, 10]","[0.1, 0.1, 0.1]",0,"[20, 25, 15]","[1, 1, 1, 1]",4,"[0.8, 0.83, 0.8611, 0.8934]",3,5,0.592258639,0.812001278,inf,0,inf,0,inf,0,inf,0,"(20, 20, 20, 20)",224.8963337,"(36.2658, 36.8328, 37.4868, 36.7094)",300.4787421,25b,28
11,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",500,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[0.44, 0.4565, 0.4736, 0]","[1.7, 1.7638, 1.8299, 1.8985]",1200,"[6, 12, 10]","[0.1, 0.1, 0.1]",0,"[20, 25, 15]","[1, 1, 1, 1]",4,"[0.8, 0.83, 0.8611, 0.8934]",3,6,0.592319946,0.811875427,inf,0,inf,0,inf,0,inf,0,"(20, 20, 20, 20)",218.9909337,"(36.2558, 36.7038, 37.5187, 36.915)",300.4694963,25b,28
11,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",500,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[0.44, 0.4565, 0.4736, 0]","[1.7, 1.7638, 1.8299, 1.8985]",1200,"[6, 12, 10]","[0.1, 0.1, 0.1]",0,"[20, 25, 15]","[1, 1, 1, 1]",4,"[0.8, 0.83, 0.8611, 0.8934]",3,7,0.592245875,0.811810553,inf,0,inf,0,inf,0,inf,0,"(20, 20, 20, 20)",223.9957337,"(36.4775, 37.8042, 38.3115, 33.6021)",300.4806671,25b,28
11,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",500,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[0.44, 0.4565, 0.4736, 0]","[1.7, 1.7638, 1.8299, 1.8985]",1200,"[6, 12, 10]","[0.1, 0.1, 0.1]",0,"[20, 25, 15]","[1, 1, 1, 1]",4,"[0.8, 0.83, 0.8611, 0.8934]",3,8,0.593506815,0.811930229,inf,0,inf,0,inf,0,inf,0,"(20, 20, 20, 20)",269.4377337,"(36.4354, 36.9177, 36.8475, 37.2299)",300.2905016,25b,28
11,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",500,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[0.44, 0.4565, 0.4736, 0]","[1.7, 1.7638, 1.8299, 1.8985]",1200,"[6, 12, 10]","[0.1, 0.1, 0.1]",0,"[20, 25, 15]","[1, 1, 1, 1]",4,"[0.8, 0.83, 0.8611, 0.8934]",3,9,0.592355209,0.812012194,inf,0,inf,0,inf,0,inf,0,"(20, 20, 20, 20)",228.0567337,"(36.0196, 37.0183, 37.434, 36.8281)",300.4641783,25b,28
