DesignPt#,crn_across_solns,eta_1,eta_2,gamma_1,gamma_2,lambda_min,easy_solve,reuse_points,ps_sufficient_reduction,initial_solution,budget,material_cost,mat_to_prod,salvage_price,order_cost,poi_mean,process_cost,purchase_yield,sales_price,total_budget,recourse_cost,num_product,num_material,MacroRep#,Final Relative Optimality Gap,Area Under Progress Curve,0.05-Solve Time,0.05-Solved? (Y/N),0.1-Solve Time,0.1-Solved? (Y/N),0.2-Solve Time,0.2-Solved? (Y/N),0.5-Solve Time,0.5-Solved? (Y/N),problem_dp,solver_dp
217,True,0.5,0.6,2.3,0.3,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.85, 0.85, 0.9456, 1.052]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.4835, 0.4835, 0.5379, 0.5984]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.3547, 1.3547, 1.5071, 1.6766]",3,4,6,0.8037990590945658,0.4115007447900012,0.458,1,0.3,1,0.3,1,0.268,1,19,6
217,True,0.5,0.6,2.3,0.3,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.85, 0.85, 0.9456, 1.052]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.4835, 0.4835, 0.5379, 0.5984]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.3547, 1.3547, 1.5071, 1.6766]",3,4,7,0.0220290096272049,0.2506817865360466,0.387,1,0.3,1,0.3,1,0.268,1,19,6
217,True,0.5,0.6,2.3,0.3,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.85, 0.85, 0.9456, 1.052]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.4835, 0.4835, 0.5379, 0.5984]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.3547, 1.3547, 1.5071, 1.6766]",3,4,8,-0.0008693748269096,0.1215077201950208,0.204,1,0.204,1,0.204,1,0.104,1,19,6
217,True,0.5,0.6,2.3,0.3,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.85, 0.85, 0.9456, 1.052]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.4835, 0.4835, 0.5379, 0.5984]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.3547, 1.3547, 1.5071, 1.6766]",3,4,9,-0.0599349292719022,0.1928248581594077,0.379,1,0.338,1,0.338,1,0.264,1,19,6
218,True,0.5,0.6,2.3,0.3,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.975, 0.975, 0.9994, 1.0244]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.5058, 0.5058, 0.5185, 0.5314]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.4625, 1.4625, 1.4991, 1.5365]",3,4,0,-0.0080860671550641,0.1236790628966112,0.204,1,0.204,1,0.204,1,0.104,1,20,6
218,True,0.5,0.6,2.3,0.3,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.975, 0.975, 0.9994, 1.0244]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.5058, 0.5058, 0.5185, 0.5314]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.4625, 1.4625, 1.4991, 1.5365]",3,4,1,-0.0674288735330789,0.0855862257618119,0.264,1,0.2,1,0.2,1,0.104,1,20,6
218,True,0.5,0.6,2.3,0.3,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.975, 0.975, 0.9994, 1.0244]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.5058, 0.5058, 0.5185, 0.5314]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.4625, 1.4625, 1.4991, 1.5365]",3,4,2,-0.0662613755839607,0.1261110107569329,0.204,1,0.204,1,0.136,1,0.104,1,20,6
218,True,0.5,0.6,2.3,0.3,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.975, 0.975, 0.9994, 1.0244]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.5058, 0.5058, 0.5185, 0.5314]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.4625, 1.4625, 1.4991, 1.5365]",3,4,3,-0.1003322746284194,0.0614872234871229,0.264,1,0.2,1,0.2,1,0.104,1,20,6
218,True,0.5,0.6,2.3,0.3,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.975, 0.975, 0.9994, 1.0244]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.5058, 0.5058, 0.5185, 0.5314]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.4625, 1.4625, 1.4991, 1.5365]",3,4,4,0.0121445081633792,0.2450562065718814,0.383,1,0.383,1,0.342,1,0.268,1,20,6
218,True,0.5,0.6,2.3,0.3,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.975, 0.975, 0.9994, 1.0244]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.5058, 0.5058, 0.5185, 0.5314]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.4625, 1.4625, 1.4991, 1.5365]",3,4,5,-0.0125021578723748,0.1218276770390949,0.2,1,0.2,1,0.2,1,0.104,1,20,6
218,True,0.5,0.6,2.3,0.3,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.975, 0.975, 0.9994, 1.0244]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.5058, 0.5058, 0.5185, 0.5314]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.4625, 1.4625, 1.4991, 1.5365]",3,4,6,-0.0670434182835231,0.237316655190352,0.464,1,0.383,1,0.383,1,0.342,1,20,6
218,True,0.5,0.6,2.3,0.3,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.975, 0.975, 0.9994, 1.0244]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.5058, 0.5058, 0.5185, 0.5314]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.4625, 1.4625, 1.4991, 1.5365]",3,4,7,0.0223973943206842,0.2579131023227593,0.505,1,0.379,1,0.338,1,0.264,1,20,6
218,True,0.5,0.6,2.3,0.3,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.975, 0.975, 0.9994, 1.0244]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.5058, 0.5058, 0.5185, 0.5314]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.4625, 1.4625, 1.4991, 1.5365]",3,4,8,-0.0035814781162391,0.1348939693207535,0.2,1,0.2,1,0.2,1,0.104,1,20,6
218,True,0.5,0.6,2.3,0.3,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.975, 0.975, 0.9994, 1.0244]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.5058, 0.5058, 0.5185, 0.5314]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.4625, 1.4625, 1.4991, 1.5365]",3,4,9,-0.0666032332292254,0.0930869452070463,0.204,1,0.204,1,0.204,1,0.172,1,20,6
219,True,0.5,0.6,2.3,0.3,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.825, 0.825, 0.9849, 1.1758]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.4589, 0.4589, 0.5479, 0.6541]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.6758, 1.6758, 2.0005, 2.3883]",3,4,0,-0.0096423332329758,0.1062989915274309,0.2,1,0.136,1,0.136,1,0.104,1,21,6
219,True,0.5,0.6,2.3,0.3,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.825, 0.825, 0.9849, 1.1758]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.4589, 0.4589, 0.5479, 0.6541]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.6758, 1.6758, 2.0005, 2.3883]",3,4,1,-0.0267734235478116,0.1128041896133634,0.2,1,0.2,1,0.136,1,0.104,1,21,6
219,True,0.5,0.6,2.3,0.3,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.825, 0.825, 0.9849, 1.1758]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.4589, 0.4589, 0.5479, 0.6541]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.6758, 1.6758, 2.0005, 2.3883]",3,4,2,-0.0311748205399106,0.0913794495703499,0.2,1,0.2,1,0.136,1,0.104,1,21,6
219,True,0.5,0.6,2.3,0.3,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.825, 0.825, 0.9849, 1.1758]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.4589, 0.4589, 0.5479, 0.6541]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.6758, 1.6758, 2.0005, 2.3883]",3,4,3,-0.0443416340899176,0.0867356781403595,0.236,1,0.136,1,0.136,1,0.104,1,21,6
219,True,0.5,0.6,2.3,0.3,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.825, 0.825, 0.9849, 1.1758]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.4589, 0.4589, 0.5479, 0.6541]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.6758, 1.6758, 2.0005, 2.3883]",3,4,4,-0.0052853541241758,0.1559010703628618,0.296,1,0.296,1,0.2,1,0.104,1,21,6
219,True,0.5,0.6,2.3,0.3,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.825, 0.825, 0.9849, 1.1758]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.4589, 0.4589, 0.5479, 0.6541]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.6758, 1.6758, 2.0005, 2.3883]",3,4,5,-0.007088682739139,0.1118983631380503,0.2,1,0.2,1,0.136,1,0.104,1,21,6
219,True,0.5,0.6,2.3,0.3,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.825, 0.825, 0.9849, 1.1758]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.4589, 0.4589, 0.5479, 0.6541]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.6758, 1.6758, 2.0005, 2.3883]",3,4,6,-0.0261185842323423,0.0971059262746085,0.2,1,0.2,1,0.136,1,0.104,1,21,6
219,True,0.5,0.6,2.3,0.3,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.825, 0.825, 0.9849, 1.1758]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.4589, 0.4589, 0.5479, 0.6541]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.6758, 1.6758, 2.0005, 2.3883]",3,4,7,0.054028180753708,0.1910464077777503,inf,0,0.436,1,0.136,1,0.104,1,21,6
219,True,0.5,0.6,2.3,0.3,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.825, 0.825, 0.9849, 1.1758]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.4589, 0.4589, 0.5479, 0.6541]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.6758, 1.6758, 2.0005, 2.3883]",3,4,8,0.0027110403404614,0.1295420054486835,0.338,1,0.232,1,0.136,1,0.104,1,21,6
219,True,0.5,0.6,2.3,0.3,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.825, 0.825, 0.9849, 1.1758]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.4589, 0.4589, 0.5479, 0.6541]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.6758, 1.6758, 2.0005, 2.3883]",3,4,9,-0.0279323713756526,0.103046737580846,0.264,1,0.168,1,0.136,1,0.104,1,21,6
220,True,0.5,0.6,2.3,0.3,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.8125, 0.8125, 0.8227, 0.8329]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.4418, 0.4418, 0.4474, 0.453]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.7773, 1.7773, 1.7996, 1.8221]",3,4,0,-0.0111247675807409,0.1299967603662066,0.2,1,0.2,1,0.136,1,0.104,1,22,6
220,True,0.5,0.6,2.3,0.3,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.8125, 0.8125, 0.8227, 0.8329]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.4418, 0.4418, 0.4474, 0.453]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.7773, 1.7773, 1.7996, 1.8221]",3,4,1,-0.0297720093875866,0.0989910711353015,0.2,1,0.2,1,0.136,1,0.104,1,22,6
220,True,0.5,0.6,2.3,0.3,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.8125, 0.8125, 0.8227, 0.8329]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.4418, 0.4418, 0.4474, 0.453]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.7773, 1.7773, 1.7996, 1.8221]",3,4,2,-0.0318983472740409,0.0959108701804851,0.2,1,0.2,1,0.136,1,0.104,1,22,6
220,True,0.5,0.6,2.3,0.3,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.8125, 0.8125, 0.8227, 0.8329]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.4418, 0.4418, 0.4474, 0.453]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.7773, 1.7773, 1.7996, 1.8221]",3,4,3,-0.0466576646995936,0.0955597375653863,0.268,1,0.268,1,0.136,1,0.104,1,22,6
220,True,0.5,0.6,2.3,0.3,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.8125, 0.8125, 0.8227, 0.8329]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.4418, 0.4418, 0.4474, 0.453]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.7773, 1.7773, 1.7996, 1.8221]",3,4,4,-0.0093055897697643,0.1413649813631361,0.2,1,0.2,1,0.136,1,0.104,1,22,6
220,True,0.5,0.6,2.3,0.3,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.8125, 0.8125, 0.8227, 0.8329]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.4418, 0.4418, 0.4474, 0.453]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.7773, 1.7773, 1.7996, 1.8221]",3,4,5,-0.0093311895007154,0.1130837950723318,0.2,1,0.2,1,0.136,1,0.104,1,22,6
220,True,0.5,0.6,2.3,0.3,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.8125, 0.8125, 0.8227, 0.8329]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.4418, 0.4418, 0.4474, 0.453]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.7773, 1.7773, 1.7996, 1.8221]",3,4,6,-0.0263074912814084,0.0919927114108245,0.2,1,0.2,1,0.136,1,0.104,1,22,6
220,True,0.5,0.6,2.3,0.3,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.8125, 0.8125, 0.8227, 0.8329]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.4418, 0.4418, 0.4474, 0.453]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.7773, 1.7773, 1.7996, 1.8221]",3,4,7,0.0110225014255643,0.1274980816903722,0.2,1,0.2,1,0.136,1,0.104,1,22,6
220,True,0.5,0.6,2.3,0.3,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.8125, 0.8125, 0.8227, 0.8329]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.4418, 0.4418, 0.4474, 0.453]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.7773, 1.7773, 1.7996, 1.8221]",3,4,8,-0.0014854710818765,0.1159951344242664,0.2,1,0.2,1,0.136,1,0.104,1,22,6
220,True,0.5,0.6,2.3,0.3,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.8125, 0.8125, 0.8227, 0.8329]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.4418, 0.4418, 0.4474, 0.453]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.7773, 1.7773, 1.7996, 1.8221]",3,4,9,-0.0207572024452868,0.1308525190154693,0.2,1,0.2,1,0.136,1,0.104,1,22,6
221,True,0.5,0.6,2.3,0.3,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.925, 0.925, 1.0233, 1.1321]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.5088, 0.5088, 0.5628, 0.6227]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.4164, 1.4164, 1.567, 1.7335]",3,4,0,0.0066688598861692,0.2409803784893679,0.387,1,0.387,1,0.3,1,0.268,1,23,6
221,True,0.5,0.6,2.3,0.3,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.925, 0.925, 1.0233, 1.1321]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.5088, 0.5088, 0.5628, 0.6227]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.4164, 1.4164, 1.567, 1.7335]",3,4,1,-0.058223347642742,0.1342386577633147,0.268,1,0.268,1,0.204,1,0.204,1,23,6
221,True,0.5,0.6,2.3,0.3,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.925, 0.925, 1.0233, 1.1321]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.5088, 0.5088, 0.5628, 0.6227]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.4164, 1.4164, 1.567, 1.7335]",3,4,2,-0.0624917485399781,0.1923771341322368,0.387,1,0.3,1,0.3,1,0.268,1,23,6
221,True,0.5,0.6,2.3,0.3,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.925, 0.925, 1.0233, 1.1321]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.5088, 0.5088, 0.5628, 0.6227]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.4164, 1.4164, 1.567, 1.7335]",3,4,3,-0.075536914717288,0.1319679187999428,0.268,1,0.268,1,0.204,1,0.204,1,23,6
221,True,0.5,0.6,2.3,0.3,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.925, 0.925, 1.0233, 1.1321]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.5088, 0.5088, 0.5628, 0.6227]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.4164, 1.4164, 1.567, 1.7335]",3,4,4,0.015313190133283,0.1293226631614111,0.204,1,0.204,1,0.204,1,0.136,1,23,6
221,True,0.5,0.6,2.3,0.3,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.925, 0.925, 1.0233, 1.1321]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.5088, 0.5088, 0.5628, 0.6227]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.4164, 1.4164, 1.567, 1.7335]",3,4,5,-0.0028737525615776,0.1840452666446304,0.268,1,0.268,1,0.204,1,0.204,1,23,6
221,True,0.5,0.6,2.3,0.3,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.925, 0.925, 1.0233, 1.1321]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.5088, 0.5088, 0.5628, 0.6227]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.4164, 1.4164, 1.567, 1.7335]",3,4,6,-0.0673652914976124,0.1367571429044388,0.204,1,0.204,1,0.136,1,0.104,1,23,6
221,True,0.5,0.6,2.3,0.3,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.925, 0.925, 1.0233, 1.1321]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.5088, 0.5088, 0.5628, 0.6227]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.4164, 1.4164, 1.567, 1.7335]",3,4,7,0.0259002606019006,0.1385025042534348,0.3,1,0.2,1,0.136,1,0.104,1,23,6
221,True,0.5,0.6,2.3,0.3,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.925, 0.925, 1.0233, 1.1321]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.5088, 0.5088, 0.5628, 0.6227]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.4164, 1.4164, 1.567, 1.7335]",3,4,8,0.0072102237764062,0.1288562042477997,0.204,1,0.204,1,0.204,1,0.104,1,23,6
221,True,0.5,0.6,2.3,0.3,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.925, 0.925, 1.0233, 1.1321]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.5088, 0.5088, 0.5628, 0.6227]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.4164, 1.4164, 1.567, 1.7335]",3,4,9,-0.0487865867827204,0.1959639549100005,0.379,1,0.338,1,0.338,1,0.264,1,23,6
222,True,0.5,0.6,2.3,0.3,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.9875, 0.9875, 1.0492, 1.1148]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.5247, 0.5247, 0.5574, 0.5923]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.543, 1.543, 1.6394, 1.7419]",3,4,0,-0.0109129133986975,0.2338353218906239,0.422,1,0.3,1,0.3,1,0.268,1,24,6
222,True,0.5,0.6,2.3,0.3,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.9875, 0.9875, 1.0492, 1.1148]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.5247, 0.5247, 0.5574, 0.5923]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.543, 1.543, 1.6394, 1.7419]",3,4,1,-0.0588140464205599,0.1326832401391222,0.296,1,0.136,1,0.136,1,0.104,1,24,6
222,True,0.5,0.6,2.3,0.3,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.9875, 0.9875, 1.0492, 1.1148]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.5247, 0.5247, 0.5574, 0.5923]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.543, 1.543, 1.6394, 1.7419]",3,4,2,-0.0517968167046539,0.2093954030092174,0.3,1,0.3,1,0.3,1,0.268,1,24,6
