DesignPt#,crn_across_solns,eta_1,eta_2,gamma_1,gamma_2,lambda_min,easy_solve,reuse_points,ps_sufficient_reduction,initial_solution,budget,material_cost,mat_to_prod,salvage_price,order_cost,poi_mean,process_cost,purchase_yield,sales_price,total_budget,recourse_cost,num_product,num_material,MacroRep#,Final Relative Optimality Gap,Area Under Progress Curve,0.05-Solve Time,0.05-Solved? (Y/N),0.1-Solve Time,0.1-Solved? (Y/N),0.2-Solve Time,0.2-Solved? (Y/N),0.5-Solve Time,0.5-Solved? (Y/N)
334,True,0.2,0.7,2.9,0.7,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.175, 1.175, 1.1824, 1.1899]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.5215, 0.5215, 0.5248, 0.5281]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[2.3133, 2.3133, 2.3279, 2.3425]",3,4,9,0.9702597160355538,0.4382980469921908,inf,0,0.35,1,0.35,1,0.104,1
335,True,0.2,0.7,2.9,0.7,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.1875, 1.1875, 1.4102, 1.6746]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.5419, 0.5419, 0.6435, 0.7641]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[2.1523, 2.1523, 2.5559, 3.0351]",3,4,0,0.3886047771246525,0.1825609885139905,0.232,1,0.232,1,0.2,1,0.168,1
335,True,0.2,0.7,2.9,0.7,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.1875, 1.1875, 1.4102, 1.6746]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.5419, 0.5419, 0.6435, 0.7641]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[2.1523, 2.1523, 2.5559, 3.0351]",3,4,1,-0.0021540764782011193,0.1641317847693826,0.3,1,0.2,1,0.2,1,0.136,1
335,True,0.2,0.7,2.9,0.7,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.1875, 1.1875, 1.4102, 1.6746]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.5419, 0.5419, 0.6435, 0.7641]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[2.1523, 2.1523, 2.5559, 3.0351]",3,4,2,-0.008177588826888783,0.18764867317837497,0.296,1,0.296,1,0.296,1,0.136,1
335,True,0.2,0.7,2.9,0.7,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.1875, 1.1875, 1.4102, 1.6746]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.5419, 0.5419, 0.6435, 0.7641]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[2.1523, 2.1523, 2.5559, 3.0351]",3,4,3,-0.02450325385274794,0.25098740323488167,0.542,1,0.502,1,0.502,1,0.264,1
335,True,0.2,0.7,2.9,0.7,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.1875, 1.1875, 1.4102, 1.6746]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.5419, 0.5419, 0.6435, 0.7641]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[2.1523, 2.1523, 2.5559, 3.0351]",3,4,4,-0.004465806854904148,0.34382625126107697,0.726,1,0.626,1,0.236,1,0.204,1
335,True,0.2,0.7,2.9,0.7,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.1875, 1.1875, 1.4102, 1.6746]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.5419, 0.5419, 0.6435, 0.7641]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[2.1523, 2.1523, 2.5559, 3.0351]",3,4,5,0.007954941636535337,0.19114131600255524,0.296,1,0.232,1,0.168,1,0.136,1
335,True,0.2,0.7,2.9,0.7,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.1875, 1.1875, 1.4102, 1.6746]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.5419, 0.5419, 0.6435, 0.7641]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[2.1523, 2.1523, 2.5559, 3.0351]",3,4,6,0.7372775014706787,0.7152996609101947,inf,0,0.236,1,0.236,1,0.204,1
335,True,0.2,0.7,2.9,0.7,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.1875, 1.1875, 1.4102, 1.6746]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.5419, 0.5419, 0.6435, 0.7641]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[2.1523, 2.1523, 2.5559, 3.0351]",3,4,7,0.7128618219244973,0.6222032374273732,inf,0,inf,0,inf,0,0.136,1
335,True,0.2,0.7,2.9,0.7,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.1875, 1.1875, 1.4102, 1.6746]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.5419, 0.5419, 0.6435, 0.7641]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[2.1523, 2.1523, 2.5559, 3.0351]",3,4,8,0.012984870570346798,0.29093138500522114,0.338,1,0.338,1,0.168,1,0.136,1
335,True,0.2,0.7,2.9,0.7,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.1875, 1.1875, 1.4102, 1.6746]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.5419, 0.5419, 0.6435, 0.7641]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[2.1523, 2.1523, 2.5559, 3.0351]",3,4,9,-0.0058745598057888945,0.132064867914853,0.2,1,0.2,1,0.2,1,0.136,1
336,True,0.2,0.7,2.9,0.7,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.075, 1.075, 1.1758, 1.2861]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.4838, 0.4838, 0.5291, 0.5788]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[2.6539, 2.6539, 2.9028, 3.1751]",3,4,0,1.023374250775614,0.48899928095609974,0.264,1,0.264,1,0.136,1,0.104,1
336,True,0.2,0.7,2.9,0.7,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.075, 1.075, 1.1758, 1.2861]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.4838, 0.4838, 0.5291, 0.5788]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[2.6539, 2.6539, 2.9028, 3.1751]",3,4,1,0.06522804918400449,0.1696651358061309,0.168,1,0.168,1,0.136,1,0.104,1
336,True,0.2,0.7,2.9,0.7,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.075, 1.075, 1.1758, 1.2861]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.4838, 0.4838, 0.5291, 0.5788]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[2.6539, 2.6539, 2.9028, 3.1751]",3,4,2,0.05121677489286518,0.20212119028343645,0.2,1,0.2,1,0.136,1,0.104,1
336,True,0.2,0.7,2.9,0.7,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.075, 1.075, 1.1758, 1.2861]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.4838, 0.4838, 0.5291, 0.5788]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[2.6539, 2.6539, 2.9028, 3.1751]",3,4,3,-0.03210509577920172,0.11734679337881856,0.3,1,0.3,1,0.136,1,0.104,1
336,True,0.2,0.7,2.9,0.7,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.075, 1.075, 1.1758, 1.2861]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.4838, 0.4838, 0.5291, 0.5788]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[2.6539, 2.6539, 2.9028, 3.1751]",3,4,4,0.07213002113068513,0.1862282740254051,0.236,1,0.236,1,0.172,1,0.104,1
336,True,0.2,0.7,2.9,0.7,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.075, 1.075, 1.1758, 1.2861]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.4838, 0.4838, 0.5291, 0.5788]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[2.6539, 2.6539, 2.9028, 3.1751]",3,4,5,0.7899550408817128,0.7128060670546017,inf,0,inf,0,0.136,1,0.104,1
336,True,0.2,0.7,2.9,0.7,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.075, 1.075, 1.1758, 1.2861]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.4838, 0.4838, 0.5291, 0.5788]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[2.6539, 2.6539, 2.9028, 3.1751]",3,4,6,-0.0207224470773035,0.11466599396691546,0.264,1,0.264,1,0.136,1,0.104,1
336,True,0.2,0.7,2.9,0.7,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.075, 1.075, 1.1758, 1.2861]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.4838, 0.4838, 0.5291, 0.5788]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[2.6539, 2.6539, 2.9028, 3.1751]",3,4,7,0.38007331127170685,0.2841647644411267,0.204,1,0.204,1,0.136,1,0.104,1
336,True,0.2,0.7,2.9,0.7,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.075, 1.075, 1.1758, 1.2861]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.4838, 0.4838, 0.5291, 0.5788]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[2.6539, 2.6539, 2.9028, 3.1751]",3,4,8,1.3860918880794222,0.9411326653042068,inf,0,0.168,1,0.168,1,0.104,1
336,True,0.2,0.7,2.9,0.7,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.075, 1.075, 1.1758, 1.2861]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.4838, 0.4838, 0.5291, 0.5788]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[2.6539, 2.6539, 2.9028, 3.1751]",3,4,9,0.7643423114937292,0.49832244448515983,0.236,1,0.236,1,0.236,1,0.172,1
337,True,0.2,0.7,2.9,0.7,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.0125, 1.0125, 1.1517, 1.3101]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.4747, 0.4747, 0.5399, 0.6142]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[2.468, 2.468, 2.8073, 3.1933]",3,4,0,-0.005322231002592359,0.1343274779467642,0.461,1,0.232,1,0.136,1,0.104,1
337,True,0.2,0.7,2.9,0.7,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.0125, 1.0125, 1.1517, 1.3101]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.4747, 0.4747, 0.5399, 0.6142]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[2.468, 2.468, 2.8073, 3.1933]",3,4,1,1.0330969652698359,1.152867449334156,inf,0,inf,0,inf,0,0.104,1
337,True,0.2,0.7,2.9,0.7,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.0125, 1.0125, 1.1517, 1.3101]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.4747, 0.4747, 0.5399, 0.6142]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[2.468, 2.468, 2.8073, 3.1933]",3,4,2,0.044250361943089005,0.11697673782114433,0.264,1,0.264,1,0.136,1,0.104,1
337,True,0.2,0.7,2.9,0.7,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.0125, 1.0125, 1.1517, 1.3101]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.4747, 0.4747, 0.5399, 0.6142]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[2.468, 2.468, 2.8073, 3.1933]",3,4,3,0.08366203935851246,0.14762410879140933,0.379,1,0.296,1,0.232,1,0.168,1
337,True,0.2,0.7,2.9,0.7,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.0125, 1.0125, 1.1517, 1.3101]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.4747, 0.4747, 0.5399, 0.6142]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[2.468, 2.468, 2.8073, 3.1933]",3,4,4,0.12301988055104743,0.38714898762503713,0.82,1,0.724,1,0.168,1,0.136,1
337,True,0.2,0.7,2.9,0.7,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.0125, 1.0125, 1.1517, 1.3101]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.4747, 0.4747, 0.5399, 0.6142]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[2.468, 2.468, 2.8073, 3.1933]",3,4,5,-0.004773492835428997,0.18102223990982905,0.545,1,0.264,1,0.136,1,0.104,1
337,True,0.2,0.7,2.9,0.7,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.0125, 1.0125, 1.1517, 1.3101]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.4747, 0.4747, 0.5399, 0.6142]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[2.468, 2.468, 2.8073, 3.1933]",3,4,6,0.06771313253514862,0.13493372279699956,0.2,1,0.2,1,0.136,1,0.104,1
337,True,0.2,0.7,2.9,0.7,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.0125, 1.0125, 1.1517, 1.3101]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.4747, 0.4747, 0.5399, 0.6142]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[2.468, 2.468, 2.8073, 3.1933]",3,4,7,0.018887378713215594,0.18045281815443137,0.168,1,0.168,1,0.136,1,0.104,1
337,True,0.2,0.7,2.9,0.7,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.0125, 1.0125, 1.1517, 1.3101]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.4747, 0.4747, 0.5399, 0.6142]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[2.468, 2.468, 2.8073, 3.1933]",3,4,8,1.2750762481407807,0.5501244603647205,inf,0,0.168,1,0.168,1,0.104,1
337,True,0.2,0.7,2.9,0.7,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.0125, 1.0125, 1.1517, 1.3101]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.4747, 0.4747, 0.5399, 0.6142]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[2.468, 2.468, 2.8073, 3.1933]",3,4,9,-0.015071126108373635,0.5491895605987396,0.955,1,0.757,1,0.757,1,0.136,1
338,True,0.2,0.7,2.9,0.7,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.0625, 1.0625, 1.1156, 1.1714]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.5379, 0.5379, 0.5648, 0.5931]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.8262, 1.8262, 1.9175, 2.0134]",3,4,0,0.3556230577662757,0.39587591810492934,inf,0,0.338,1,0.232,1,0.136,1
338,True,0.2,0.7,2.9,0.7,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.0625, 1.0625, 1.1156, 1.1714]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.5379, 0.5379, 0.5648, 0.5931]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.8262, 1.8262, 1.9175, 2.0134]",3,4,1,-0.029647795354732012,0.15636408286522607,0.545,1,0.342,1,0.168,1,0.168,1
338,True,0.2,0.7,2.9,0.7,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.0625, 1.0625, 1.1156, 1.1714]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.5379, 0.5379, 0.5648, 0.5931]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.8262, 1.8262, 1.9175, 2.0134]",3,4,2,-0.031099008924584462,0.16054516609238115,0.379,1,0.379,1,0.232,1,0.136,1
338,True,0.2,0.7,2.9,0.7,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.0625, 1.0625, 1.1156, 1.1714]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.5379, 0.5379, 0.5648, 0.5931]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.8262, 1.8262, 1.9175, 2.0134]",3,4,3,-0.044254779841095784,0.2910829621518639,0.542,1,0.542,1,0.168,1,0.104,1
338,True,0.2,0.7,2.9,0.7,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.0625, 1.0625, 1.1156, 1.1714]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.5379, 0.5379, 0.5648, 0.5931]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.8262, 1.8262, 1.9175, 2.0134]",3,4,4,0.04499626693888331,0.19783177273195066,0.338,1,0.338,1,0.232,1,0.136,1
338,True,0.2,0.7,2.9,0.7,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.0625, 1.0625, 1.1156, 1.1714]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.5379, 0.5379, 0.5648, 0.5931]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.8262, 1.8262, 1.9175, 2.0134]",3,4,5,1.0381449325103522,0.7473456275791502,0.168,1,0.168,1,0.168,1,0.136,1
338,True,0.2,0.7,2.9,0.7,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.0625, 1.0625, 1.1156, 1.1714]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.5379, 0.5379, 0.5648, 0.5931]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.8262, 1.8262, 1.9175, 2.0134]",3,4,6,1.1958368806110569,0.917030358051722,inf,0,0.598,1,0.136,1,0.136,1
338,True,0.2,0.7,2.9,0.7,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.0625, 1.0625, 1.1156, 1.1714]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.5379, 0.5379, 0.5648, 0.5931]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.8262, 1.8262, 1.9175, 2.0134]",3,4,7,0.027190115060031567,0.4782875765507436,0.823,1,0.232,1,0.2,1,0.168,1
338,True,0.2,0.7,2.9,0.7,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.0625, 1.0625, 1.1156, 1.1714]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.5379, 0.5379, 0.5648, 0.5931]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.8262, 1.8262, 1.9175, 2.0134]",3,4,8,0.15277176787512234,0.6648365500091729,0.338,1,0.338,1,0.2,1,0.168,1
338,True,0.2,0.7,2.9,0.7,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.0625, 1.0625, 1.1156, 1.1714]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.5379, 0.5379, 0.5648, 0.5931]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.8262, 1.8262, 1.9175, 2.0134]",3,4,9,0.03427114947870049,0.19702648568929018,0.502,1,0.502,1,0.2,1,0.168,1
339,True,0.2,0.7,2.9,0.7,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.1, 1.1, 1.2444, 1.4078]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.5913, 0.5913, 0.6689, 0.7567]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.9594, 1.9594, 2.2166, 2.5077]",3,4,0,0.03990106613850515,0.2276995825877514,0.581,1,0.581,1,0.5,1,0.104,1
339,True,0.2,0.7,2.9,0.7,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.1, 1.1, 1.2444, 1.4078]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.5913, 0.5913, 0.6689, 0.7567]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.9594, 1.9594, 2.2166, 2.5077]",3,4,1,-0.017218104411554146,0.11577463744143725,0.2,1,0.2,1,0.2,1,0.104,1
339,True,0.2,0.7,2.9,0.7,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.1, 1.1, 1.2444, 1.4078]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.5913, 0.5913, 0.6689, 0.7567]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.9594, 1.9594, 2.2166, 2.5077]",3,4,2,1.0908877403653643,0.43511618092996607,inf,0,0.236,1,0.168,1,0.104,1
339,True,0.2,0.7,2.9,0.7,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.1, 1.1, 1.2444, 1.4078]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.5913, 0.5913, 0.6689, 0.7567]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.9594, 1.9594, 2.2166, 2.5077]",3,4,3,0.8223556775357681,0.6312952549167833,inf,0,inf,0,0.136,1,0.104,1
339,True,0.2,0.7,2.9,0.7,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.1, 1.1, 1.2444, 1.4078]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.5913, 0.5913, 0.6689, 0.7567]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.9594, 1.9594, 2.2166, 2.5077]",3,4,4,-0.009393154198012453,0.17278674181384668,0.541,1,0.541,1,0.2,1,0.104,1
339,True,0.2,0.7,2.9,0.7,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.1, 1.1, 1.2444, 1.4078]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.5913, 0.5913, 0.6689, 0.7567]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.9594, 1.9594, 2.2166, 2.5077]",3,4,5,-0.008791878501429455,0.1535442290019168,0.583,1,0.379,1,0.168,1,0.104,1
339,True,0.2,0.7,2.9,0.7,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[1.1, 1.1, 1.2444, 1.4078]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.5913, 0.5913, 0.6689, 0.7567]",20,"[15.0, 15.0, 15.0]","[0.1, 0.1, 0.1]","[0.9, 0.9, 0.9, 0.9]","[12.0, 12.0, 12.0]",600,"[1.9594, 1.9594, 2.2166, 2.5077]",3,4,6,0.21624335703143596,0.7712603046421748,inf,0,0.136,1,0.136,1,0.104,1
