DesignPt#,crn_across_solns,eta_1,eta_2,gamma_1,gamma_2,lambda_min,easy_solve,reuse_points,ps_sufficient_reduction,initial_solution,budget,recourse_cost,material_cost,sales_price,order_cost,salvage_price,process_cost,poi_mean,total_budget,mat_to_prod,purchase_yield,num_material,num_product,MacroRep#,Final Relative Optimality Gap,Area Under Progress Curve,0.05-Solve Time,0.05-Solved? (Y/N),0.1-Solve Time,0.1-Solved? (Y/N),0.2-Solve Time,0.2-Solved? (Y/N),0.5-Solve Time,0.5-Solved? (Y/N),problem_dp,solver_dp
53,TRUE,0.175,0.75,1.625,0.9,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[2.25, 2.3906, 2.54, 2.6988]","[1.2, 1.275, 1.3547, 1.4394]","[6, 12, 20]",0,"[0.675, 0.7172, 0.762, 0.8096]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,0,0.580831145,0.47299349,0.338,1,0.232,1,0.2,1,0.168,1,5,3
53,TRUE,0.175,0.75,1.625,0.9,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[2.25, 2.3906, 2.54, 2.6988]","[1.2, 1.275, 1.3547, 1.4394]","[6, 12, 20]",0,"[0.675, 0.7172, 0.762, 0.8096]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,1,1.261339093,0.298700941,0.296,1,0.296,1,0.2,1,0.168,1,5,3
53,TRUE,0.175,0.75,1.625,0.9,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[2.25, 2.3906, 2.54, 2.6988]","[1.2, 1.275, 1.3547, 1.4394]","[6, 12, 20]",0,"[0.675, 0.7172, 0.762, 0.8096]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,2,1.495422442,0.914105662,inf,0,0.2,1,0.168,1,0.136,1,5,3
53,TRUE,0.175,0.75,1.625,0.9,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[2.25, 2.3906, 2.54, 2.6988]","[1.2, 1.275, 1.3547, 1.4394]","[6, 12, 20]",0,"[0.675, 0.7172, 0.762, 0.8096]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,3,0.09545037,0.184476555,0.621,1,0.2,1,0.2,1,0.136,1,5,3
53,TRUE,0.175,0.75,1.625,0.9,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[2.25, 2.3906, 2.54, 2.6988]","[1.2, 1.275, 1.3547, 1.4394]","[6, 12, 20]",0,"[0.675, 0.7172, 0.762, 0.8096]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,4,0.079092051,0.188220275,inf,0,0.2,1,0.168,1,0.136,1,5,3
53,TRUE,0.175,0.75,1.625,0.9,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[2.25, 2.3906, 2.54, 2.6988]","[1.2, 1.275, 1.3547, 1.4394]","[6, 12, 20]",0,"[0.675, 0.7172, 0.762, 0.8096]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,5,0.509571282,0.414201224,inf,0,0.2,1,0.168,1,0.136,1,5,3
53,TRUE,0.175,0.75,1.625,0.9,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[2.25, 2.3906, 2.54, 2.6988]","[1.2, 1.275, 1.3547, 1.4394]","[6, 12, 20]",0,"[0.675, 0.7172, 0.762, 0.8096]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,6,0.318085275,0.404700042,inf,0,0.232,1,0.2,1,0.136,1,5,3
53,TRUE,0.175,0.75,1.625,0.9,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[2.25, 2.3906, 2.54, 2.6988]","[1.2, 1.275, 1.3547, 1.4394]","[6, 12, 20]",0,"[0.675, 0.7172, 0.762, 0.8096]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,7,0.486703489,0.226077314,0.59,1,0.2,1,0.168,1,0.136,1,5,3
53,TRUE,0.175,0.75,1.625,0.9,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[2.25, 2.3906, 2.54, 2.6988]","[1.2, 1.275, 1.3547, 1.4394]","[6, 12, 20]",0,"[0.675, 0.7172, 0.762, 0.8096]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,8,0.333653528,0.318965319,0.232,1,0.232,1,0.2,1,0.168,1,5,3
53,TRUE,0.175,0.75,1.625,0.9,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[2.25, 2.3906, 2.54, 2.6988]","[1.2, 1.275, 1.3547, 1.4394]","[6, 12, 20]",0,"[0.675, 0.7172, 0.762, 0.8096]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,9,0.857863954,0.734272784,inf,0,0.2,1,0.168,1,0.136,1,5,3
54,TRUE,0.175,0.75,1.625,0.9,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[2.625, 2.7234, 2.8256, 2.9315]","[1.05, 1.0894, 1.1302, 1.1726]","[6, 12, 20]",0,"[0.4856, 0.5038, 0.5227, 0.5423]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,0,0.171691036,0.251497306,inf,0,0.2,1,0.168,1,0.136,1,6,3
54,TRUE,0.175,0.75,1.625,0.9,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[2.625, 2.7234, 2.8256, 2.9315]","[1.05, 1.0894, 1.1302, 1.1726]","[6, 12, 20]",0,"[0.4856, 0.5038, 0.5227, 0.5423]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,1,0.027444908,0.177137598,0.378,1,0.2,1,0.168,1,0.136,1,6,3
54,TRUE,0.175,0.75,1.625,0.9,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[2.625, 2.7234, 2.8256, 2.9315]","[1.05, 1.0894, 1.1302, 1.1726]","[6, 12, 20]",0,"[0.4856, 0.5038, 0.5227, 0.5423]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,2,0.014059047,0.178874212,0.67,1,0.2,1,0.168,1,0.136,1,6,3
54,TRUE,0.175,0.75,1.625,0.9,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[2.625, 2.7234, 2.8256, 2.9315]","[1.05, 1.0894, 1.1302, 1.1726]","[6, 12, 20]",0,"[0.4856, 0.5038, 0.5227, 0.5423]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,3,0.068494681,0.234344814,inf,0,0.501,1,0.296,1,0.136,1,6,3
54,TRUE,0.175,0.75,1.625,0.9,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[2.625, 2.7234, 2.8256, 2.9315]","[1.05, 1.0894, 1.1302, 1.1726]","[6, 12, 20]",0,"[0.4856, 0.5038, 0.5227, 0.5423]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,4,0.070396284,0.196526257,inf,0,0.2,1,0.168,1,0.136,1,6,3
54,TRUE,0.175,0.75,1.625,0.9,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[2.625, 2.7234, 2.8256, 2.9315]","[1.05, 1.0894, 1.1302, 1.1726]","[6, 12, 20]",0,"[0.4856, 0.5038, 0.5227, 0.5423]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,5,0.561295842,0.315906324,0.459,1,0.2,1,0.168,1,0.136,1,6,3
54,TRUE,0.175,0.75,1.625,0.9,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[2.625, 2.7234, 2.8256, 2.9315]","[1.05, 1.0894, 1.1302, 1.1726]","[6, 12, 20]",0,"[0.4856, 0.5038, 0.5227, 0.5423]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,6,0.962013481,0.240418991,0.624,1,0.2,1,0.168,1,0.136,1,6,3
54,TRUE,0.175,0.75,1.625,0.9,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[2.625, 2.7234, 2.8256, 2.9315]","[1.05, 1.0894, 1.1302, 1.1726]","[6, 12, 20]",0,"[0.4856, 0.5038, 0.5227, 0.5423]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,7,0.089516526,0.218251841,0.296,1,0.296,1,0.168,1,0.136,1,6,3
54,TRUE,0.175,0.75,1.625,0.9,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[2.625, 2.7234, 2.8256, 2.9315]","[1.05, 1.0894, 1.1302, 1.1726]","[6, 12, 20]",0,"[0.4856, 0.5038, 0.5227, 0.5423]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,8,0.011371674,0.194216056,0.719,1,0.232,1,0.232,1,0.2,1,6,3
54,TRUE,0.175,0.75,1.625,0.9,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[2.625, 2.7234, 2.8256, 2.9315]","[1.05, 1.0894, 1.1302, 1.1726]","[6, 12, 20]",0,"[0.4856, 0.5038, 0.5227, 0.5423]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,9,0.08768472,0.205792868,inf,0,0.2,1,0.168,1,0.136,1,6,3
55,TRUE,0.175,0.75,1.625,0.9,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[2.3062, 2.7098, 3.1841, 3.7413]","[1.025, 1.2044, 1.4151, 1.6628]","[6, 12, 20]",0,"[0.6022, 0.7076, 0.8314, 0.9769]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,0,0.05032839,0.182292795,0.232,1,0.232,1,0.232,1,0.2,1,7,3
55,TRUE,0.175,0.75,1.625,0.9,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[2.3062, 2.7098, 3.1841, 3.7413]","[1.025, 1.2044, 1.4151, 1.6628]","[6, 12, 20]",0,"[0.6022, 0.7076, 0.8314, 0.9769]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,1,0.030616357,0.15272411,0.232,1,0.232,1,0.2,1,0.136,1,7,3
55,TRUE,0.175,0.75,1.625,0.9,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[2.3062, 2.7098, 3.1841, 3.7413]","[1.025, 1.2044, 1.4151, 1.6628]","[6, 12, 20]",0,"[0.6022, 0.7076, 0.8314, 0.9769]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,2,0.347399585,0.267459628,inf,0,0.2,1,0.2,1,0.136,1,7,3
55,TRUE,0.175,0.75,1.625,0.9,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[2.3062, 2.7098, 3.1841, 3.7413]","[1.025, 1.2044, 1.4151, 1.6628]","[6, 12, 20]",0,"[0.6022, 0.7076, 0.8314, 0.9769]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,3,0.032868171,0.17505307,0.42,1,0.264,1,0.2,1,0.136,1,7,3
55,TRUE,0.175,0.75,1.625,0.9,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[2.3062, 2.7098, 3.1841, 3.7413]","[1.025, 1.2044, 1.4151, 1.6628]","[6, 12, 20]",0,"[0.6022, 0.7076, 0.8314, 0.9769]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,4,0.008956868,0.168174349,0.5,1,0.2,1,0.168,1,0.136,1,7,3
55,TRUE,0.175,0.75,1.625,0.9,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[2.3062, 2.7098, 3.1841, 3.7413]","[1.025, 1.2044, 1.4151, 1.6628]","[6, 12, 20]",0,"[0.6022, 0.7076, 0.8314, 0.9769]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,5,0.199585746,0.279899332,0.582,1,0.232,1,0.2,1,0.168,1,7,3
55,TRUE,0.175,0.75,1.625,0.9,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[2.3062, 2.7098, 3.1841, 3.7413]","[1.025, 1.2044, 1.4151, 1.6628]","[6, 12, 20]",0,"[0.6022, 0.7076, 0.8314, 0.9769]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,6,0.049120849,0.185435611,0.232,1,0.232,1,0.232,1,0.2,1,7,3
55,TRUE,0.175,0.75,1.625,0.9,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[2.3062, 2.7098, 3.1841, 3.7413]","[1.025, 1.2044, 1.4151, 1.6628]","[6, 12, 20]",0,"[0.6022, 0.7076, 0.8314, 0.9769]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,7,0.139295517,0.241626193,inf,0,0.2,1,0.2,1,0.136,1,7,3
55,TRUE,0.175,0.75,1.625,0.9,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[2.3062, 2.7098, 3.1841, 3.7413]","[1.025, 1.2044, 1.4151, 1.6628]","[6, 12, 20]",0,"[0.6022, 0.7076, 0.8314, 0.9769]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,8,0.181977931,0.218201019,0.724,1,0.2,1,0.2,1,0.136,1,7,3
55,TRUE,0.175,0.75,1.625,0.9,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[2.3062, 2.7098, 3.1841, 3.7413]","[1.025, 1.2044, 1.4151, 1.6628]","[6, 12, 20]",0,"[0.6022, 0.7076, 0.8314, 0.9769]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,9,0.138559602,0.278101552,inf,0,0.2,1,0.2,1,0.136,1,7,3
56,TRUE,0.175,0.75,1.625,0.9,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[2.0, 2.2, 2.42, 2.662]","[1.0, 1.1, 1.21, 1.331]","[6, 12, 20]",0,"[0.5, 0.55, 0.605, 0.6655]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,0,0.122303082,0.20573827,0.42,1,0.2,1,0.2,1,0.136,1,8,3
56,TRUE,0.175,0.75,1.625,0.9,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[2.0, 2.2, 2.42, 2.662]","[1.0, 1.1, 1.21, 1.331]","[6, 12, 20]",0,"[0.5, 0.55, 0.605, 0.6655]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,1,0.044119321,0.186752972,0.232,1,0.232,1,0.2,1,0.136,1,8,3
56,TRUE,0.175,0.75,1.625,0.9,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[2.0, 2.2, 2.42, 2.662]","[1.0, 1.1, 1.21, 1.331]","[6, 12, 20]",0,"[0.5, 0.55, 0.605, 0.6655]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,2,0.00243801,0.155914461,0.232,1,0.232,1,0.168,1,0.136,1,8,3
56,TRUE,0.175,0.75,1.625,0.9,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[2.0, 2.2, 2.42, 2.662]","[1.0, 1.1, 1.21, 1.331]","[6, 12, 20]",0,"[0.5, 0.55, 0.605, 0.6655]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,3,0.093686835,0.196556894,0.819,1,0.2,1,0.168,1,0.136,1,8,3
56,TRUE,0.175,0.75,1.625,0.9,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[2.0, 2.2, 2.42, 2.662]","[1.0, 1.1, 1.21, 1.331]","[6, 12, 20]",0,"[0.5, 0.55, 0.605, 0.6655]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,4,0.012228333,0.186553457,0.828,1,0.232,1,0.232,1,0.136,1,8,3
56,TRUE,0.175,0.75,1.625,0.9,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[2.0, 2.2, 2.42, 2.662]","[1.0, 1.1, 1.21, 1.331]","[6, 12, 20]",0,"[0.5, 0.55, 0.605, 0.6655]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,5,0.100756896,0.171828405,0.2,1,0.2,1,0.2,1,0.136,1,8,3
56,TRUE,0.175,0.75,1.625,0.9,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[2.0, 2.2, 2.42, 2.662]","[1.0, 1.1, 1.21, 1.331]","[6, 12, 20]",0,"[0.5, 0.55, 0.605, 0.6655]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,6,0.057150557,0.182807342,inf,0,0.264,1,0.168,1,0.136,1,8,3
56,TRUE,0.175,0.75,1.625,0.9,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[2.0, 2.2, 2.42, 2.662]","[1.0, 1.1, 1.21, 1.331]","[6, 12, 20]",0,"[0.5, 0.55, 0.605, 0.6655]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,7,0.053370998,0.205291576,0.2,1,0.2,1,0.2,1,0.136,1,8,3
56,TRUE,0.175,0.75,1.625,0.9,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[2.0, 2.2, 2.42, 2.662]","[1.0, 1.1, 1.21, 1.331]","[6, 12, 20]",0,"[0.5, 0.55, 0.605, 0.6655]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,8,0.504294621,0.258438718,0.501,1,0.2,1,0.2,1,0.136,1,8,3
56,TRUE,0.175,0.75,1.625,0.9,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[2.0, 2.2, 2.42, 2.662]","[1.0, 1.1, 1.21, 1.331]","[6, 12, 20]",0,"[0.5, 0.55, 0.605, 0.6655]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,9,0.066837919,0.185443917,0.42,1,0.264,1,0.168,1,0.136,1,8,3
57,TRUE,0.175,0.75,1.625,0.9,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[1.8141, 1.8141, 1.8141, 1.8141]","[1.075, 1.075, 1.075, 1.075]","[6, 12, 20]",0,"[0.5644, 0.5644, 0.5644, 0.5644]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,0,0.011025904,0.24831188,0.726,1,0.264,1,0.264,1,0.2,1,9,3
57,TRUE,0.175,0.75,1.625,0.9,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[1.8141, 1.8141, 1.8141, 1.8141]","[1.075, 1.075, 1.075, 1.075]","[6, 12, 20]",0,"[0.5644, 0.5644, 0.5644, 0.5644]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,1,0.030776591,0.174786309,0.419,1,0.2,1,0.2,1,0.168,1,9,3
57,TRUE,0.175,0.75,1.625,0.9,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[1.8141, 1.8141, 1.8141, 1.8141]","[1.075, 1.075, 1.075, 1.075]","[6, 12, 20]",0,"[0.5644, 0.5644, 0.5644, 0.5644]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,2,0.045670541,0.205158897,0.922,1,0.583,1,0.168,1,0.136,1,9,3
57,TRUE,0.175,0.75,1.625,0.9,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[1.8141, 1.8141, 1.8141, 1.8141]","[1.075, 1.075, 1.075, 1.075]","[6, 12, 20]",0,"[0.5644, 0.5644, 0.5644, 0.5644]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,3,0.050379437,0.265047322,0.338,1,0.338,1,0.2,1,0.168,1,9,3
57,TRUE,0.175,0.75,1.625,0.9,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[1.8141, 1.8141, 1.8141, 1.8141]","[1.075, 1.075, 1.075, 1.075]","[6, 12, 20]",0,"[0.5644, 0.5644, 0.5644, 0.5644]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,4,0.115005831,0.259962553,0.264,1,0.264,1,0.168,1,0.136,1,9,3
57,TRUE,0.175,0.75,1.625,0.9,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[1.8141, 1.8141, 1.8141, 1.8141]","[1.075, 1.075, 1.075, 1.075]","[6, 12, 20]",0,"[0.5644, 0.5644, 0.5644, 0.5644]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,5,0.085832724,0.283882482,inf,0,0.338,1,0.296,1,0.264,1,9,3
57,TRUE,0.175,0.75,1.625,0.9,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[1.8141, 1.8141, 1.8141, 1.8141]","[1.075, 1.075, 1.075, 1.075]","[6, 12, 20]",0,"[0.5644, 0.5644, 0.5644, 0.5644]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,6,0.174291548,0.28883627,0.2,1,0.2,1,0.2,1,0.168,1,9,3
57,TRUE,0.175,0.75,1.625,0.9,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[1.8141, 1.8141, 1.8141, 1.8141]","[1.075, 1.075, 1.075, 1.075]","[6, 12, 20]",0,"[0.5644, 0.5644, 0.5644, 0.5644]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,7,1.492909923,0.556449174,0.296,1,0.296,1,0.296,1,0.2,1,9,3
57,TRUE,0.175,0.75,1.625,0.9,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[1.8141, 1.8141, 1.8141, 1.8141]","[1.075, 1.075, 1.075, 1.075]","[6, 12, 20]",0,"[0.5644, 0.5644, 0.5644, 0.5644]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,8,0.058934077,0.285234269,inf,0,0.338,1,0.338,1,0.296,1,9,3
57,TRUE,0.175,0.75,1.625,0.9,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[1.8141, 1.8141, 1.8141, 1.8141]","[1.075, 1.075, 1.075, 1.075]","[6, 12, 20]",0,"[0.5644, 0.5644, 0.5644, 0.5644]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,9,0.058193323,0.199343157,0.586,1,0.2,1,0.2,1,0.136,1,9,3
58,TRUE,0.175,0.75,1.625,0.9,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[1.9094, 2.1958, 2.5251, 2.9039]","[1.175, 1.3512, 1.5539, 1.787]","[6, 12, 20]",0,"[0.5728, 0.6587, 0.7575, 0.8712]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,0,0.055584471,0.193999856,0.232,1,0.232,1,0.2,1,0.168,1,10,3
