DesignPt#,crn_across_solns,eta_1,eta_2,gamma_1,gamma_2,lambda_min,easy_solve,reuse_points,ps_sufficient_reduction,initial_solution,budget,order_cost,mat_to_prod,process_cost,num_material,salvage_price,poi_mean,sales_price,material_cost,purchase_yield,total_budget,num_product,recourse_cost,MacroRep#,Final Relative Optimality Gap,Area Under Progress Curve,0.05-Solve Time,0.05-Solved? (Y/N),0.1-Solve Time,0.1-Solved? (Y/N),0.2-Solve Time,0.2-Solved? (Y/N),0.5-Solve Time,0.5-Solved? (Y/N),problem_dp
8,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.5379, 0.5379, 0.5648, 0.5931]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.0625, 1.0625, 1.1156, 1.1714]","[0.9, 0.9, 0.9, 0.9]",600,3,"[1.8262, 1.8262, 1.9175, 2.0134]",4,0.1007406447898344,0.2793527870367029,0.545,1,0.2,1,0.2,1,0.168,1,8
8,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.5379, 0.5379, 0.5648, 0.5931]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.0625, 1.0625, 1.1156, 1.1714]","[0.9, 0.9, 0.9, 0.9]",600,3,"[1.8262, 1.8262, 1.9175, 2.0134]",5,-0.0209059515547329,0.1348013586250569,0.2,1,0.2,1,0.2,1,0.168,1,8
8,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.5379, 0.5379, 0.5648, 0.5931]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.0625, 1.0625, 1.1156, 1.1714]","[0.9, 0.9, 0.9, 0.9]",600,3,"[1.8262, 1.8262, 1.9175, 2.0134]",6,-0.0022375875320293,0.3254964167058008,0.2,1,0.2,1,0.2,1,0.168,1,8
8,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.5379, 0.5379, 0.5648, 0.5931]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.0625, 1.0625, 1.1156, 1.1714]","[0.9, 0.9, 0.9, 0.9]",600,3,"[1.8262, 1.8262, 1.9175, 2.0134]",7,-0.0067817974565749,0.1386783232230733,0.2,1,0.2,1,0.2,1,0.168,1,8
8,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.5379, 0.5379, 0.5648, 0.5931]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.0625, 1.0625, 1.1156, 1.1714]","[0.9, 0.9, 0.9, 0.9]",600,3,"[1.8262, 1.8262, 1.9175, 2.0134]",8,0.0266545891528369,0.1702234753125959,0.2,1,0.2,1,0.2,1,0.168,1,8
8,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.5379, 0.5379, 0.5648, 0.5931]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.0625, 1.0625, 1.1156, 1.1714]","[0.9, 0.9, 0.9, 0.9]",600,3,"[1.8262, 1.8262, 1.9175, 2.0134]",9,0.0226444353111887,0.2847023298277352,0.2,1,0.2,1,0.2,1,0.168,1,8
9,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.5913, 0.5913, 0.6689, 0.7567]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.1, 1.1, 1.2444, 1.4078]","[0.9, 0.9, 0.9, 0.9]",600,3,"[1.9594, 1.9594, 2.2166, 2.5077]",0,0.0206148826961698,0.299794437321271,0.587,1,0.383,1,0.296,1,0.104,1,9
9,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.5913, 0.5913, 0.6689, 0.7567]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.1, 1.1, 1.2444, 1.4078]","[0.9, 0.9, 0.9, 0.9]",600,3,"[1.9594, 1.9594, 2.2166, 2.5077]",1,-0.0451169933938892,0.0857237029534367,0.172,1,0.104,1,0.104,1,0.104,1,9
9,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.5913, 0.5913, 0.6689, 0.7567]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.1, 1.1, 1.2444, 1.4078]","[0.9, 0.9, 0.9, 0.9]",600,3,"[1.9594, 1.9594, 2.2166, 2.5077]",2,-0.0,0.3519065773696644,0.204,1,0.204,1,0.136,1,0.104,1,9
9,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.5913, 0.5913, 0.6689, 0.7567]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.1, 1.1, 1.2444, 1.4078]","[0.9, 0.9, 0.9, 0.9]",600,3,"[1.9594, 1.9594, 2.2166, 2.5077]",3,-0.0340422803275113,0.0979072305739924,0.204,1,0.204,1,0.136,1,0.136,1,9
9,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.5913, 0.5913, 0.6689, 0.7567]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.1, 1.1, 1.2444, 1.4078]","[0.9, 0.9, 0.9, 0.9]",600,3,"[1.9594, 1.9594, 2.2166, 2.5077]",4,-0.0253587912190719,0.0987455047226898,0.204,1,0.204,1,0.136,1,0.104,1,9
9,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.5913, 0.5913, 0.6689, 0.7567]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.1, 1.1, 1.2444, 1.4078]","[0.9, 0.9, 0.9, 0.9]",600,3,"[1.9594, 1.9594, 2.2166, 2.5077]",5,-0.0354427362303554,0.0891663306821998,0.296,1,0.2,1,0.136,1,0.104,1,9
9,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.5913, 0.5913, 0.6689, 0.7567]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.1, 1.1, 1.2444, 1.4078]","[0.9, 0.9, 0.9, 0.9]",600,3,"[1.9594, 1.9594, 2.2166, 2.5077]",6,-0.01827420381383,0.214079755018375,0.378,1,0.338,1,0.232,1,0.104,1,9
9,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.5913, 0.5913, 0.6689, 0.7567]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.1, 1.1, 1.2444, 1.4078]","[0.9, 0.9, 0.9, 0.9]",600,3,"[1.9594, 1.9594, 2.2166, 2.5077]",7,0.0573943118601234,0.2440526647859331,0.296,1,0.296,1,0.136,1,0.104,1,9
9,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.5913, 0.5913, 0.6689, 0.7567]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.1, 1.1, 1.2444, 1.4078]","[0.9, 0.9, 0.9, 0.9]",600,3,"[1.9594, 1.9594, 2.2166, 2.5077]",8,-0.0335934610047008,0.1234589790046098,0.232,1,0.232,1,0.232,1,0.136,1,9
9,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.5913, 0.5913, 0.6689, 0.7567]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.1, 1.1, 1.2444, 1.4078]","[0.9, 0.9, 0.9, 0.9]",600,3,"[1.9594, 1.9594, 2.2166, 2.5077]",9,-0.0163253164704671,0.1780253257604606,0.204,1,0.136,1,0.136,1,0.104,1,9
10,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.6458, 0.6458, 0.674, 0.7036]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.0875, 1.0875, 1.1351, 1.1849]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.4469, 2.4469, 2.554, 2.6659]",0,-0.0059632179235487,0.1757367058420506,0.423,1,0.338,1,0.2,1,0.136,1,10
10,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.6458, 0.6458, 0.674, 0.7036]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.0875, 1.0875, 1.1351, 1.1849]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.4469, 2.4469, 2.554, 2.6659]",1,-0.0314291438718578,0.1127330526040574,0.2,1,0.2,1,0.2,1,0.136,1,10
10,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.6458, 0.6458, 0.674, 0.7036]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.0875, 1.0875, 1.1351, 1.1849]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.4469, 2.4469, 2.554, 2.6659]",2,0.0207653942875909,0.4084281807233035,0.268,1,0.268,1,0.2,1,0.168,1,10
10,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.6458, 0.6458, 0.674, 0.7036]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.0875, 1.0875, 1.1351, 1.1849]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.4469, 2.4469, 2.554, 2.6659]",3,-0.0308148039338932,0.1219561942498167,0.268,1,0.2,1,0.168,1,0.136,1,10
10,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.6458, 0.6458, 0.674, 0.7036]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.0875, 1.0875, 1.1351, 1.1849]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.4469, 2.4469, 2.554, 2.6659]",4,0.1398049906213334,0.6814477935316139,inf,0,inf,0,0.104,1,0.104,1,10
10,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.6458, 0.6458, 0.674, 0.7036]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.0875, 1.0875, 1.1351, 1.1849]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.4469, 2.4469, 2.554, 2.6659]",5,-0.0276686735059689,0.3665687508523047,0.236,1,0.236,1,0.236,1,0.136,1,10
10,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.6458, 0.6458, 0.674, 0.7036]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.0875, 1.0875, 1.1351, 1.1849]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.4469, 2.4469, 2.554, 2.6659]",6,-0.0162747104253274,0.153427576526702,0.2,1,0.2,1,0.2,1,0.2,1,10
10,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.6458, 0.6458, 0.674, 0.7036]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.0875, 1.0875, 1.1351, 1.1849]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.4469, 2.4469, 2.554, 2.6659]",7,0.0201548780969403,0.1790263862839896,0.268,1,0.268,1,0.268,1,0.172,1,10
10,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.6458, 0.6458, 0.674, 0.7036]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.0875, 1.0875, 1.1351, 1.1849]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.4469, 2.4469, 2.554, 2.6659]",8,-0.0169374853125984,0.1521862052031548,0.338,1,0.338,1,0.2,1,0.168,1,10
10,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.6458, 0.6458, 0.674, 0.7036]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.0875, 1.0875, 1.1351, 1.1849]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.4469, 2.4469, 2.554, 2.6659]",9,-0.0135715675546638,0.1267008959542769,0.469,1,0.136,1,0.136,1,0.136,1,10
11,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.6536, 0.6536, 0.7476, 0.8551]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.1125, 1.1125, 1.2725, 1.4555]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.3988, 2.3988, 2.7438, 3.1383]",0,0.0618900977018829,0.5037386073792361,0.581,1,0.581,1,0.581,1,0.5,1,11
11,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.6536, 0.6536, 0.7476, 0.8551]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.1125, 1.1125, 1.2725, 1.4555]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.3988, 2.3988, 2.7438, 3.1383]",1,-0.0303675749695268,0.1567383102715387,0.296,1,0.296,1,0.296,1,0.168,1,11
11,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.6536, 0.6536, 0.7476, 0.8551]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.1125, 1.1125, 1.2725, 1.4555]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.3988, 2.3988, 2.7438, 3.1383]",2,-0.0434430988776597,0.1176711908787963,0.418,1,0.296,1,0.104,1,0.104,1,11
11,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.6536, 0.6536, 0.7476, 0.8551]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.1125, 1.1125, 1.2725, 1.4555]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.3988, 2.3988, 2.7438, 3.1383]",3,0.1205304086621763,0.3219557160066736,0.725,1,0.2,1,0.2,1,0.2,1,11
11,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.6536, 0.6536, 0.7476, 0.8551]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.1125, 1.1125, 1.2725, 1.4555]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.3988, 2.3988, 2.7438, 3.1383]",4,0.014706922917183,0.319785864969923,0.675,1,0.545,1,0.545,1,0.338,1,11
11,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.6536, 0.6536, 0.7476, 0.8551]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.1125, 1.1125, 1.2725, 1.4555]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.3988, 2.3988, 2.7438, 3.1383]",5,1.0512153646646736,0.7777891486717273,0.383,1,0.3,1,0.3,1,0.104,1,11
11,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.6536, 0.6536, 0.7476, 0.8551]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.1125, 1.1125, 1.2725, 1.4555]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.3988, 2.3988, 2.7438, 3.1383]",6,-0.0142298735428987,0.1510555906835822,0.296,1,0.2,1,0.2,1,0.2,1,11
11,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.6536, 0.6536, 0.7476, 0.8551]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.1125, 1.1125, 1.2725, 1.4555]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.3988, 2.3988, 2.7438, 3.1383]",7,0.0979127347690067,0.2222020522598903,0.549,1,0.296,1,0.296,1,0.104,1,11
11,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.6536, 0.6536, 0.7476, 0.8551]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.1125, 1.1125, 1.2725, 1.4555]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.3988, 2.3988, 2.7438, 3.1383]",8,-0.0206152994245802,0.1285031932912508,0.2,1,0.2,1,0.2,1,0.136,1,11
11,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.6536, 0.6536, 0.7476, 0.8551]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.1125, 1.1125, 1.2725, 1.4555]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.3988, 2.3988, 2.7438, 3.1383]",9,-0.0125458532997267,0.1414553392126311,0.2,1,0.2,1,0.2,1,0.2,1,11
12,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.5317, 0.5317, 0.5484, 0.5655]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.0375, 1.0375, 1.07, 1.1035]","[0.9, 0.9, 0.9, 0.9]",600,3,"[1.7508, 1.7508, 1.8056, 1.8621]",0,-0.007555003640254,0.1852052078970971,0.342,1,0.2,1,0.2,1,0.168,1,12
12,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.5317, 0.5317, 0.5484, 0.5655]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.0375, 1.0375, 1.07, 1.1035]","[0.9, 0.9, 0.9, 0.9]",600,3,"[1.7508, 1.7508, 1.8056, 1.8621]",1,-0.0347366190220851,0.1187843332426056,0.268,1,0.268,1,0.2,1,0.168,1,12
12,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.5317, 0.5317, 0.5484, 0.5655]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.0375, 1.0375, 1.07, 1.1035]","[0.9, 0.9, 0.9, 0.9]",600,3,"[1.7508, 1.7508, 1.8056, 1.8621]",2,-0.0,0.2670758107624529,0.461,1,0.2,1,0.2,1,0.168,1,12
12,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.5317, 0.5317, 0.5484, 0.5655]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.0375, 1.0375, 1.07, 1.1035]","[0.9, 0.9, 0.9, 0.9]",600,3,"[1.7508, 1.7508, 1.8056, 1.8621]",3,-0.0016922764703795,0.1423361194833642,0.387,1,0.387,1,0.268,1,0.136,1,12
12,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.5317, 0.5317, 0.5484, 0.5655]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.0375, 1.0375, 1.07, 1.1035]","[0.9, 0.9, 0.9, 0.9]",600,3,"[1.7508, 1.7508, 1.8056, 1.8621]",4,-0.0046430901022447,0.1670928706728354,0.42,1,0.338,1,0.2,1,0.168,1,12
12,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.5317, 0.5317, 0.5484, 0.5655]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.0375, 1.0375, 1.07, 1.1035]","[0.9, 0.9, 0.9, 0.9]",600,3,"[1.7508, 1.7508, 1.8056, 1.8621]",5,-0.0222490527142593,0.2271672028977698,0.2,1,0.2,1,0.2,1,0.168,1,12
12,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.5317, 0.5317, 0.5484, 0.5655]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.0375, 1.0375, 1.07, 1.1035]","[0.9, 0.9, 0.9, 0.9]",600,3,"[1.7508, 1.7508, 1.8056, 1.8621]",6,0.1169779531030884,0.3233184526666948,0.2,1,0.2,1,0.2,1,0.168,1,12
12,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.5317, 0.5317, 0.5484, 0.5655]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.0375, 1.0375, 1.07, 1.1035]","[0.9, 0.9, 0.9, 0.9]",600,3,"[1.7508, 1.7508, 1.8056, 1.8621]",7,-0.0336238980974817,0.1289871328235682,0.264,1,0.264,1,0.2,1,0.168,1,12
12,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.5317, 0.5317, 0.5484, 0.5655]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.0375, 1.0375, 1.07, 1.1035]","[0.9, 0.9, 0.9, 0.9]",600,3,"[1.7508, 1.7508, 1.8056, 1.8621]",8,-0.0250600599987056,0.3858334357284203,0.695,1,0.2,1,0.2,1,0.2,1,12
12,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.5317, 0.5317, 0.5484, 0.5655]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.0375, 1.0375, 1.07, 1.1035]","[0.9, 0.9, 0.9, 0.9]",600,3,"[1.7508, 1.7508, 1.8056, 1.8621]",9,-0.015145568920819,0.1550421560428116,0.42,1,0.296,1,0.296,1,0.136,1,12
13,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.6541, 0.6541, 0.7318, 0.8187]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.1375, 1.1375, 1.2726, 1.4238]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.1328, 2.1328, 2.3862, 2.6697]",0,0.0372152347394452,0.301024273232297,0.868,1,0.423,1,0.423,1,0.268,1,13
13,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.6541, 0.6541, 0.7318, 0.8187]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.1375, 1.1375, 1.2726, 1.4238]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.1328, 2.1328, 2.3862, 2.6697]",1,-0.0184304448471181,0.1126339953241695,0.268,1,0.168,1,0.168,1,0.136,1,13
