DesignPt#,crn_across_solns,eta_1,eta_2,gamma_1,gamma_2,lambda_min,easy_solve,reuse_points,ps_sufficient_reduction,initial_solution,budget,poi_mean,material_cost,purchase_yield,process_cost,mat_to_prod,sales_price,salvage_price,num_material,order_cost,total_budget,num_product,recourse_cost,MacroRep#,Final Relative Optimality Gap,Area Under Progress Curve,0.05-Solve Time,0.05-Solved? (Y/N),0.1-Solve Time,0.1-Solved? (Y/N),0.2-Solve Time,0.2-Solved? (Y/N),0.5-Solve Time,0.5-Solved? (Y/N),problem_dp,solver_dp
5,True,0.125,0.6,2.75,0.725,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[20, 25, 15]","[0.85, 0.9244, 1.0053, 1.0932]","[1, 1, 1, 1]","[0.1, 0.1, 0.1]","[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 20]","[0.3825, 0.416, 0.4524, 0.4919]",4,0,600,3,"[1.3281, 1.4443, 1.5707, 1.7082]",0,1.5055531725536708,0.8630913614393023,inf,0,0.232,1,0.232,1,0.104,1,2,1
5,True,0.125,0.6,2.75,0.725,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[20, 25, 15]","[0.85, 0.9244, 1.0053, 1.0932]","[1, 1, 1, 1]","[0.1, 0.1, 0.1]","[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 20]","[0.3825, 0.416, 0.4524, 0.4919]",4,0,600,3,"[1.3281, 1.4443, 1.5707, 1.7082]",1,7.45488287317934e-05,0.1393373289416826,0.342,1,0.342,1,0.2,1,0.104,1,2,1
5,True,0.125,0.6,2.75,0.725,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[20, 25, 15]","[0.85, 0.9244, 1.0053, 1.0932]","[1, 1, 1, 1]","[0.1, 0.1, 0.1]","[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 20]","[0.3825, 0.416, 0.4524, 0.4919]",4,0,600,3,"[1.3281, 1.4443, 1.5707, 1.7082]",2,0.6953956311447932,0.2027463265622565,0.383,1,0.232,1,0.232,1,0.104,1,2,1
5,True,0.125,0.6,2.75,0.725,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[20, 25, 15]","[0.85, 0.9244, 1.0053, 1.0932]","[1, 1, 1, 1]","[0.1, 0.1, 0.1]","[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 20]","[0.3825, 0.416, 0.4524, 0.4919]",4,0,600,3,"[1.3281, 1.4443, 1.5707, 1.7082]",3,0.0353687433123159,0.1818105576756182,0.626,1,0.268,1,0.268,1,0.104,1,2,1
5,True,0.125,0.6,2.75,0.725,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[20, 25, 15]","[0.85, 0.9244, 1.0053, 1.0932]","[1, 1, 1, 1]","[0.1, 0.1, 0.1]","[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 20]","[0.3825, 0.416, 0.4524, 0.4919]",4,0,600,3,"[1.3281, 1.4443, 1.5707, 1.7082]",4,0.011969833077325,0.1678797252101611,0.46,1,0.232,1,0.232,1,0.104,1,2,1
5,True,0.125,0.6,2.75,0.725,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[20, 25, 15]","[0.85, 0.9244, 1.0053, 1.0932]","[1, 1, 1, 1]","[0.1, 0.1, 0.1]","[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 20]","[0.3825, 0.416, 0.4524, 0.4919]",4,0,600,3,"[1.3281, 1.4443, 1.5707, 1.7082]",5,0.0321143875042136,0.1251109052312781,0.2,1,0.2,1,0.2,1,0.104,1,2,1
5,True,0.125,0.6,2.75,0.725,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[20, 25, 15]","[0.85, 0.9244, 1.0053, 1.0932]","[1, 1, 1, 1]","[0.1, 0.1, 0.1]","[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 20]","[0.3825, 0.416, 0.4524, 0.4919]",4,0,600,3,"[1.3281, 1.4443, 1.5707, 1.7082]",6,1.1352726779276066,0.664522124064322,inf,0,0.2,1,0.2,1,0.104,1,2,1
5,True,0.125,0.6,2.75,0.725,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[20, 25, 15]","[0.85, 0.9244, 1.0053, 1.0932]","[1, 1, 1, 1]","[0.1, 0.1, 0.1]","[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 20]","[0.3825, 0.416, 0.4524, 0.4919]",4,0,600,3,"[1.3281, 1.4443, 1.5707, 1.7082]",7,0.0258254204218448,0.1787318026403186,0.338,1,0.338,1,0.338,1,0.104,1,2,1
5,True,0.125,0.6,2.75,0.725,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[20, 25, 15]","[0.85, 0.9244, 1.0053, 1.0932]","[1, 1, 1, 1]","[0.1, 0.1, 0.1]","[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 20]","[0.3825, 0.416, 0.4524, 0.4919]",4,0,600,3,"[1.3281, 1.4443, 1.5707, 1.7082]",8,0.2525013576757316,0.2333642524378054,0.721,1,0.379,1,0.2,1,0.104,1,2,1
5,True,0.125,0.6,2.75,0.725,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[20, 25, 15]","[0.85, 0.9244, 1.0053, 1.0932]","[1, 1, 1, 1]","[0.1, 0.1, 0.1]","[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 20]","[0.3825, 0.416, 0.4524, 0.4919]",4,0,600,3,"[1.3281, 1.4443, 1.5707, 1.7082]",9,0.0220008772148515,0.1947331458395584,0.465,1,0.465,1,0.465,1,0.104,1,2,1
6,True,0.15,0.675,1.125,0.6,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[20, 25, 15]","[0.925, 1.11, 1.332, 1.5984]","[1, 1, 1, 1]","[0.1, 0.1, 0.1]","[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 20]","[0.4394, 0.5272, 0.6327, 0.7592]",4,0,600,3,"[2.1391, 2.5669, 3.0803, 3.6963]",0,0.00475838866669,0.2194348152919366,0.464,1,0.379,1,0.338,1,0.2,1,0,2
6,True,0.15,0.675,1.125,0.6,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[20, 25, 15]","[0.925, 1.11, 1.332, 1.5984]","[1, 1, 1, 1]","[0.1, 0.1, 0.1]","[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 20]","[0.4394, 0.5272, 0.6327, 0.7592]",4,0,600,3,"[2.1391, 2.5669, 3.0803, 3.6963]",1,0.000697044017208,0.2189577379675354,0.418,1,0.378,1,0.338,1,0.232,1,0,2
6,True,0.15,0.675,1.125,0.6,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[20, 25, 15]","[0.925, 1.11, 1.332, 1.5984]","[1, 1, 1, 1]","[0.1, 0.1, 0.1]","[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 20]","[0.4394, 0.5272, 0.6327, 0.7592]",4,0,600,3,"[2.1391, 2.5669, 3.0803, 3.6963]",2,0.0026795893671305,0.219448618576884,0.378,1,0.378,1,0.338,1,0.232,1,0,2
6,True,0.15,0.675,1.125,0.6,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[20, 25, 15]","[0.925, 1.11, 1.332, 1.5984]","[1, 1, 1, 1]","[0.1, 0.1, 0.1]","[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 20]","[0.4394, 0.5272, 0.6327, 0.7592]",4,0,600,3,"[2.1391, 2.5669, 3.0803, 3.6963]",3,0.024308501502387,0.2278306909328214,0.418,1,0.378,1,0.338,1,0.232,1,0,2
6,True,0.15,0.675,1.125,0.6,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[20, 25, 15]","[0.925, 1.11, 1.332, 1.5984]","[1, 1, 1, 1]","[0.1, 0.1, 0.1]","[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 20]","[0.4394, 0.5272, 0.6327, 0.7592]",4,0,600,3,"[2.1391, 2.5669, 3.0803, 3.6963]",4,0.0115625027295001,0.2231253457596219,0.379,1,0.379,1,0.338,1,0.232,1,0,2
6,True,0.15,0.675,1.125,0.6,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[20, 25, 15]","[0.925, 1.11, 1.332, 1.5984]","[1, 1, 1, 1]","[0.1, 0.1, 0.1]","[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 20]","[0.4394, 0.5272, 0.6327, 0.7592]",4,0,600,3,"[2.1391, 2.5669, 3.0803, 3.6963]",5,0.0059469820772955,0.2142425681551993,0.419,1,0.379,1,0.338,1,0.2,1,0,2
6,True,0.15,0.675,1.125,0.6,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[20, 25, 15]","[0.925, 1.11, 1.332, 1.5984]","[1, 1, 1, 1]","[0.1, 0.1, 0.1]","[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 20]","[0.4394, 0.5272, 0.6327, 0.7592]",4,0,600,3,"[2.1391, 2.5669, 3.0803, 3.6963]",6,0.0079326367769501,0.2309101103251534,0.418,1,0.378,1,0.338,1,0.232,1,0,2
6,True,0.15,0.675,1.125,0.6,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[20, 25, 15]","[0.925, 1.11, 1.332, 1.5984]","[1, 1, 1, 1]","[0.1, 0.1, 0.1]","[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 20]","[0.4394, 0.5272, 0.6327, 0.7592]",4,0,600,3,"[2.1391, 2.5669, 3.0803, 3.6963]",7,0.0243785846502152,0.2251076896057776,0.378,1,0.378,1,0.338,1,0.2,1,0,2
6,True,0.15,0.675,1.125,0.6,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[20, 25, 15]","[0.925, 1.11, 1.332, 1.5984]","[1, 1, 1, 1]","[0.1, 0.1, 0.1]","[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 20]","[0.4394, 0.5272, 0.6327, 0.7592]",4,0,600,3,"[2.1391, 2.5669, 3.0803, 3.6963]",8,0.0084484665773033,0.2239719046684464,0.379,1,0.379,1,0.338,1,0.232,1,0,2
6,True,0.15,0.675,1.125,0.6,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[20, 25, 15]","[0.925, 1.11, 1.332, 1.5984]","[1, 1, 1, 1]","[0.1, 0.1, 0.1]","[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 20]","[0.4394, 0.5272, 0.6327, 0.7592]",4,0,600,3,"[2.1391, 2.5669, 3.0803, 3.6963]",9,0.016833986715957,0.230831766362524,0.419,1,0.379,1,0.338,1,0.232,1,0,2
7,True,0.15,0.675,1.125,0.6,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[20, 25, 15]","[0.825, 0.8662, 0.9096, 0.955]","[1, 1, 1, 1]","[0.1, 0.1, 0.1]","[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 20]","[0.4228, 0.444, 0.4662, 0.4895]",4,0,600,3,"[1.9594, 2.0573, 2.1602, 2.2682]",0,0.002406432386907,0.2210140205581691,0.418,1,0.378,1,0.338,1,0.2,1,1,2
7,True,0.15,0.675,1.125,0.6,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[20, 25, 15]","[0.825, 0.8662, 0.9096, 0.955]","[1, 1, 1, 1]","[0.1, 0.1, 0.1]","[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 20]","[0.4228, 0.444, 0.4662, 0.4895]",4,0,600,3,"[1.9594, 2.0573, 2.1602, 2.2682]",1,0.0017646943491015,0.2209556403037849,0.418,1,0.378,1,0.338,1,0.232,1,1,2
7,True,0.15,0.675,1.125,0.6,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[20, 25, 15]","[0.825, 0.8662, 0.9096, 0.955]","[1, 1, 1, 1]","[0.1, 0.1, 0.1]","[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 20]","[0.4228, 0.444, 0.4662, 0.4895]",4,0,600,3,"[1.9594, 2.0573, 2.1602, 2.2682]",2,0.0054879704337303,0.2180671917090075,0.379,1,0.379,1,0.338,1,0.2,1,1,2
7,True,0.15,0.675,1.125,0.6,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[20, 25, 15]","[0.825, 0.8662, 0.9096, 0.955]","[1, 1, 1, 1]","[0.1, 0.1, 0.1]","[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 20]","[0.4228, 0.444, 0.4662, 0.4895]",4,0,600,3,"[1.9594, 2.0573, 2.1602, 2.2682]",3,0.029359343612137,0.2338401608916418,0.418,1,0.378,1,0.338,1,0.2,1,1,2
7,True,0.15,0.675,1.125,0.6,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[20, 25, 15]","[0.825, 0.8662, 0.9096, 0.955]","[1, 1, 1, 1]","[0.1, 0.1, 0.1]","[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 20]","[0.4228, 0.444, 0.4662, 0.4895]",4,0,600,3,"[1.9594, 2.0573, 2.1602, 2.2682]",4,0.0090577843365839,0.2391816899360495,0.499,1,0.459,1,0.379,1,0.2,1,1,2
7,True,0.15,0.675,1.125,0.6,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[20, 25, 15]","[0.825, 0.8662, 0.9096, 0.955]","[1, 1, 1, 1]","[0.1, 0.1, 0.1]","[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 20]","[0.4228, 0.444, 0.4662, 0.4895]",4,0,600,3,"[1.9594, 2.0573, 2.1602, 2.2682]",5,0.0170415001569967,0.2220137124032467,0.379,1,0.379,1,0.338,1,0.2,1,1,2
7,True,0.15,0.675,1.125,0.6,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[20, 25, 15]","[0.825, 0.8662, 0.9096, 0.955]","[1, 1, 1, 1]","[0.1, 0.1, 0.1]","[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 20]","[0.4228, 0.444, 0.4662, 0.4895]",4,0,600,3,"[1.9594, 2.0573, 2.1602, 2.2682]",6,0.005655686577104,0.2311301898162354,0.459,1,0.419,1,0.379,1,0.2,1,1,2
7,True,0.15,0.675,1.125,0.6,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[20, 25, 15]","[0.825, 0.8662, 0.9096, 0.955]","[1, 1, 1, 1]","[0.1, 0.1, 0.1]","[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 20]","[0.4228, 0.444, 0.4662, 0.4895]",4,0,600,3,"[1.9594, 2.0573, 2.1602, 2.2682]",7,0.0161014693776915,0.2291466883779655,0.378,1,0.378,1,0.338,1,0.2,1,1,2
7,True,0.15,0.675,1.125,0.6,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[20, 25, 15]","[0.825, 0.8662, 0.9096, 0.955]","[1, 1, 1, 1]","[0.1, 0.1, 0.1]","[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 20]","[0.4228, 0.444, 0.4662, 0.4895]",4,0,600,3,"[1.9594, 2.0573, 2.1602, 2.2682]",8,0.0119747183335193,0.2221267390416245,0.379,1,0.379,1,0.338,1,0.232,1,1,2
7,True,0.15,0.675,1.125,0.6,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[20, 25, 15]","[0.825, 0.8662, 0.9096, 0.955]","[1, 1, 1, 1]","[0.1, 0.1, 0.1]","[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 20]","[0.4228, 0.444, 0.4662, 0.4895]",4,0,600,3,"[1.9594, 2.0573, 2.1602, 2.2682]",9,0.0137106465310699,0.2325975630741824,0.464,1,0.379,1,0.338,1,0.232,1,1,2
8,True,0.15,0.675,1.125,0.6,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[20, 25, 15]","[0.85, 0.9244, 1.0053, 1.0932]","[1, 1, 1, 1]","[0.1, 0.1, 0.1]","[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 20]","[0.3825, 0.416, 0.4524, 0.4919]",4,0,600,3,"[1.3281, 1.4443, 1.5707, 1.7082]",0,0.0032571477760854,0.253255264696437,0.579,1,0.499,1,0.419,1,0.2,1,2,2
8,True,0.15,0.675,1.125,0.6,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[20, 25, 15]","[0.85, 0.9244, 1.0053, 1.0932]","[1, 1, 1, 1]","[0.1, 0.1, 0.1]","[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 20]","[0.3825, 0.416, 0.4524, 0.4919]",4,0,600,3,"[1.3281, 1.4443, 1.5707, 1.7082]",1,0.0019227055487417,0.2118107506265413,0.378,1,0.378,1,0.338,1,0.2,1,2,2
8,True,0.15,0.675,1.125,0.6,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[20, 25, 15]","[0.85, 0.9244, 1.0053, 1.0932]","[1, 1, 1, 1]","[0.1, 0.1, 0.1]","[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 20]","[0.3825, 0.416, 0.4524, 0.4919]",4,0,600,3,"[1.3281, 1.4443, 1.5707, 1.7082]",2,0.0039801113872327,0.2097638927121867,0.378,1,0.338,1,0.296,1,0.2,1,2,2
8,True,0.15,0.675,1.125,0.6,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[20, 25, 15]","[0.85, 0.9244, 1.0053, 1.0932]","[1, 1, 1, 1]","[0.1, 0.1, 0.1]","[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 20]","[0.3825, 0.416, 0.4524, 0.4919]",4,0,600,3,"[1.3281, 1.4443, 1.5707, 1.7082]",3,0.0248806631698991,0.2263909764267993,0.418,1,0.378,1,0.338,1,0.2,1,2,2
8,True,0.15,0.675,1.125,0.6,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[20, 25, 15]","[0.85, 0.9244, 1.0053, 1.0932]","[1, 1, 1, 1]","[0.1, 0.1, 0.1]","[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 20]","[0.3825, 0.416, 0.4524, 0.4919]",4,0,600,3,"[1.3281, 1.4443, 1.5707, 1.7082]",4,0.0357185344189444,0.2321444208540631,0.378,1,0.338,1,0.296,1,0.2,1,2,2
8,True,0.15,0.675,1.125,0.6,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[20, 25, 15]","[0.85, 0.9244, 1.0053, 1.0932]","[1, 1, 1, 1]","[0.1, 0.1, 0.1]","[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 20]","[0.3825, 0.416, 0.4524, 0.4919]",4,0,600,3,"[1.3281, 1.4443, 1.5707, 1.7082]",5,0.0275142904399287,0.2314755095486692,0.503,1,0.338,1,0.296,1,0.2,1,2,2
8,True,0.15,0.675,1.125,0.6,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[20, 25, 15]","[0.85, 0.9244, 1.0053, 1.0932]","[1, 1, 1, 1]","[0.1, 0.1, 0.1]","[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 20]","[0.3825, 0.416, 0.4524, 0.4919]",4,0,600,3,"[1.3281, 1.4443, 1.5707, 1.7082]",6,0.0102099648512309,0.2122067306983385,0.379,1,0.338,1,0.296,1,0.2,1,2,2
8,True,0.15,0.675,1.125,0.6,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[20, 25, 15]","[0.85, 0.9244, 1.0053, 1.0932]","[1, 1, 1, 1]","[0.1, 0.1, 0.1]","[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 20]","[0.3825, 0.416, 0.4524, 0.4919]",4,0,600,3,"[1.3281, 1.4443, 1.5707, 1.7082]",7,0.0373706765194993,0.2278677030348576,0.378,1,0.338,1,0.296,1,0.2,1,2,2
8,True,0.15,0.675,1.125,0.6,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[20, 25, 15]","[0.85, 0.9244, 1.0053, 1.0932]","[1, 1, 1, 1]","[0.1, 0.1, 0.1]","[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 20]","[0.3825, 0.416, 0.4524, 0.4919]",4,0,600,3,"[1.3281, 1.4443, 1.5707, 1.7082]",8,0.0047531114886188,0.2166174335280968,0.459,1,0.338,1,0.296,1,0.2,1,2,2
8,True,0.15,0.675,1.125,0.6,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[20, 25, 15]","[0.85, 0.9244, 1.0053, 1.0932]","[1, 1, 1, 1]","[0.1, 0.1, 0.1]","[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 20]","[0.3825, 0.416, 0.4524, 0.4919]",4,0,600,3,"[1.3281, 1.4443, 1.5707, 1.7082]",9,0.0153061384190238,0.227295376489982,0.418,1,0.378,1,0.338,1,0.2,1,2,2
