DesignPt#,crn_across_solns,eta_1,eta_2,gamma_1,gamma_2,lambda_min,easy_solve,reuse_points,ps_sufficient_reduction,initial_solution,budget,num_product,mat_to_prod,order_cost,sales_price,material_cost,salvage_price,total_budget,purchase_yield,poi_mean,recourse_cost,num_material,process_cost,MacroRep#,Final Relative Optimality Gap,Area Under Progress Curve,0.05-Solve Time,0.05-Solved? (Y/N),0.1-Solve Time,0.1-Solved? (Y/N),0.2-Solve Time,0.2-Solved? (Y/N),0.5-Solve Time,0.5-Solved? (Y/N),Initial Solution,Initial Objective Function Value,Optimal Solution,Optimal Objective Function Value,problem_dp,solver_dp
7,TRUE,0.225,0.9,2.625,0.65,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 20]","[1.075, 1.075, 1.075, 1.075]","[0.5644, 0.5644, 0.5644, 0.5644]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.8141, 1.8141, 1.8141, 1.8141]",4,"[0.1, 0.1, 0.1]",2,0.012006702,0.098427563,0.148,1,0.148,1,0.084,1,0.084,1,"(20, 20, 20, 20)",416.8808889,"(49.6422, 77.7913, 114.259, 42.1706)",529.1050463,9c,0a
7,TRUE,0.225,0.9,2.625,0.65,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 20]","[1.075, 1.075, 1.075, 1.075]","[0.5644, 0.5644, 0.5644, 0.5644]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.8141, 1.8141, 1.8141, 1.8141]",4,"[0.1, 0.1, 0.1]",3,0.002280789,0.089545819,0.2598,1,0.148,1,0.084,1,0.084,1,"(20, 20, 20, 20)",386.0955333,"(47.8737, 75.1848, 115.6499, 45.9963)",530.2758845,9c,0a
7,TRUE,0.225,0.9,2.625,0.65,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 20]","[1.075, 1.075, 1.075, 1.075]","[0.5644, 0.5644, 0.5644, 0.5644]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.8141, 1.8141, 1.8141, 1.8141]",4,"[0.1, 0.1, 0.1]",4,0.00767676,0.094764806,0.3182,1,0.1998,1,0.162,1,0.052,1,"(20, 20, 20, 20)",385.9961667,"(46.6116, 74.767, 123.2214, 48.1859)",529.6262994,9c,0a
7,TRUE,0.225,0.9,2.625,0.65,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 20]","[1.075, 1.075, 1.075, 1.075]","[0.5644, 0.5644, 0.5644, 0.5644]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.8141, 1.8141, 1.8141, 1.8141]",4,"[0.1, 0.1, 0.1]",5,0.001303751,0.090878062,0.168,1,0.168,1,0.084,1,0.084,1,"(20, 20, 20, 20)",378.6954111,"(45.631, 72.253, 119.195, 45.9236)",530.3935036,9c,0a
7,TRUE,0.225,0.9,2.625,0.65,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 20]","[1.075, 1.075, 1.075, 1.075]","[0.5644, 0.5644, 0.5644, 0.5644]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.8141, 1.8141, 1.8141, 1.8141]",4,"[0.1, 0.1, 0.1]",6,0.010417477,0.089643502,0.2034,1,0.084,1,0.084,1,0.084,1,"(20, 20, 20, 20)",395.764,"(44.3616, 68.7487, 121.0245, 50.8287)",529.2963625,9c,0a
7,TRUE,0.225,0.9,2.625,0.65,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 20]","[1.075, 1.075, 1.075, 1.075]","[0.5644, 0.5644, 0.5644, 0.5644]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.8141, 1.8141, 1.8141, 1.8141]",4,"[0.1, 0.1, 0.1]",7,0.00313822,0.082057375,0.118,1,0.118,1,0.084,1,0.084,1,"(20, 20, 20, 20)",348.9628889,"(47.6103, 70.0208, 112.0451, 45.3448)",530.172664,9c,0a
7,TRUE,0.225,0.9,2.625,0.65,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 20]","[1.075, 1.075, 1.075, 1.075]","[0.5644, 0.5644, 0.5644, 0.5644]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.8141, 1.8141, 1.8141, 1.8141]",4,"[0.1, 0.1, 0.1]",8,0.003065821,0.100491533,0.2816,1,0.2816,1,0.132,1,0.052,1,"(20, 20, 20, 20)",521.2404667,"(44.2414, 70.2624, 113.8074, 47.58)",530.1813797,9c,0a
7,TRUE,0.225,0.9,2.625,0.65,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 20]","[1.075, 1.075, 1.075, 1.075]","[0.5644, 0.5644, 0.5644, 0.5644]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.8141, 1.8141, 1.8141, 1.8141]",4,"[0.1, 0.1, 0.1]",9,0.008493253,0.066919717,0.084,1,0.084,1,0.084,1,0.052,1,"(20, 20, 20, 20)",425.1717222,"(42.301, 68.2382, 118.5418, 48.152)",529.5280071,9c,0a
8,TRUE,0.225,0.9,2.625,0.65,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 20]","[0.8, 0.83, 0.8611, 0.8934]","[0.44, 0.4565, 0.4736, 0.4914]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.7, 1.7638, 1.8299, 1.8985]",4,"[0.1, 0.1, 0.1]",0,0.033989629,0.091374328,0.18,1,0.18,1,0.068,1,0.052,1,"(20, 20, 20, 20)",409.9761,"(51.134, 80.2471, 139.5452, 57.6972)",563.5636358,25c,0a
8,TRUE,0.225,0.9,2.625,0.65,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 20]","[0.8, 0.83, 0.8611, 0.8934]","[0.44, 0.4565, 0.4736, 0.4914]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.7, 1.7638, 1.8299, 1.8985]",4,"[0.1, 0.1, 0.1]",1,0.000343413,0.071081179,0.257,1,0.1,1,0.068,1,0.052,1,"(20, 20, 20, 20)",329.5198,"(49.27, 78.3311, 122.1634, 47.8295)",569.0423888,25c,0a
8,TRUE,0.225,0.9,2.625,0.65,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 20]","[0.8, 0.83, 0.8611, 0.8934]","[0.44, 0.4565, 0.4736, 0.4914]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.7, 1.7638, 1.8299, 1.8985]",4,"[0.1, 0.1, 0.1]",2,0.006359949,0.064287762,0.134,1,0.134,1,0.068,1,0.052,1,"(20, 20, 20, 20)",412.1758,"(52.0538, 81.1954, 120.9943, 52.2405)",568.0626912,25c,0a
8,TRUE,0.225,0.9,2.625,0.65,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 20]","[0.8, 0.83, 0.8611, 0.8934]","[0.44, 0.4565, 0.4736, 0.4914]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.7, 1.7638, 1.8299, 1.8985]",4,"[0.1, 0.1, 0.1]",3,0.011025227,0.08006595,0.2644,1,0.1878,1,0.068,1,0.052,1,"(20, 20, 20, 20)",383.3491,"(52.6065, 83.6078, 125.1243, 46.5422)",567.3030246,25c,0a
8,TRUE,0.225,0.9,2.625,0.65,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 20]","[0.8, 0.83, 0.8611, 0.8934]","[0.44, 0.4565, 0.4736, 0.4914]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.7, 1.7638, 1.8299, 1.8985]",4,"[0.1, 0.1, 0.1]",4,0.007513486,0.092934008,0.2828,1,0.2424,1,0.15,1,0.052,1,"(20, 20, 20, 20)",383.9736,"(48.9408, 79.3093, 129.0211, 52.9414)",567.874856,25c,0a
8,TRUE,0.225,0.9,2.625,0.65,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 20]","[0.8, 0.83, 0.8611, 0.8934]","[0.44, 0.4565, 0.4736, 0.4914]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.7, 1.7638, 1.8299, 1.8985]",4,"[0.1, 0.1, 0.1]",5,0.000219292,0.07101831,0.2018,1,0.1,1,0.068,1,0.052,1,"(20, 20, 20, 20)",375.9451,"(49.3998, 75.7372, 124.1542, 47.5445)",569.0625999,25c,0a
8,TRUE,0.225,0.9,2.625,0.65,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 20]","[0.8, 0.83, 0.8611, 0.8934]","[0.44, 0.4565, 0.4736, 0.4914]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.7, 1.7638, 1.8299, 1.8985]",4,"[0.1, 0.1, 0.1]",6,0.007863266,0.079209666,0.2404,1,0.166,1,0.068,1,0.052,1,"(20, 20, 20, 20)",392.2181,"(45.9703, 75.4717, 124.7233, 56.4878)",567.8178999,25c,0a
8,TRUE,0.225,0.9,2.625,0.65,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 20]","[0.8, 0.83, 0.8611, 0.8934]","[0.44, 0.4565, 0.4736, 0.4914]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.7, 1.7638, 1.8299, 1.8985]",4,"[0.1, 0.1, 0.1]",7,0.005693316,0.065645329,0.134,1,0.134,1,0.068,1,0.052,1,"(20, 20, 20, 20)",349.2625,"(47.9849, 72.4741, 124.0531, 55.4086)",568.1712419,25c,0a
8,TRUE,0.225,0.9,2.625,0.65,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 20]","[0.8, 0.83, 0.8611, 0.8934]","[0.44, 0.4565, 0.4736, 0.4914]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.7, 1.7638, 1.8299, 1.8985]",4,"[0.1, 0.1, 0.1]",8,0.00806552,0.075451137,0.1878,1,0.12,1,0.068,1,0.052,1,"(20, 20, 20, 20)",510.6743,"(50.8623, 79.3152, 118.699, 55.9457)",567.784966,25c,0a
8,TRUE,0.225,0.9,2.625,0.65,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 20]","[0.8, 0.83, 0.8611, 0.8934]","[0.44, 0.4565, 0.4736, 0.4914]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.7, 1.7638, 1.8299, 1.8985]",4,"[0.1, 0.1, 0.1]",9,0.008917722,0.089795192,0.3494,1,0.118,1,0.068,1,0.052,1,"(20, 20, 20, 20)",421.1691,"(45.9478, 70.7617, 128.8488, 49.2994)",567.6461985,25c,0a
9,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[1.2, 1.275, 1.3547, 1.4394]","[0.675, 0.7172, 0.762, 0.8096]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[2.25, 2.3906, 2.54, 2.6988]",4,"[0.1, 0.1, 0.1]",0,0.009621861,0.164427572,0.388,1,0.3428,1,0.2592,1,0.132,1,"(20, 20, 20, 20)",156.3280744,"(47.5232, 75.3748, 125.7687, 52.9809)",355.9326271,5a,28a
9,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[1.2, 1.275, 1.3547, 1.4394]","[0.675, 0.7172, 0.762, 0.8096]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[2.25, 2.3906, 2.54, 2.6988]",4,"[0.1, 0.1, 0.1]",1,0.004279558,0.161209613,0.388,1,0.3428,1,0.2804,1,0.132,1,"(20, 20, 20, 20)",156.3280744,"(49.3524, 77.4322, 122.6691, 49.3593)",357.0154372,5a,28a
9,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[1.2, 1.275, 1.3547, 1.4394]","[0.675, 0.7172, 0.762, 0.8096]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[2.25, 2.3906, 2.54, 2.6988]",4,"[0.1, 0.1, 0.1]",2,0.006611589,0.168073164,0.4104,1,0.3428,1,0.2804,1,0.132,1,"(20, 20, 20, 20)",156.3280744,"(49.7529, 77.7988, 115.4429, 42.5956)",356.5427671,5a,28a
9,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[1.2, 1.275, 1.3547, 1.4394]","[0.675, 0.7172, 0.762, 0.8096]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[2.25, 2.3906, 2.54, 2.6988]",4,"[0.1, 0.1, 0.1]",3,0.000113742,0.166829854,0.39,1,0.3448,1,0.2824,1,0.15,1,"(20, 20, 20, 20)",156.3280744,"(48.5711, 75.8792, 118.4771, 47.5021)",357.8597898,5a,28a
9,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[1.2, 1.275, 1.3547, 1.4394]","[0.675, 0.7172, 0.762, 0.8096]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[2.25, 2.3906, 2.54, 2.6988]",4,"[0.1, 0.1, 0.1]",4,0.004664923,0.160805431,0.3656,1,0.3428,1,0.2592,1,0.132,1,"(20, 20, 20, 20)",156.3280744,"(49.5582, 78.252, 123.3751, 47.8488)",356.9373291,5a,28a
9,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[1.2, 1.275, 1.3547, 1.4394]","[0.675, 0.7172, 0.762, 0.8096]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[2.25, 2.3906, 2.54, 2.6988]",4,"[0.1, 0.1, 0.1]",5,0.002320431,0.160511447,0.3656,1,0.3428,1,0.2804,1,0.148,1,"(20, 20, 20, 20)",156.3280744,"(50.053, 74.9656, 121.8928, 48.4401)",357.4125249,5a,28a
9,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[1.2, 1.275, 1.3547, 1.4394]","[0.675, 0.7172, 0.762, 0.8096]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[2.25, 2.3906, 2.54, 2.6988]",4,"[0.1, 0.1, 0.1]",6,0.004437559,0.160286958,0.3656,1,0.322,1,0.2592,1,0.132,1,"(20, 20, 20, 20)",156.3280744,"(47.3539, 74.0105, 121.7128, 51.8621)",356.9834126,5a,28a
9,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[1.2, 1.275, 1.3547, 1.4394]","[0.675, 0.7172, 0.762, 0.8096]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[2.25, 2.3906, 2.54, 2.6988]",4,"[0.1, 0.1, 0.1]",7,0.00281957,0.157614419,0.3708,1,0.3246,1,0.2592,1,0.132,1,"(20, 20, 20, 20)",156.3280744,"(47.4398, 74.7848, 113.3757, 46.8769)",357.3113564,5a,28a
9,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[1.2, 1.275, 1.3547, 1.4394]","[0.675, 0.7172, 0.762, 0.8096]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[2.25, 2.3906, 2.54, 2.6988]",4,"[0.1, 0.1, 0.1]",8,0.005504448,0.162093165,0.37,1,0.3264,1,0.2848,1,0.134,1,"(20, 20, 20, 20)",156.3280744,"(51.3625, 77.6715, 119.2341, 49.7648)",356.767169,5a,28a
9,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[1.2, 1.275, 1.3547, 1.4394]","[0.675, 0.7172, 0.762, 0.8096]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[2.25, 2.3906, 2.54, 2.6988]",4,"[0.1, 0.1, 0.1]",9,0.002482368,0.156224562,0.3656,1,0.322,1,0.2592,1,0.132,1,"(20, 20, 20, 20)",156.3280744,"(46.2147, 70.2234, 119.7458, 47.9468)",357.3797025,5a,28a
10,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[1.075, 1.075, 1.075, 1.075]","[0.5644, 0.5644, 0.5644, 0.5644]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.8141, 1.8141, 1.8141, 1.8141]",4,"[0.1, 0.1, 0.1]",0,0.021645996,0.184457103,0.4328,1,0.388,1,0.3012,1,0.132,1,"(20, 20, 20, 20)",245.7114522,"(47.1847, 73.8209, 124.0027, 58.8105)",380.5750551,9a,28a
10,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[1.075, 1.075, 1.075, 1.075]","[0.5644, 0.5644, 0.5644, 0.5644]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.8141, 1.8141, 1.8141, 1.8141]",4,"[0.1, 0.1, 0.1]",1,0.002177559,0.164408748,0.413,1,0.3452,1,0.2828,1,0.132,1,"(20, 20, 20, 20)",220.4622188,"(46.8753, 73.7757, 122.8541, 47.5748)",383.240604,9a,28a
10,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[1.075, 1.075, 1.075, 1.075]","[0.5644, 0.5644, 0.5644, 0.5644]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.8141, 1.8141, 1.8141, 1.8141]",4,"[0.1, 0.1, 0.1]",2,0.01163381,0.164103566,0.388,1,0.3428,1,0.2592,1,0.132,1,"(20, 20, 20, 20)",260.1874522,"(50.0306, 78.5009, 113.9009, 50.8412)",381.9458879,9a,28a
10,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[1.075, 1.075, 1.075, 1.075]","[0.5644, 0.5644, 0.5644, 0.5644]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.8141, 1.8141, 1.8141, 1.8141]",4,"[0.1, 0.1, 0.1]",3,0.001653339,0.165906732,0.3882,1,0.3658,1,0.2804,1,0.132,1,"(20, 20, 20, 20)",290.7839855,"(45.62, 72.2648, 113.8364, 48.1046)",383.3123784,9a,28a
10,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[1.075, 1.075, 1.075, 1.075]","[0.5644, 0.5644, 0.5644, 0.5644]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.8141, 1.8141, 1.8141, 1.8141]",4,"[0.1, 0.1, 0.1]",4,0.005489438,0.166157794,0.4128,1,0.3452,1,0.2828,1,0.132,1,"(20, 20, 20, 20)",253.8554855,"(44.9197, 74.5138, 120.6387, 52.1804)",382.7871534,9a,28a
10,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[1.075, 1.075, 1.075, 1.075]","[0.5644, 0.5644, 0.5644, 0.5644]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.8141, 1.8141, 1.8141, 1.8141]",4,"[0.1, 0.1, 0.1]",5,0.001652291,0.159687055,0.3906,1,0.3454,1,0.2804,1,0.132,1,"(20, 20, 20, 20)",234.2783522,"(44.6708, 71.2222, 121.4347, 48.1044)",383.3125219,9a,28a
10,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[1.075, 1.075, 1.075, 1.075]","[0.5644, 0.5644, 0.5644, 0.5644]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.8141, 1.8141, 1.8141, 1.8141]",4,"[0.1, 0.1, 0.1]",6,0.009317441,0.172012604,0.433,1,0.3656,1,0.2804,1,0.132,1,"(20, 20, 20, 20)",226.7941855,"(45.4106, 70.382, 123.8651, 53.6429)",382.2630369,9a,28a
10,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[1.075, 1.075, 1.075, 1.075]","[0.5644, 0.5644, 0.5644, 0.5644]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.8141, 1.8141, 1.8141, 1.8141]",4,"[0.1, 0.1, 0.1]",7,0.023667536,0.259805033,0.6276,1,0.5316,1,0.4144,1,0.2052,1,"(20, 20, 20, 20)",229.0985855,"(46.3125, 67.185, 106.7039, 55.4358)",380.2982731,9a,28a
10,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[1.075, 1.075, 1.075, 1.075]","[0.5644, 0.5644, 0.5644, 0.5644]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.8141, 1.8141, 1.8141, 1.8141]",4,"[0.1, 0.1, 0.1]",8,0.01171899,0.168704612,0.388,1,0.3428,1,0.2804,1,0.132,1,"(20, 20, 20, 20)",278.6123855,"(47.6413, 72.6302, 114.188, 57.0156)",381.9342253,9a,28a
10,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[1.075, 1.075, 1.075, 1.075]","[0.5644, 0.5644, 0.5644, 0.5644]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.8141, 1.8141, 1.8141, 1.8141]",4,"[0.1, 0.1, 0.1]",9,0.003773461,0.161624551,0.388,1,0.3428,1,0.2804,1,0.132,1,"(20, 20, 20, 20)",231.6491522,"(43.1386, 69.5527, 119.0136, 47.2206)",383.0220989,9a,28a
11,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[0.8, 0.83, 0.8611, 0.8934]","[0.44, 0.4565, 0.4736, 0.4914]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.7, 1.7638, 1.8299, 1.8985]",4,"[0.1, 0.1, 0.1]",0,0.00550112,0.174569074,0.4106,1,0.3656,1,0.2804,1,0.148,1,"(20, 20, 20, 20)",247.4869337,"(48.7564, 76.3278, 124.7762, 57.4287)",422.0360746,25a,28a
11,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[0.8, 0.83, 0.8611, 0.8934]","[0.44, 0.4565, 0.4736, 0.4914]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.7, 1.7638, 1.8299, 1.8985]",4,"[0.1, 0.1, 0.1]",1,0.000942922,0.167279296,0.388,1,0.3428,1,0.2804,1,0.148,1,"(20, 20, 20, 20)",224.5241337,"(47.1735, 76.6167, 123.9196, 52.5619)",422.8297801,25a,28a
11,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[0.8, 0.83, 0.8611, 0.8934]","[0.44, 0.4565, 0.4736, 0.4914]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.7, 1.7638, 1.8299, 1.8985]",4,"[0.1, 0.1, 0.1]",2,0.004672795,0.172287957,0.4124,1,0.3448,1,0.2824,1,0.134,1,"(20, 20, 20, 20)",261.1853337,"(51.2334, 80.6445, 122.7549, 53.8665)",422.1803084,25a,28a
11,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[0.8, 0.83, 0.8611, 0.8934]","[0.44, 0.4565, 0.4736, 0.4914]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.7, 1.7638, 1.8299, 1.8985]",4,"[0.1, 0.1, 0.1]",3,0.006749826,0.177320193,0.4104,1,0.3656,1,0.3012,1,0.148,1,"(20, 20, 20, 20)",289.8521337,"(49.5439, 83.4346, 119.3468, 51.5382)",421.8186411,25a,28a
