DesignPt#,crn_across_solns,eta_1,eta_2,gamma_1,gamma_2,lambda_min,easy_solve,reuse_points,ps_sufficient_reduction,initial_solution,budget,num_product,mat_to_prod,order_cost,sales_price,material_cost,salvage_price,total_budget,purchase_yield,poi_mean,recourse_cost,num_material,process_cost,MacroRep#,Final Relative Optimality Gap,Area Under Progress Curve,0.05-Solve Time,0.05-Solved? (Y/N),0.1-Solve Time,0.1-Solved? (Y/N),0.2-Solve Time,0.2-Solved? (Y/N),0.5-Solve Time,0.5-Solved? (Y/N),Initial Solution,Initial Objective Function Value,Optimal Solution,Optimal Objective Function Value
8,True,0.225,0.9,2.625,0.65,10,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 20]","[0.8, 0.83, 0.8611, 0.8934]","[0.44, 0.4565, 0.4736, 0.4914]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.7, 1.7638, 1.8299, 1.8985]",4,"[0.1, 0.1, 0.1]",3,0.011025227347313185,0.080065950303278,0.2644,1,0.1878,1,0.068,1,0.052,1,"(20, 20, 20, 20)",383.3491,"(52.6065, 83.6078, 125.1243, 46.5422)",567.3030246431705
8,True,0.225,0.9,2.625,0.65,10,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 20]","[0.8, 0.83, 0.8611, 0.8934]","[0.44, 0.4565, 0.4736, 0.4914]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.7, 1.7638, 1.8299, 1.8985]",4,"[0.1, 0.1, 0.1]",4,0.007513486276106062,0.09293400763642527,0.2828,1,0.2424,1,0.15,1,0.052,1,"(20, 20, 20, 20)",383.97360000000003,"(48.9408, 79.3093, 129.0211, 52.9414)",567.8748560178884
8,True,0.225,0.9,2.625,0.65,10,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 20]","[0.8, 0.83, 0.8611, 0.8934]","[0.44, 0.4565, 0.4736, 0.4914]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.7, 1.7638, 1.8299, 1.8985]",4,"[0.1, 0.1, 0.1]",5,0.00021929236401215717,0.07101831003285937,0.2018,1,0.1,1,0.068,1,0.052,1,"(20, 20, 20, 20)",375.9451,"(49.3998, 75.7372, 124.1542, 47.5445)",569.0625998884176
8,True,0.225,0.9,2.625,0.65,10,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 20]","[0.8, 0.83, 0.8611, 0.8934]","[0.44, 0.4565, 0.4736, 0.4914]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.7, 1.7638, 1.8299, 1.8985]",4,"[0.1, 0.1, 0.1]",6,0.007863265931278491,0.07920966636566618,0.2404,1,0.166,1,0.068,1,0.052,1,"(20, 20, 20, 20)",392.21809999999994,"(45.9703, 75.4717, 124.7233, 56.4878)",567.8178999448153
8,True,0.225,0.9,2.625,0.65,10,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 20]","[0.8, 0.83, 0.8611, 0.8934]","[0.44, 0.4565, 0.4736, 0.4914]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.7, 1.7638, 1.8299, 1.8985]",4,"[0.1, 0.1, 0.1]",7,0.0056933158322451756,0.06564532866892661,0.134,1,0.134,1,0.068,1,0.052,1,"(20, 20, 20, 20)",349.2625,"(47.9849, 72.4741, 124.0531, 55.4086)",568.1712419261969
8,True,0.225,0.9,2.625,0.65,10,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 20]","[0.8, 0.83, 0.8611, 0.8934]","[0.44, 0.4565, 0.4736, 0.4914]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.7, 1.7638, 1.8299, 1.8985]",4,"[0.1, 0.1, 0.1]",8,0.008065520286781059,0.0754511370209453,0.1878,1,0.12,1,0.068,1,0.052,1,"(20, 20, 20, 20)",510.6742999999999,"(50.8623, 79.3152, 118.699, 55.9457)",567.7849660286169
8,True,0.225,0.9,2.625,0.65,10,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 20]","[0.8, 0.83, 0.8611, 0.8934]","[0.44, 0.4565, 0.4736, 0.4914]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.7, 1.7638, 1.8299, 1.8985]",4,"[0.1, 0.1, 0.1]",9,0.008917721773150275,0.08979519205847168,0.3494,1,0.118,1,0.068,1,0.052,1,"(20, 20, 20, 20)",421.1691,"(45.9478, 70.7617, 128.8488, 49.2994)",567.6461985233806
9,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[1.2, 1.275, 1.3547, 1.4394]","[0.675, 0.7172, 0.762, 0.8096]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[2.25, 2.3906, 2.54, 2.6988]",4,"[0.1, 0.1, 0.1]",0,0.00962186091265124,0.16442757199738836,0.388,1,0.3428,1,0.2592,1,0.132,1,"(20, 20, 20, 20)",156.32807439791117,"(47.5232, 75.3748, 125.7687, 52.9809)",355.9326270784856
9,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[1.2, 1.275, 1.3547, 1.4394]","[0.675, 0.7172, 0.762, 0.8096]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[2.25, 2.3906, 2.54, 2.6988]",4,"[0.1, 0.1, 0.1]",1,0.004279558016387201,0.1612096128190061,0.388,1,0.3428,1,0.2804,1,0.132,1,"(20, 20, 20, 20)",156.32807439791117,"(49.3524, 77.4322, 122.6691, 49.3593)",357.01543717521673
9,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[1.2, 1.275, 1.3547, 1.4394]","[0.675, 0.7172, 0.762, 0.8096]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[2.25, 2.3906, 2.54, 2.6988]",4,"[0.1, 0.1, 0.1]",2,0.006611589149807593,0.16807316396196187,0.4104,1,0.3428,1,0.2804,1,0.132,1,"(20, 20, 20, 20)",156.32807439791117,"(49.7529, 77.7988, 115.4429, 42.5956)",356.5427670727924
9,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[1.2, 1.275, 1.3547, 1.4394]","[0.675, 0.7172, 0.762, 0.8096]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[2.25, 2.3906, 2.54, 2.6988]",4,"[0.1, 0.1, 0.1]",3,0.0001137422114980608,0.16682985410044943,0.39,1,0.3448,1,0.2824,1,0.15,1,"(20, 20, 20, 20)",156.32807439791117,"(48.5711, 75.8792, 118.4771, 47.5021)",357.85978978910737
9,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[1.2, 1.275, 1.3547, 1.4394]","[0.675, 0.7172, 0.762, 0.8096]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[2.25, 2.3906, 2.54, 2.6988]",4,"[0.1, 0.1, 0.1]",4,0.004664922829337231,0.16080543129347277,0.3656,1,0.3428,1,0.2592,1,0.132,1,"(20, 20, 20, 20)",156.32807439791117,"(49.5582, 78.252, 123.3751, 47.8488)",356.93732911611005
9,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[1.2, 1.275, 1.3547, 1.4394]","[0.675, 0.7172, 0.762, 0.8096]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[2.25, 2.3906, 2.54, 2.6988]",4,"[0.1, 0.1, 0.1]",5,0.002320430865019998,0.16051144651629654,0.3656,1,0.3428,1,0.2804,1,0.148,1,"(20, 20, 20, 20)",156.32807439791117,"(50.053, 74.9656, 121.8928, 48.4401)",357.4125248547199
9,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[1.2, 1.275, 1.3547, 1.4394]","[0.675, 0.7172, 0.762, 0.8096]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[2.25, 2.3906, 2.54, 2.6988]",4,"[0.1, 0.1, 0.1]",6,0.004437558949906631,0.16028695763402018,0.3656,1,0.322,1,0.2592,1,0.132,1,"(20, 20, 20, 20)",156.32807439791117,"(47.3539, 74.0105, 121.7128, 51.8621)",356.98341259528746
9,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[1.2, 1.275, 1.3547, 1.4394]","[0.675, 0.7172, 0.762, 0.8096]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[2.25, 2.3906, 2.54, 2.6988]",4,"[0.1, 0.1, 0.1]",7,0.0028195698079963583,0.15761441926270817,0.3708,1,0.3246,1,0.2592,1,0.132,1,"(20, 20, 20, 20)",156.32807439791117,"(47.4398, 74.7848, 113.3757, 46.8769)",357.31135637033753
9,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[1.2, 1.275, 1.3547, 1.4394]","[0.675, 0.7172, 0.762, 0.8096]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[2.25, 2.3906, 2.54, 2.6988]",4,"[0.1, 0.1, 0.1]",8,0.005504448285933138,0.1620931650528052,0.37,1,0.3264,1,0.2848,1,0.134,1,"(20, 20, 20, 20)",156.32807439791117,"(51.3625, 77.6715, 119.2341, 49.7648)",356.76716904497283
9,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[1.2, 1.275, 1.3547, 1.4394]","[0.675, 0.7172, 0.762, 0.8096]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[2.25, 2.3906, 2.54, 2.6988]",4,"[0.1, 0.1, 0.1]",9,0.002482367968827922,0.15622456209554775,0.3656,1,0.322,1,0.2592,1,0.132,1,"(20, 20, 20, 20)",156.32807439791117,"(46.2147, 70.2234, 119.7458, 47.9468)",357.3797024681118
10,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[1.075, 1.075, 1.075, 1.075]","[0.5644, 0.5644, 0.5644, 0.5644]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.8141, 1.8141, 1.8141, 1.8141]",4,"[0.1, 0.1, 0.1]",0,0.02164599615901682,0.18445710285524444,0.4328,1,0.388,1,0.3012,1,0.132,1,"(20, 20, 20, 20)",245.71145217767116,"(47.1847, 73.8209, 124.0027, 58.8105)",380.57505509214735
10,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[1.075, 1.075, 1.075, 1.075]","[0.5644, 0.5644, 0.5644, 0.5644]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.8141, 1.8141, 1.8141, 1.8141]",4,"[0.1, 0.1, 0.1]",1,0.002177559446555054,0.164408747572157,0.413,1,0.3452,1,0.2828,1,0.132,1,"(20, 20, 20, 20)",220.46221884433783,"(46.8753, 73.7757, 122.8541, 47.5748)",383.2406040154441
10,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[1.075, 1.075, 1.075, 1.075]","[0.5644, 0.5644, 0.5644, 0.5644]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.8141, 1.8141, 1.8141, 1.8141]",4,"[0.1, 0.1, 0.1]",2,0.011633810226032867,0.16410356611746163,0.388,1,0.3428,1,0.2592,1,0.132,1,"(20, 20, 20, 20)",260.18745217767105,"(50.0306, 78.5009, 113.9009, 50.8412)",381.94588788307345
10,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[1.075, 1.075, 1.075, 1.075]","[0.5644, 0.5644, 0.5644, 0.5644]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.8141, 1.8141, 1.8141, 1.8141]",4,"[0.1, 0.1, 0.1]",3,0.0016533388856346388,0.1659067321039785,0.3882,1,0.3658,1,0.2804,1,0.132,1,"(20, 20, 20, 20)",290.78398551100446,"(45.62, 72.2648, 113.8364, 48.1046)",383.31237842508824
10,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[1.075, 1.075, 1.075, 1.075]","[0.5644, 0.5644, 0.5644, 0.5644]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.8141, 1.8141, 1.8141, 1.8141]",4,"[0.1, 0.1, 0.1]",4,0.005489438331757402,0.1661577940474464,0.4128,1,0.3452,1,0.2828,1,0.132,1,"(20, 20, 20, 20)",253.85548551100447,"(44.9197, 74.5138, 120.6387, 52.1804)",382.7871533698209
10,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[1.075, 1.075, 1.075, 1.075]","[0.5644, 0.5644, 0.5644, 0.5644]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.8141, 1.8141, 1.8141, 1.8141]",4,"[0.1, 0.1, 0.1]",5,0.0016522908104796034,0.15968705483693738,0.3906,1,0.3454,1,0.2804,1,0.132,1,"(20, 20, 20, 20)",234.27835217767114,"(44.6708, 71.2222, 121.4347, 48.1044)",383.31252192380066
10,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[1.075, 1.075, 1.075, 1.075]","[0.5644, 0.5644, 0.5644, 0.5644]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.8141, 1.8141, 1.8141, 1.8141]",4,"[0.1, 0.1, 0.1]",6,0.009317440846239705,0.1720126036914097,0.433,1,0.3656,1,0.2804,1,0.132,1,"(20, 20, 20, 20)",226.7941855110044,"(45.4106, 70.382, 123.8651, 53.6429)",382.2630369175572
10,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[1.075, 1.075, 1.075, 1.075]","[0.5644, 0.5644, 0.5644, 0.5644]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.8141, 1.8141, 1.8141, 1.8141]",4,"[0.1, 0.1, 0.1]",7,0.02366753555548697,0.25980503282269696,0.6276,1,0.5316,1,0.4144,1,0.2052,1,"(20, 20, 20, 20)",229.0985855110044,"(46.3125, 67.185, 106.7039, 55.4358)",380.29827312751155
10,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[1.075, 1.075, 1.075, 1.075]","[0.5644, 0.5644, 0.5644, 0.5644]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.8141, 1.8141, 1.8141, 1.8141]",4,"[0.1, 0.1, 0.1]",8,0.011718990308553194,0.1687046123477511,0.388,1,0.3428,1,0.2804,1,0.132,1,"(20, 20, 20, 20)",278.6123855110044,"(47.6413, 72.6302, 114.188, 57.0156)",381.93422532995726
10,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[1.075, 1.075, 1.075, 1.075]","[0.5644, 0.5644, 0.5644, 0.5644]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.8141, 1.8141, 1.8141, 1.8141]",4,"[0.1, 0.1, 0.1]",9,0.00377346109476127,0.1616245510968186,0.388,1,0.3428,1,0.2804,1,0.132,1,"(20, 20, 20, 20)",231.64915217767106,"(43.1386, 69.5527, 119.0136, 47.2206)",383.0220988533249
11,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[0.8, 0.83, 0.8611, 0.8934]","[0.44, 0.4565, 0.4736, 0.4914]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.7, 1.7638, 1.8299, 1.8985]",4,"[0.1, 0.1, 0.1]",0,0.00550112005398848,0.17456907412833092,0.4106,1,0.3656,1,0.2804,1,0.148,1,"(20, 20, 20, 20)",247.48693365962998,"(48.7564, 76.3278, 124.7762, 57.4287)",422.0360745942606
11,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[0.8, 0.83, 0.8611, 0.8934]","[0.44, 0.4565, 0.4736, 0.4914]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.7, 1.7638, 1.8299, 1.8985]",4,"[0.1, 0.1, 0.1]",1,0.0009429217587503101,0.1672792963948285,0.388,1,0.3428,1,0.2804,1,0.148,1,"(20, 20, 20, 20)",224.52413365962997,"(47.1735, 76.6167, 123.9196, 52.5619)",422.829780143748
11,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[0.8, 0.83, 0.8611, 0.8934]","[0.44, 0.4565, 0.4736, 0.4914]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.7, 1.7638, 1.8299, 1.8985]",4,"[0.1, 0.1, 0.1]",2,0.004672794764720569,0.1722879565590363,0.4124,1,0.3448,1,0.2824,1,0.134,1,"(20, 20, 20, 20)",261.18533365963,"(51.2334, 80.6445, 122.7549, 53.8665)",422.1803084200596
11,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[0.8, 0.83, 0.8611, 0.8934]","[0.44, 0.4565, 0.4736, 0.4914]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.7, 1.7638, 1.8299, 1.8985]",4,"[0.1, 0.1, 0.1]",3,0.00674982631529661,0.1773201927870203,0.4104,1,0.3656,1,0.3012,1,0.148,1,"(20, 20, 20, 20)",289.85213365962994,"(49.5439, 83.4346, 119.3468, 51.5382)",421.81864107665444
11,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[0.8, 0.83, 0.8611, 0.8934]","[0.44, 0.4565, 0.4736, 0.4914]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.7, 1.7638, 1.8299, 1.8985]",4,"[0.1, 0.1, 0.1]",4,0.005046867062066244,0.16900586563311276,0.388,1,0.3428,1,0.2804,1,0.148,1,"(20, 20, 20, 20)",255.98053365963,"(49.2095, 78.7761, 128.5866, 53.2065)",422.115172320425
11,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[0.8, 0.83, 0.8611, 0.8934]","[0.44, 0.4565, 0.4736, 0.4914]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.7, 1.7638, 1.8299, 1.8985]",4,"[0.1, 0.1, 0.1]",5,0.001368261868795012,0.16604846942779583,0.3882,1,0.343,1,0.2804,1,0.148,1,"(20, 20, 20, 20)",236.45333365963006,"(50.4098, 78.3305, 124.2354, 50.1835)",422.755716931949
11,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[0.8, 0.83, 0.8611, 0.8934]","[0.44, 0.4565, 0.4736, 0.4914]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.7, 1.7638, 1.8299, 1.8985]",4,"[0.1, 0.1, 0.1]",6,0.002864057040706082,0.17248838352604712,0.388,1,0.3656,1,0.2804,1,0.148,1,"(20, 20, 20, 20)",229.72893365963006,"(48.137, 75.4915, 125.9991, 54.8239)",422.4952585552078
11,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[0.8, 0.83, 0.8611, 0.8934]","[0.44, 0.4565, 0.4736, 0.4914]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.7, 1.7638, 1.8299, 1.8985]",4,"[0.1, 0.1, 0.1]",7,0.010005783115686217,0.17690973433668414,0.4552,1,0.3656,1,0.2804,1,0.148,1,"(20, 20, 20, 20)",232.76813365963005,"(46.3488, 73.3761, 115.3144, 57.0312)",421.2516909762035
11,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[0.8, 0.83, 0.8611, 0.8934]","[0.44, 0.4565, 0.4736, 0.4914]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.7, 1.7638, 1.8299, 1.8985]",4,"[0.1, 0.1, 0.1]",8,0.009590173786086176,0.17648040588077132,0.4104,1,0.3656,1,0.2804,1,0.148,1,"(20, 20, 20, 20)",279.1929336596299,"(52.0447, 80.4631, 117.502, 56.147)",421.3240597960653
11,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[0.8, 0.83, 0.8611, 0.8934]","[0.44, 0.4565, 0.4736, 0.4914]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.7, 1.7638, 1.8299, 1.8985]",4,"[0.1, 0.1, 0.1]",9,0.011373240036859068,0.1719180636411677,0.388,1,0.3428,1,0.2804,1,0.148,1,"(20, 20, 20, 20)",235.68253365962994,"(46.7135, 70.2906, 132.0126, 50.7046)",421.0135797584108
12,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[1.2, 1.275, 1.3547, 1.4394]","[0.675, 0.7172, 0.762, 0]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[2.25, 2.3906, 2.54, 2.6988]",4,"[0.1, 0.1, 0.1]",0,0.0011812709334169886,0.14990048104108378,0.3656,1,0.3012,1,0.2592,1,0.132,1,"(20, 20, 20, 20)",135.93814847798228,"(47.8135, 75.0431, 117.5465, 41.3243)",322.0387089739484
12,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[1.2, 1.275, 1.3547, 1.4394]","[0.675, 0.7172, 0.762, 0]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[2.25, 2.3906, 2.54, 2.6988]",4,"[0.1, 0.1, 0.1]",1,0.0008956306179797758,0.15264704183383324,0.3676,1,0.324,1,0.2612,1,0.134,1,"(20, 20, 20, 20)",135.93814847798228,"(48.5023, 74.1006, 116.9241, 42.0672)",322.0922092724071
12,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[1.2, 1.275, 1.3547, 1.4394]","[0.675, 0.7172, 0.762, 0]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[2.25, 2.3906, 2.54, 2.6988]",4,"[0.1, 0.1, 0.1]",2,0.009834864982647254,0.15964382671376942,0.3678,1,0.3242,1,0.2614,1,0.134,1,"(20, 20, 20, 20)",135.93814847798228,"(51.2262, 79.2215, 116.1104, 36.2915)",320.4178948263884
12,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[1.2, 1.275, 1.3547, 1.4394]","[0.675, 0.7172, 0.762, 0]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[2.25, 2.3906, 2.54, 2.6988]",4,"[0.1, 0.1, 0.1]",3,0.0030029912336972204,0.1630015670074809,0.4152,1,0.324,1,0.2612,1,0.134,1,"(20, 20, 20, 20)",135.93814847798228,"(51.5759, 75.597, 113.8408, 38.7818)",321.69750160753006
12,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[1.2, 1.275, 1.3547, 1.4394]","[0.675, 0.7172, 0.762, 0]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[2.25, 2.3906, 2.54, 2.6988]",4,"[0.1, 0.1, 0.1]",4,0.016095664440501287,0.16363949446980547,0.388,1,0.322,1,0.2592,1,0.132,1,"(20, 20, 20, 20)",135.93814847798228,"(50.6042, 75.3806, 109.1044, 32.0946)",319.24524999481946
