DesignPt#,crn_across_solns,eta_1,eta_2,gamma_1,gamma_2,lambda_min,easy_solve,reuse_points,ps_sufficient_reduction,initial_solution,budget,order_cost,mat_to_prod,process_cost,num_material,salvage_price,poi_mean,sales_price,material_cost,purchase_yield,total_budget,num_product,recourse_cost,MacroRep#,Final Relative Optimality Gap,Area Under Progress Curve,0.05-Solve Time,0.05-Solved? (Y/N),0.1-Solve Time,0.1-Solved? (Y/N),0.2-Solve Time,0.2-Solved? (Y/N),0.5-Solve Time,0.5-Solved? (Y/N)
9,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.5913, 0.5913, 0.6689, 0.7567]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.1, 1.1, 1.2444, 1.4078]","[0.9, 0.9, 0.9, 0.9]",600,3,"[1.9594, 1.9594, 2.2166, 2.5077]",6,-0.018274203813830034,0.21407975501837506,0.378,1,0.338,1,0.232,1,0.104,1
9,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.5913, 0.5913, 0.6689, 0.7567]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.1, 1.1, 1.2444, 1.4078]","[0.9, 0.9, 0.9, 0.9]",600,3,"[1.9594, 1.9594, 2.2166, 2.5077]",7,0.05739431186012345,0.24405266478593318,0.296,1,0.296,1,0.136,1,0.104,1
9,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.5913, 0.5913, 0.6689, 0.7567]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.1, 1.1, 1.2444, 1.4078]","[0.9, 0.9, 0.9, 0.9]",600,3,"[1.9594, 1.9594, 2.2166, 2.5077]",8,-0.03359346100470083,0.12345897900460986,0.232,1,0.232,1,0.232,1,0.136,1
9,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.5913, 0.5913, 0.6689, 0.7567]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.1, 1.1, 1.2444, 1.4078]","[0.9, 0.9, 0.9, 0.9]",600,3,"[1.9594, 1.9594, 2.2166, 2.5077]",9,-0.016325316470467185,0.17802532576046068,0.204,1,0.136,1,0.136,1,0.104,1
10,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.6458, 0.6458, 0.674, 0.7036]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.0875, 1.0875, 1.1351, 1.1849]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.4469, 2.4469, 2.554, 2.6659]",0,-0.0059632179235487946,0.17573670584205062,0.423,1,0.338,1,0.2,1,0.136,1
10,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.6458, 0.6458, 0.674, 0.7036]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.0875, 1.0875, 1.1351, 1.1849]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.4469, 2.4469, 2.554, 2.6659]",1,-0.03142914387185789,0.11273305260405742,0.2,1,0.2,1,0.2,1,0.136,1
10,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.6458, 0.6458, 0.674, 0.7036]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.0875, 1.0875, 1.1351, 1.1849]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.4469, 2.4469, 2.554, 2.6659]",2,0.020765394287590916,0.40842818072330356,0.268,1,0.268,1,0.2,1,0.168,1
10,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.6458, 0.6458, 0.674, 0.7036]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.0875, 1.0875, 1.1351, 1.1849]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.4469, 2.4469, 2.554, 2.6659]",3,-0.030814803933893232,0.12195619424981677,0.268,1,0.2,1,0.168,1,0.136,1
10,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.6458, 0.6458, 0.674, 0.7036]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.0875, 1.0875, 1.1351, 1.1849]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.4469, 2.4469, 2.554, 2.6659]",4,0.13980499062133347,0.6814477935316139,inf,0,inf,0,0.104,1,0.104,1
10,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.6458, 0.6458, 0.674, 0.7036]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.0875, 1.0875, 1.1351, 1.1849]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.4469, 2.4469, 2.554, 2.6659]",5,-0.027668673505968924,0.3665687508523047,0.236,1,0.236,1,0.236,1,0.136,1
10,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.6458, 0.6458, 0.674, 0.7036]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.0875, 1.0875, 1.1351, 1.1849]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.4469, 2.4469, 2.554, 2.6659]",6,-0.016274710425327424,0.15342757652670203,0.2,1,0.2,1,0.2,1,0.2,1
10,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.6458, 0.6458, 0.674, 0.7036]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.0875, 1.0875, 1.1351, 1.1849]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.4469, 2.4469, 2.554, 2.6659]",7,0.020154878096940304,0.17902638628398965,0.268,1,0.268,1,0.268,1,0.172,1
10,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.6458, 0.6458, 0.674, 0.7036]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.0875, 1.0875, 1.1351, 1.1849]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.4469, 2.4469, 2.554, 2.6659]",8,-0.01693748531259848,0.15218620520315482,0.338,1,0.338,1,0.2,1,0.168,1
10,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.6458, 0.6458, 0.674, 0.7036]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.0875, 1.0875, 1.1351, 1.1849]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.4469, 2.4469, 2.554, 2.6659]",9,-0.013571567554663882,0.1267008959542769,0.469,1,0.136,1,0.136,1,0.136,1
11,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.6536, 0.6536, 0.7476, 0.8551]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.1125, 1.1125, 1.2725, 1.4555]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.3988, 2.3988, 2.7438, 3.1383]",0,0.06189009770188299,0.5037386073792361,0.581,1,0.581,1,0.581,1,0.5,1
11,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.6536, 0.6536, 0.7476, 0.8551]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.1125, 1.1125, 1.2725, 1.4555]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.3988, 2.3988, 2.7438, 3.1383]",1,-0.030367574969526887,0.15673831027153873,0.296,1,0.296,1,0.296,1,0.168,1
11,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.6536, 0.6536, 0.7476, 0.8551]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.1125, 1.1125, 1.2725, 1.4555]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.3988, 2.3988, 2.7438, 3.1383]",2,-0.0434430988776597,0.1176711908787963,0.418,1,0.296,1,0.104,1,0.104,1
11,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.6536, 0.6536, 0.7476, 0.8551]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.1125, 1.1125, 1.2725, 1.4555]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.3988, 2.3988, 2.7438, 3.1383]",3,0.12053040866217635,0.32195571600667366,0.725,1,0.2,1,0.2,1,0.2,1
11,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.6536, 0.6536, 0.7476, 0.8551]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.1125, 1.1125, 1.2725, 1.4555]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.3988, 2.3988, 2.7438, 3.1383]",4,0.014706922917183044,0.319785864969923,0.675,1,0.545,1,0.545,1,0.338,1
11,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.6536, 0.6536, 0.7476, 0.8551]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.1125, 1.1125, 1.2725, 1.4555]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.3988, 2.3988, 2.7438, 3.1383]",5,1.0512153646646736,0.7777891486717273,0.383,1,0.3,1,0.3,1,0.104,1
11,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.6536, 0.6536, 0.7476, 0.8551]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.1125, 1.1125, 1.2725, 1.4555]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.3988, 2.3988, 2.7438, 3.1383]",6,-0.014229873542898746,0.15105559068358224,0.296,1,0.2,1,0.2,1,0.2,1
11,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.6536, 0.6536, 0.7476, 0.8551]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.1125, 1.1125, 1.2725, 1.4555]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.3988, 2.3988, 2.7438, 3.1383]",7,0.0979127347690067,0.22220205225989031,0.549,1,0.296,1,0.296,1,0.104,1
11,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.6536, 0.6536, 0.7476, 0.8551]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.1125, 1.1125, 1.2725, 1.4555]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.3988, 2.3988, 2.7438, 3.1383]",8,-0.020615299424580204,0.12850319329125084,0.2,1,0.2,1,0.2,1,0.136,1
11,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.6536, 0.6536, 0.7476, 0.8551]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.1125, 1.1125, 1.2725, 1.4555]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.3988, 2.3988, 2.7438, 3.1383]",9,-0.012545853299726727,0.14145533921263112,0.2,1,0.2,1,0.2,1,0.2,1
12,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.5317, 0.5317, 0.5484, 0.5655]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.0375, 1.0375, 1.07, 1.1035]","[0.9, 0.9, 0.9, 0.9]",600,3,"[1.7508, 1.7508, 1.8056, 1.8621]",0,-0.007555003640254021,0.18520520789709718,0.342,1,0.2,1,0.2,1,0.168,1
12,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.5317, 0.5317, 0.5484, 0.5655]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.0375, 1.0375, 1.07, 1.1035]","[0.9, 0.9, 0.9, 0.9]",600,3,"[1.7508, 1.7508, 1.8056, 1.8621]",1,-0.03473661902208519,0.11878433324260566,0.268,1,0.268,1,0.2,1,0.168,1
12,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.5317, 0.5317, 0.5484, 0.5655]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.0375, 1.0375, 1.07, 1.1035]","[0.9, 0.9, 0.9, 0.9]",600,3,"[1.7508, 1.7508, 1.8056, 1.8621]",2,-0.0,0.2670758107624529,0.461,1,0.2,1,0.2,1,0.168,1
12,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.5317, 0.5317, 0.5484, 0.5655]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.0375, 1.0375, 1.07, 1.1035]","[0.9, 0.9, 0.9, 0.9]",600,3,"[1.7508, 1.7508, 1.8056, 1.8621]",3,-0.001692276470379519,0.1423361194833642,0.387,1,0.387,1,0.268,1,0.136,1
12,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.5317, 0.5317, 0.5484, 0.5655]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.0375, 1.0375, 1.07, 1.1035]","[0.9, 0.9, 0.9, 0.9]",600,3,"[1.7508, 1.7508, 1.8056, 1.8621]",4,-0.004643090102244714,0.16709287067283546,0.42,1,0.338,1,0.2,1,0.168,1
12,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.5317, 0.5317, 0.5484, 0.5655]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.0375, 1.0375, 1.07, 1.1035]","[0.9, 0.9, 0.9, 0.9]",600,3,"[1.7508, 1.7508, 1.8056, 1.8621]",5,-0.022249052714259396,0.22716720289776987,0.2,1,0.2,1,0.2,1,0.168,1
12,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.5317, 0.5317, 0.5484, 0.5655]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.0375, 1.0375, 1.07, 1.1035]","[0.9, 0.9, 0.9, 0.9]",600,3,"[1.7508, 1.7508, 1.8056, 1.8621]",6,0.1169779531030884,0.3233184526666948,0.2,1,0.2,1,0.2,1,0.168,1
12,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.5317, 0.5317, 0.5484, 0.5655]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.0375, 1.0375, 1.07, 1.1035]","[0.9, 0.9, 0.9, 0.9]",600,3,"[1.7508, 1.7508, 1.8056, 1.8621]",7,-0.03362389809748175,0.12898713282356827,0.264,1,0.264,1,0.2,1,0.168,1
12,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.5317, 0.5317, 0.5484, 0.5655]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.0375, 1.0375, 1.07, 1.1035]","[0.9, 0.9, 0.9, 0.9]",600,3,"[1.7508, 1.7508, 1.8056, 1.8621]",8,-0.02506005999870566,0.3858334357284203,0.695,1,0.2,1,0.2,1,0.2,1
12,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.5317, 0.5317, 0.5484, 0.5655]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.0375, 1.0375, 1.07, 1.1035]","[0.9, 0.9, 0.9, 0.9]",600,3,"[1.7508, 1.7508, 1.8056, 1.8621]",9,-0.015145568920819,0.15504215604281169,0.42,1,0.296,1,0.296,1,0.136,1
13,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.6541, 0.6541, 0.7318, 0.8187]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.1375, 1.1375, 1.2726, 1.4238]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.1328, 2.1328, 2.3862, 2.6697]",0,0.03721523473944529,0.301024273232297,0.868,1,0.423,1,0.423,1,0.268,1
13,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.6541, 0.6541, 0.7318, 0.8187]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.1375, 1.1375, 1.2726, 1.4238]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.1328, 2.1328, 2.3862, 2.6697]",1,-0.018430444847118133,0.11263399532416953,0.268,1,0.168,1,0.168,1,0.136,1
13,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.6541, 0.6541, 0.7318, 0.8187]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.1375, 1.1375, 1.2726, 1.4238]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.1328, 2.1328, 2.3862, 2.6697]",2,0.04379137896285464,0.22727447047861904,0.725,1,0.423,1,0.268,1,0.172,1
13,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.6541, 0.6541, 0.7318, 0.8187]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.1375, 1.1375, 1.2726, 1.4238]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.1328, 2.1328, 2.3862, 2.6697]",3,0.04533771406686736,0.3021166464470398,0.918,1,0.724,1,0.5,1,0.168,1
13,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.6541, 0.6541, 0.7318, 0.8187]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.1375, 1.1375, 1.2726, 1.4238]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.1328, 2.1328, 2.3862, 2.6697]",4,-0.006026647585837155,0.240527505364559,0.681,1,0.383,1,0.383,1,0.172,1
13,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.6541, 0.6541, 0.7318, 0.8187]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.1375, 1.1375, 1.2726, 1.4238]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.1328, 2.1328, 2.3862, 2.6697]",5,-0.02498711142773686,0.20669842271925076,0.236,1,0.236,1,0.168,1,0.168,1
13,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.6541, 0.6541, 0.7318, 0.8187]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.1375, 1.1375, 1.2726, 1.4238]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.1328, 2.1328, 2.3862, 2.6697]",6,0.012589505641375738,0.1491607130265824,0.236,1,0.236,1,0.236,1,0.172,1
13,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.6541, 0.6541, 0.7318, 0.8187]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.1375, 1.1375, 1.2726, 1.4238]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.1328, 2.1328, 2.3862, 2.6697]",7,-0.004142215153316882,0.1932518705528004,0.464,1,0.3,1,0.3,1,0.172,1
13,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.6541, 0.6541, 0.7318, 0.8187]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.1375, 1.1375, 1.2726, 1.4238]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.1328, 2.1328, 2.3862, 2.6697]",8,0.0006647193633721709,0.18269004601725292,0.236,1,0.236,1,0.236,1,0.104,1
13,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.6541, 0.6541, 0.7318, 0.8187]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.1375, 1.1375, 1.2726, 1.4238]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.1328, 2.1328, 2.3862, 2.6697]",9,-0.015023704876448784,0.1448275714282445,0.296,1,0.296,1,0.2,1,0.168,1
14,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.6104, 0.6104, 0.6333, 0.657]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.05, 1.05, 1.0894, 1.1302]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.4609, 2.4609, 2.5532, 2.649]",0,0.09038670148451809,0.4415572689934125,inf,0,0.925,1,0.3,1,0.136,1
14,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.6104, 0.6104, 0.6333, 0.657]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.05, 1.05, 1.0894, 1.1302]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.4609, 2.4609, 2.5532, 2.649]",1,-0.017546543377496362,0.12154907079752543,0.268,1,0.168,1,0.168,1,0.136,1
14,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.6104, 0.6104, 0.6333, 0.657]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.05, 1.05, 1.0894, 1.1302]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.4609, 2.4609, 2.5532, 2.649]",2,-0.04589311454700333,0.1577486133325374,0.296,1,0.296,1,0.2,1,0.168,1
14,True,0.1,0.8,4,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,20,"[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]","[0.1, 0.1, 0.1]",4,"[0.6104, 0.6104, 0.6333, 0.657]","[15.0, 15.0, 15.0]","[12.0, 12.0, 12.0]","[1.05, 1.05, 1.0894, 1.1302]","[0.9, 0.9, 0.9, 0.9]",600,3,"[2.4609, 2.4609, 2.5532, 2.649]",3,-0.016717926602621277,0.12301334603309157,0.2,1,0.2,1,0.2,1,0.104,1
